time_s,time_new,ax_m/s/s,ay_m/s/s,az_m/s/s,gx_deg/s,gy_deg/s,gz_deg/s,mx_microT,my_microT,mz_microT,condition
6.82,0.0,8.679,0.479,4.692,-0.011000000000000001,-0.013999999999999999,0.002,-43.9,-35.1,-32.6,0.0
6.84,0.019999999999999574,8.693999999999999,0.47100000000000003,4.611000000000001,-0.027000000000000003,-0.01,-0.003,-45.7,-33.9,-32.8,0.0
6.86,0.040000000000000036,8.737,0.46,4.663,-0.033,-0.001,0.006999999999999999,-45.9,-34.0,-31.7,0.0
6.88,0.05999999999999961,8.734,0.49,4.666,-0.031,0.015,0.005,-45.0,-32.6,-32.5,0.0
6.9,0.08000000000000007,8.684,0.34299999999999997,4.669,-0.025,0.036000000000000004,-0.001,-46.6,-34.4,-32.3,0.0
6.92,0.09999999999999964,8.674,0.35100000000000003,4.656000000000001,-0.02,0.034,0.01,-46.2,-34.0,-31.8,0.0
6.94,0.1200000000000001,8.679,0.45399999999999996,4.686,-0.026000000000000002,0.046,0.006999999999999999,-45.4,-35.5,-32.3,0.0
6.96,0.13999999999999968,8.674,0.327,4.684,-0.022000000000000002,0.051,0.008,-44.9,-34.4,-32.3,0.0
6.98,0.16000000000000014,8.67,0.327,4.673,-0.009000000000000001,0.06,0.004,-46.1,-34.0,-32.4,0.0
7.0,0.17999999999999972,8.715,0.46799999999999997,4.769,-0.004,0.066,0.006,-45.3,-33.8,-32.6,0.0
7.02,0.1999999999999993,8.748,0.35200000000000004,4.74,-0.011000000000000001,0.076,-0.004,-45.3,-34.4,-33.0,0.0
7.04,0.21999999999999975,8.695,0.449,4.736000000000001,0.001,0.084,0.004,-45.4,-34.1,-32.1,0.0
7.06,0.23999999999999932,8.642999999999999,0.39,4.735,0.004,0.091,0.004,-44.5,-34.0,-32.2,0.0
7.08,0.2599999999999998,8.579,0.43,4.824,0.001,0.077,0.012,-45.4,-34.6,-32.2,0.0
7.1,0.27999999999999936,8.493,0.467,4.803999999999999,-0.006,0.073,0.006999999999999999,-44.1,-34.3,-32.3,0.0
7.12,0.2999999999999998,8.565,0.43799999999999994,4.878,-0.018000000000000002,0.067,0.008,-44.4,-34.5,-32.4,0.0
7.14,0.3199999999999994,8.561,0.44299999999999995,4.801,-0.013000000000000001,0.076,0.011000000000000001,-45.9,-34.2,-32.7,0.0
7.16,0.33999999999999986,8.551,0.425,4.803999999999999,-0.013999999999999999,0.07,0.021,-44.9,-34.1,-32.1,0.0
7.18,0.35999999999999943,8.642999999999999,0.373,4.777,-0.013000000000000001,0.07,0.009000000000000001,-45.0,-33.7,-32.9,0.0
7.2,0.3799999999999999,8.532,0.336,4.806,-0.011000000000000001,0.075,0.01,-45.0,-33.6,-32.7,0.0
7.22,0.39999999999999947,8.575,0.335,4.868,-0.011000000000000001,0.07400000000000001,0.02,-44.5,-33.7,-32.6,0.0
7.24,0.41999999999999993,8.471,0.371,4.8,-0.005,0.067,0.017,-44.0,-34.2,-32.9,0.0
7.26,0.4399999999999995,8.442,0.315,4.834,0.005,0.07,0.031,-44.9,-34.0,-32.7,0.0
7.28,0.45999999999999996,8.538,0.318,4.872,0.008,0.057,0.011000000000000001,-44.9,-34.5,-32.6,0.0
7.3,0.47999999999999954,8.533,0.319,4.828,0.024,0.055,0.008,-45.7,-33.2,-33.6,0.0
7.32,0.5,8.466000000000001,0.353,4.902,0.027999999999999997,0.055999999999999994,0.02,-46.1,-34.0,-32.1,0.0
7.34,0.5199999999999996,8.493,0.409,4.887,0.027000000000000003,0.055,0.023,-44.7,-35.4,-33.5,0.0
7.36,0.54,8.471,0.267,4.918,0.033,0.064,0.006,-45.4,-34.3,-32.0,0.0
7.38,0.5599999999999996,8.454,0.379,4.8919999999999995,0.03,0.069,0.011000000000000001,-44.4,-34.7,-33.3,0.0
7.4,0.5800000000000001,8.421,0.231,4.879,0.034,0.061,0.005,-44.7,-33.6,-32.7,0.0
7.42,0.5999999999999996,8.527999999999999,0.309,4.879,0.028999999999999998,0.078,0.006999999999999999,-45.2,-33.6,-33.2,0.0
7.44,0.6200000000000001,8.466000000000001,0.389,4.996,0.027999999999999997,0.077,0.013999999999999999,-45.7,-33.8,-32.8,0.0
7.46,0.6399999999999997,8.491,0.387,4.916,0.031,0.081,0.012,-45.7,-34.6,-32.3,0.0
7.48,0.6600000000000001,8.316,0.228,5.026,0.037000000000000005,0.08199999999999999,-0.004,-45.0,-34.0,-33.5,0.0
7.5,0.6799999999999997,8.514,0.384,5.021,0.022000000000000002,0.09,0.02,-45.7,-33.7,-32.9,0.0
7.52,0.6999999999999993,8.437999999999999,0.4,5.021,0.021,0.084,0.008,-46.1,-32.7,-33.1,0.0
7.54,0.7199999999999998,8.373,0.366,5.0280000000000005,0.013999999999999999,0.09,0.011000000000000001,-44.6,-35.2,-32.7,0.0
7.56,0.7399999999999993,8.472999999999999,0.39899999999999997,4.981,0.012,0.098,0.006999999999999999,-44.6,-35.0,-32.7,0.0
7.58,0.7599999999999998,8.415,0.27,5.033,0.022000000000000002,0.08199999999999999,-0.009000000000000001,-45.4,-34.9,-33.9,0.0
7.6,0.7799999999999994,8.48,0.419,5.006,0.024,0.075,0.001,-44.3,-34.9,-33.7,0.0
7.62,0.7999999999999998,8.466000000000001,0.373,5.061,0.023,0.051,0.004,-44.8,-33.1,-32.5,0.0
7.64,0.8199999999999994,8.463,0.382,5.0489999999999995,0.016,0.063,-0.002,-44.2,-33.5,-31.9,0.0
7.66,0.8399999999999999,8.454,0.409,5.055,0.021,0.06,-0.001,-44.2,-33.4,-32.9,0.0
7.68,0.8599999999999994,8.445,0.28300000000000003,5.022,0.028999999999999998,0.042,-0.016,-44.5,-34.6,-33.0,0.0
7.7,0.8799999999999999,8.443999999999999,0.349,4.958,0.035,0.028999999999999998,-0.015,-44.6,-33.3,-33.1,0.0
7.72,0.8999999999999995,8.54,0.33299999999999996,4.914,0.032,0.023,-0.013999999999999999,-43.6,-34.0,-34.4,0.0
7.74,0.9199999999999999,8.619,0.264,4.867,0.047,0.012,-0.002,-43.6,-35.3,-32.5,0.0
7.76,0.9399999999999995,8.878,0.366,4.783,0.07,0.018000000000000002,0.0,-44.4,-33.6,-33.7,0.0
7.78,0.96,8.851,0.32299999999999995,4.754,0.06,0.031,-0.003,-44.1,-34.1,-33.2,0.0
7.8,0.9799999999999995,8.567,0.332,4.779,0.075,0.049,-0.008,-44.1,-35.5,-32.5,0.0
7.82,1.0,8.745,0.341,4.908,0.09,0.015,0.015,-44.4,-33.3,-32.5,1.0
7.84,1.0199999999999996,8.908,0.37799999999999995,4.731,0.086,0.013000000000000001,0.025,-45.0,-35.5,-33.4,1.0
7.86,1.04,8.743,0.507,4.6,0.051,-0.0,0.009000000000000001,-45.1,-35.7,-34.0,1.0
7.88,1.0599999999999996,8.758,0.531,4.4319999999999995,0.015,0.03,0.015,-44.6,-32.9,-32.3,1.0
7.9,1.08,8.59,0.593,4.309,-0.037000000000000005,0.053,0.006999999999999999,-45.1,-34.1,-32.2,1.0
7.92,1.0999999999999996,8.433,0.396,4.273,-0.102,0.08,0.001,-44.6,-33.8,-32.0,1.0
7.94,1.12,8.324,0.243,4.355,-0.127,0.051,-0.018000000000000002,-44.7,-33.8,-34.2,1.0
7.96,1.1399999999999997,8.472000000000001,0.035,4.32,-0.14400000000000002,0.035,-0.009000000000000001,-43.7,-33.6,-33.0,1.0
7.98,1.1600000000000001,8.583,-0.114,4.3839999999999995,-0.142,0.017,-0.006,-44.6,-33.7,-34.0,1.0
8.0,1.1799999999999997,8.665,-0.114,4.441,-0.113,0.002,0.009000000000000001,-44.7,-34.2,-32.4,1.0
8.02,1.1999999999999993,8.747,-0.086,4.396,-0.079,-0.004,0.031,-45.2,-33.7,-32.5,1.0
8.04,1.2199999999999989,8.904,0.07200000000000001,4.399,-0.068,-0.004,0.033,-45.4,-33.2,-32.6,1.0
8.06,1.2400000000000002,8.907,0.159,4.235,-0.067,-0.017,0.031,-44.7,-33.3,-33.7,1.0
8.08,1.2599999999999998,9.193,0.036000000000000004,4.197,-0.057999999999999996,0.006,0.018000000000000002,-44.3,-32.7,-32.9,1.0
8.1,1.2799999999999994,9.244,-0.094,4.096,-0.052000000000000005,0.035,0.016,-44.8,-33.7,-32.1,1.0
8.12,1.299999999999999,9.261000000000001,0.061,4.024,-0.042,0.08800000000000001,0.023,-44.8,-34.0,-33.7,1.0
8.14,1.3200000000000003,8.904,-0.021,3.82,-0.027999999999999997,0.152,0.033,-44.2,-34.0,-32.4,1.0
8.16,1.3399999999999999,8.099,0.076,3.3789999999999996,-0.016,0.23199999999999998,0.077,-44.4,-33.4,-31.7,1.0
8.18,1.3599999999999994,7.63,0.126,3.0989999999999998,0.025,0.33899999999999997,0.09,-44.5,-33.4,-33.4,1.0
8.2,1.379999999999999,7.949,0.34,3.8310000000000004,0.10300000000000001,0.41600000000000004,0.083,-44.9,-34.0,-33.8,1.0
8.22,1.4000000000000004,10.293,0.79,4.467,0.18600000000000003,0.41200000000000003,0.043,-43.8,-33.3,-34.4,1.0
8.24,1.42,10.568,1.026,4.166,0.17600000000000002,0.568,-0.015,-44.8,-33.5,-33.5,1.0
8.26,1.4399999999999995,8.016,1.048,4.754,0.16,0.684,0.027999999999999997,-43.7,-33.2,-33.2,1.0
8.28,1.459999999999999,8.407,0.899,5.181,0.177,0.604,0.107,-44.1,-34.0,-35.0,1.0
8.3,1.4800000000000004,8.92,0.99,5.235,0.156,0.5770000000000001,0.091,-43.9,-34.6,-34.3,1.0
8.32,1.5,8.812999999999999,0.648,5.225,0.15,0.45299999999999996,0.106,-44.1,-34.5,-33.5,1.0
8.34,1.5199999999999996,8.273,0.359,4.996,0.163,0.376,0.154,-44.2,-34.6,-33.6,1.0
8.36,1.5399999999999991,8.458,0.28,4.558,0.17300000000000001,0.319,0.205,-43.2,-33.0,-34.9,1.0
8.38,1.5600000000000005,8.458,0.379,4.343,0.17300000000000001,0.33399999999999996,0.215,-42.7,-35.1,-33.1,1.0
8.4,1.58,8.127,0.40299999999999997,4.32,0.184,0.318,0.23,-43.4,-34.3,-34.3,1.0
8.42,1.5999999999999996,7.965,0.40299999999999997,4.402,0.191,0.326,0.19399999999999998,-43.9,-35.6,-34.2,1.0
8.44,1.6199999999999992,7.88,0.5710000000000001,4.726,0.18100000000000002,0.324,0.174,-43.9,-34.7,-33.7,1.0
8.46,1.6400000000000006,7.577000000000001,0.578,4.975,0.18100000000000002,0.293,0.126,-42.8,-35.0,-34.4,1.0
8.48,1.6600000000000001,7.281000000000001,0.535,5.071000000000001,0.168,0.22899999999999998,0.075,-42.9,-34.2,-34.2,1.0
8.5,1.6799999999999997,7.167000000000001,0.843,5.164,0.13699999999999998,0.18100000000000002,0.02,-44.7,-35.3,-34.2,1.0
8.52,1.6999999999999993,7.542000000000001,0.9259999999999999,5.414,0.092,0.091,-0.024,-42.5,-35.7,-34.1,1.0
8.54,1.7199999999999989,7.888,0.861,5.369,0.04,0.006,-0.09699999999999999,-43.0,-34.5,-34.2,1.0
8.56,1.7400000000000002,8.078,1.011,5.053999999999999,-0.011000000000000001,-0.054000000000000006,-0.127,-44.2,-35.7,-34.2,1.0
8.58,1.7599999999999998,8.446,1.012,4.962,-0.067,-0.073,-0.14300000000000002,-42.9,-34.8,-34.1,1.0
8.6,1.7799999999999994,8.887,0.927,5.081,-0.099,-0.07200000000000001,-0.175,-43.8,-35.8,-34.3,1.0
8.62,1.799999999999999,9.391,0.826,5.242999999999999,-0.10300000000000001,-0.085,-0.20600000000000002,-44.9,-36.0,-35.3,1.0
8.64,1.8200000000000003,9.472000000000001,0.925,5.46,-0.11,-0.124,-0.209,-44.1,-36.1,-33.3,1.0
8.66,1.8399999999999999,8.997,1.033,5.632999999999999,-0.096,-0.188,-0.22399999999999998,-43.3,-34.6,-35.4,1.0
8.68,1.8599999999999994,9.488999999999999,1.2790000000000001,5.9670000000000005,-0.07200000000000001,-0.22,-0.237,-44.5,-35.1,-34.1,1.0
8.7,1.879999999999999,10.312999999999999,1.2790000000000001,6.358,-0.079,-0.36200000000000004,-0.251,-44.8,-36.3,-34.8,1.0
8.72,1.9000000000000004,8.316,1.156,7.082999999999999,-0.095,-0.47,-0.258,-45.8,-34.3,-34.8,1.0
8.74,1.92,9.21,1.157,6.603,-0.037000000000000005,-0.603,-0.231,-45.3,-36.0,-33.7,1.0
8.76,1.9399999999999995,10.334000000000001,1.0290000000000001,6.343999999999999,-0.004,-0.528,-0.23199999999999998,-45.5,-35.5,-34.2,1.0
8.78,1.959999999999999,10.247,0.589,6.603,0.012,-0.47200000000000003,-0.17600000000000002,-46.8,-35.3,-33.9,1.0
8.8,1.9800000000000004,8.283999999999999,0.29100000000000004,6.497999999999999,0.027999999999999997,-0.348,-0.1,-45.6,-36.4,-33.6,1.0
8.82,2.0,7.63,0.201,6.343,0.044000000000000004,-0.312,-0.034,-45.7,-35.1,-33.5,1.0
8.84,2.0199999999999996,6.848,0.39899999999999997,6.193,0.011000000000000001,-0.198,-0.047,-46.4,-37.1,-33.9,1.0
8.86,2.039999999999999,7.269,0.32899999999999996,5.91,-0.053,-0.125,-0.031,-47.6,-35.7,-35.4,1.0
8.88,2.0600000000000005,7.422999999999999,0.205,5.797999999999999,-0.106,-0.09699999999999999,-0.03,-47.3,-36.3,-33.6,1.0
8.9,2.08,7.691,0.205,5.909,-0.183,-0.08,-0.07200000000000001,-47.0,-35.1,-33.9,1.0
8.92,2.0999999999999996,8.464,0.076,5.854,-0.20199999999999999,-0.016,-0.11900000000000001,-47.1,-35.7,-33.5,1.0
8.94,2.119999999999999,9.31,0.027999999999999997,5.65,-0.19399999999999998,-0.036000000000000004,-0.17600000000000002,-48.1,-35.8,-34.2,1.0
8.96,2.1400000000000006,7.9639999999999995,0.35,5.525,-0.203,0.009000000000000001,-0.17300000000000001,-47.7,-34.6,-33.9,1.0
8.98,2.16,7.922000000000001,0.413,5.122000000000001,-0.21600000000000003,0.031,-0.10400000000000001,-47.7,-36.5,-31.8,1.0
9.0,2.1799999999999997,7.984,0.26,4.8389999999999995,-0.204,0.037000000000000005,-0.075,-47.9,-36.7,-33.4,1.0
9.02,2.1999999999999993,7.678999999999999,0.312,4.3919999999999995,-0.19699999999999998,0.035,-0.076,-48.0,-36.3,-34.1,1.0
9.04,2.219999999999999,7.287999999999999,0.253,4.08,-0.165,0.035,-0.1,-48.1,-35.4,-34.7,1.0
9.06,2.24,7.035,0.263,3.787,-0.151,0.057999999999999996,-0.11800000000000001,-47.6,-35.0,-34.2,1.0
9.08,2.26,7.04,0.27,3.55,-0.125,0.055,-0.135,-47.6,-37.2,-34.1,1.0
9.1,2.2799999999999994,7.318,0.28,3.537,-0.11199999999999999,0.066,-0.14800000000000002,-48.0,-36.6,-34.2,1.0
9.12,2.299999999999999,7.3229999999999995,0.254,3.698,-0.083,0.046,-0.16399999999999998,-48.7,-34.3,-33.4,1.0
9.14,2.3200000000000003,7.516,0.161,3.803,-0.054000000000000006,0.026000000000000002,-0.153,-47.9,-35.5,-34.3,1.0
9.16,2.34,7.444,0.040999999999999995,3.8739999999999997,-0.013999999999999999,0.006,-0.136,-48.2,-36.2,-34.5,1.0
9.18,2.3599999999999994,6.872999999999999,-0.126,4.067,0.006999999999999999,0.023,-0.095,-47.5,-36.7,-34.2,1.0
