time_s,time_new,ax_m/s/s,ay_m/s/s,az_m/s/s,gx_deg/s,gy_deg/s,gz_deg/s,mx_microT,my_microT,mz_microT,highg_ax_m/s/s,highg_ay_m/s/s,highg_az_m/s/s,condition
3.7,0.0,1.585,-9.508,3.175,0.003,0.003,0.034,-52.0,47.6,16.0,-1.0290000000000001,-6.291,-0.305,0.0
3.72,0.020000000000000018,1.651,-9.41,3.1689999999999996,-0.001,0.009000000000000001,0.022000000000000002,-51.3,47.3,15.6,-3.568,-7.434,0.737,0.0
3.74,0.040000000000000036,1.693,-9.394,3.2310000000000003,0.003,0.016,0.026000000000000002,-52.2,45.5,16.8,-1.435,-8.932,0.0,0.0
3.76,0.05999999999999961,1.604,-9.349,3.205,0.006999999999999999,0.027000000000000003,0.022000000000000002,-52.8,46.2,16.7,-4.251,-9.297,-1.381,0.0
3.78,0.07999999999999963,1.49,-9.415,3.2239999999999998,0.002,0.019,0.027000000000000003,-52.5,45.7,16.8,-1.222,-7.07,-0.213,0.0
3.8,0.09999999999999964,1.569,-9.447000000000001,3.245,0.013999999999999999,-0.001,0.027999999999999997,-51.8,46.3,17.1,-1.912,-8.134,-0.003,0.0
3.82,0.11999999999999966,1.575,-9.433,3.237,0.019,-0.015,0.021,-52.7,47.2,16.3,-2.543,-8.283999999999999,-0.8059999999999999,0.0
3.84,0.13999999999999968,1.666,-9.505,3.1260000000000003,0.022000000000000002,-0.006,0.024,-52.7,47.1,16.8,0.057,-7.176,0.728,0.0
3.86,0.1599999999999997,1.6369999999999998,-9.48,3.1839999999999997,0.022000000000000002,-0.002,0.019,-53.1,46.9,16.2,-2.685,-7.314,-1.605,0.0
3.88,0.17999999999999972,1.646,-9.453,3.145,0.03,-0.005,0.009000000000000001,-52.9,46.3,17.6,-2.532,-8.976,0.33799999999999997,0.0
3.9,0.19999999999999973,1.614,-9.341000000000001,3.1319999999999997,0.02,-0.006999999999999999,0.001,-52.6,47.3,16.1,-0.39399999999999996,-6.416,-0.39399999999999996,0.0
3.92,0.21999999999999975,1.5119999999999998,-9.388,3.1430000000000002,0.018000000000000002,-0.015,0.001,-52.0,47.4,15.7,-3.261,-7.149,-0.62,0.0
3.94,0.23999999999999977,1.6,-9.394,3.133,0.012,-0.012,0.004,-52.4,47.8,16.8,-1.742,-7.697,-0.435,0.0
3.96,0.2599999999999998,1.608,-9.406,3.103,0.016,0.008,0.004,-53.3,46.8,16.5,-3.3789999999999996,-8.671,0.16399999999999998,0.0
3.98,0.2799999999999998,1.695,-9.356,3.175,0.011000000000000001,0.016,0.005,-52.4,46.2,16.4,-0.051,-6.761,1.3840000000000001,0.0
4.0,0.2999999999999998,1.574,-9.339,3.14,0.006,0.019,0.009000000000000001,-54.0,47.3,17.7,-1.435,-7.853,0.0,0.0
4.02,0.3199999999999994,1.577,-9.446,3.1510000000000002,0.005,0.01,0.011000000000000001,-53.1,47.3,16.8,-3.3489999999999998,-9.294,0.0,0.0
4.04,0.33999999999999986,1.496,-9.38,3.201,0.001,-0.002,0.008,-53.0,46.2,17.8,-2.15,-7.654,1.149,0.0
4.06,0.35999999999999943,1.5590000000000002,-9.366,3.1439999999999997,-0.009000000000000001,0.005,0.01,-53.5,46.9,17.1,-2.8339999999999996,-7.034,-0.354,0.0
4.08,0.3799999999999999,1.6230000000000002,-9.337,3.187,-0.008,0.013000000000000001,0.011000000000000001,-52.5,47.6,17.8,-2.305,-7.7410000000000005,0.9109999999999999,0.0
4.1,0.39999999999999947,1.525,-9.437000000000001,3.103,-0.002,0.026000000000000002,0.021,-53.1,47.1,16.0,-1.493,-4.784,0.359,0.0
4.12,0.41999999999999993,1.526,-9.331,3.155,-0.006,0.026000000000000002,0.028999999999999998,-51.9,47.2,16.5,-2.327,-7.2410000000000005,-1.403,0.0
4.14,0.4399999999999995,1.531,-9.369,3.145,-0.01,0.019,0.027000000000000003,-52.3,46.9,16.9,-0.701,-7.432,0.245,0.0
4.16,0.45999999999999996,1.569,-9.391,3.2,-0.012,0.013999999999999999,0.023,-52.9,46.3,17.1,-3.264,-9.462,-1.3719999999999999,0.0
4.18,0.47999999999999954,1.631,-9.37,3.18,-0.013999999999999999,0.017,0.024,-52.3,46.6,16.8,-0.9570000000000001,-5.165,-0.287,0.0
4.2,0.5,1.599,-9.388,3.082,-0.017,0.018000000000000002,0.025,-52.5,46.7,16.9,-1.66,-5.1579999999999995,1.136,0.0
4.22,0.5199999999999996,1.614,-9.367,3.12,-0.023,0.033,0.031,-52.5,47.3,15.6,-2.117,-6.9,0.0,0.0
4.24,0.54,1.67,-9.415,3.074,-0.021,0.040999999999999995,0.023,-53.1,47.5,16.9,-1.085,-8.797,-0.7,0.0
4.26,0.5599999999999996,1.6130000000000002,-9.495,3.095,-0.024,0.019,0.025,-52.8,46.5,16.4,-3.181,-6.135,-0.084,0.0
4.28,0.5800000000000001,1.6469999999999998,-9.468,3.1830000000000003,-0.035,0.019,0.023,-52.6,47.8,17.9,-1.8459999999999999,-6.287000000000001,0.5,0.0
4.3,0.5999999999999996,1.6469999999999998,-9.507,3.199,-0.027999999999999997,0.001,0.024,-51.8,46.6,16.4,-1.344,-7.176,0.0,0.0
4.32,0.6200000000000001,1.579,-9.477,3.175,-0.036000000000000004,0.006999999999999999,0.004,-52.5,47.7,16.0,-1.213,-7.183,0.47100000000000003,0.0
4.34,0.6399999999999997,1.611,-9.432,3.134,-0.027999999999999997,0.006,-0.005,-52.8,47.2,17.3,-2.369,-8.062000000000001,0.9570000000000001,0.0
4.36,0.6600000000000001,1.526,-9.478,3.2439999999999998,-0.019,0.0,-0.004,-53.4,45.7,15.5,-0.7559999999999999,-7.365,0.0,0.0
4.38,0.6799999999999997,1.51,-9.388,3.2569999999999997,-0.006,0.006,0.006999999999999999,-52.4,46.8,16.5,-2.315,-5.647,-1.204,0.0
4.4,0.7000000000000002,1.496,-9.373,3.28,-0.01,0.011000000000000001,0.018000000000000002,-52.6,47.7,16.8,-1.715,-7.789,-0.478,0.0
4.42,0.7199999999999998,1.568,-9.382,3.213,-0.008,0.023,0.023,-53.7,46.9,18.0,-3.654,-8.219,-0.261,0.0
4.44,0.7400000000000002,1.432,-9.449,3.2739999999999996,-0.0,0.023,0.021,-52.3,46.9,17.7,-2.87,-6.4639999999999995,0.466,0.0
4.46,0.7599999999999998,1.423,-9.51,3.252,0.006,-0.002,0.02,-53.2,47.7,17.1,-3.3489999999999998,-6.881,-0.22,0.0
4.48,0.7800000000000002,1.541,-9.461,3.1830000000000003,0.003,-0.006,0.03,-53.3,47.3,16.7,-0.225,-6.781000000000001,-1.801,0.0
4.5,0.7999999999999998,1.5419999999999998,-9.422,3.145,0.004,0.017,0.037000000000000005,-52.9,47.5,17.4,-2.873,-7.654,-0.9540000000000001,0.0
4.52,0.8199999999999994,1.607,-9.419,3.2030000000000003,0.008,0.028999999999999998,0.035,-52.0,46.7,18.0,-0.179,-7.68,0.45299999999999996,0.0
4.54,0.8399999999999999,1.54,-9.455,3.182,0.004,0.032,0.031,-52.1,47.0,16.8,-1.7269999999999999,-8.506,-0.187,0.0
4.56,0.8599999999999994,1.455,-9.417,3.177,0.008,0.02,0.036000000000000004,-52.4,47.2,16.0,-0.317,-7.736000000000001,1.514,0.0
4.58,0.8799999999999999,1.4409999999999998,-9.392999999999999,3.147,0.009000000000000001,-0.009000000000000001,0.038,-52.1,46.5,16.3,-3.694,-8.478,-0.5329999999999999,0.0
4.6,0.8999999999999995,1.5,-9.485,3.1289999999999996,0.01,-0.031,0.039,-51.5,47.3,17.9,-3.4810000000000003,-7.441,-0.266,0.0
4.62,0.9199999999999999,1.6569999999999998,-9.415,3.1489999999999996,0.009000000000000001,-0.026000000000000002,0.037000000000000005,-52.6,46.9,16.5,-2.6319999999999997,-7.894,0.0,0.0
4.64,0.9399999999999995,1.636,-9.447000000000001,3.1719999999999997,0.013999999999999999,-0.006999999999999999,0.044000000000000004,-52.2,46.2,17.4,-3.641,-8.132,0.746,0.0
4.66,0.96,1.611,-9.449,3.148,0.015,0.003,0.031,-52.8,47.3,16.4,-2.715,-7.176,-0.452,0.0
4.68,0.9799999999999995,1.505,-9.411,3.148,0.009000000000000001,-0.017,0.031,-52.6,46.8,16.6,-1.912,-7.89,0.242,0.0
4.7,1.0,1.446,-9.427999999999999,3.125,0.001,-0.036000000000000004,0.027000000000000003,-52.7,48.3,16.6,-0.222,-6.669,-0.9009999999999999,1.0
4.72,1.0199999999999996,1.454,-9.256,3.1180000000000003,0.005,-0.044000000000000004,0.026000000000000002,-53.4,47.1,17.6,-2.761,-6.882000000000001,-0.369,1.0
4.74,1.04,1.541,-9.186,3.11,0.0,-0.040999999999999995,0.03,-53.4,45.4,16.1,-1.8319999999999999,-6.941,-0.23399999999999999,1.0
4.76,1.0599999999999996,1.511,-9.334,3.18,-0.006999999999999999,-0.033,0.03,-53.0,46.7,17.4,-2.694,-6.999,0.997,1.0
4.78,1.08,1.4669999999999999,-9.382,3.142,-0.023,-0.04,0.032,-51.9,46.7,17.2,-1.975,-8.132,-0.748,1.0
4.8,1.0999999999999996,1.4909999999999999,-9.42,3.242,-0.036000000000000004,-0.047,0.032,-52.7,46.9,16.5,-0.46399999999999997,-7.021,1.0490000000000002,1.0
4.82,1.12,1.4569999999999999,-9.45,3.352,-0.057999999999999996,-0.057999999999999996,0.02,-51.9,46.4,17.0,-2.028,-7.479,-1.246,1.0
4.84,1.1399999999999997,1.431,-9.414,3.572,-0.06,-0.07,0.017,-52.8,46.6,16.1,-4.593999999999999,-8.109,-3.1830000000000003,1.0
4.86,1.1600000000000001,1.179,-9.331,3.807,-0.045,-0.127,0.009000000000000001,-53.1,46.9,17.0,-3.8080000000000003,-7.8839999999999995,0.727,1.0
4.88,1.1799999999999997,0.9690000000000001,-9.136000000000001,3.77,-0.03,-0.24100000000000002,0.015,-52.3,46.0,16.9,-2.033,-5.83,-0.44799999999999995,1.0
4.9,1.2000000000000002,1.115,-9.041,3.7439999999999998,-0.027999999999999997,-0.314,0.028999999999999998,-52.9,46.6,17.2,-2.165,-6.584,0.0,1.0
4.92,1.2199999999999998,1.375,-9.007,3.8680000000000003,-0.038,-0.303,0.066,-53.3,46.6,16.2,-2.6189999999999998,-7.007999999999999,-1.579,1.0
