time_s,time_new,ax_m/s/s,ay_m/s/s,az_m/s/s,gx_deg/s,gy_deg/s,gz_deg/s,mx_microT,my_microT,mz_microT,highg_ax_m/s/s,highg_ay_m/s/s,highg_az_m/s/s,condition
4.14,0.0,7.892,0.951,5.7170000000000005,-0.009000000000000001,0.038,-0.01,0.4,-8.5,-3.3,7.675,6.1979999999999995,13.998,0.0
4.16,0.020000000000000462,7.886,0.8859999999999999,5.73,-0.017,0.04,-0.016,0.7,-8.2,-3.2,8.851,3.947,13.392000000000001,0.0
4.18,0.040000000000000036,7.992999999999999,0.838,5.797999999999999,-0.011000000000000001,0.039,-0.012,0.9,-8.5,-4.0,7.257999999999999,3.596,14.433,0.0
4.2,0.0600000000000005,7.938,0.8759999999999999,5.792000000000001,-0.015,0.038,-0.012,0.6,-9.0,-3.5,10.081,4.159,14.462,0.0
4.22,0.08000000000000007,7.937,0.857,5.796,-0.012,0.044000000000000004,-0.006999999999999999,0.8,-8.1,-4.1,8.078,3.9330000000000003,14.884,0.0
4.24,0.10000000000000053,7.916,0.893,5.836,-0.008,0.035,-0.006,1.1,-9.2,-4.0,8.307,3.6239999999999997,12.437999999999999,0.0
4.26,0.1200000000000001,7.856,0.965,5.797000000000001,-0.013999999999999999,0.043,-0.006999999999999999,1.3,-8.6,-3.2,6.5089999999999995,4.301,14.732999999999999,0.0
4.28,0.14000000000000057,7.875,0.846,5.837999999999999,-0.011000000000000001,0.040999999999999995,-0.01,2.9,-8.9,-3.0,9.219,5.372999999999999,16.395,0.0
4.3,0.16000000000000014,7.864,0.866,5.843999999999999,-0.012,0.040999999999999995,-0.011000000000000001,1.7,-8.7,-3.5,8.524,4.522,13.524000000000001,0.0
4.32,0.1800000000000006,7.888999999999999,0.865,5.796,-0.012,0.042,-0.009000000000000001,-0.0,-8.4,-4.0,10.673,4.7010000000000005,13.081,0.0
4.34,0.20000000000000018,7.867999999999999,0.9309999999999999,5.76,-0.008,0.043,-0.01,0.7,-8.9,-4.1,8.687000000000001,4.133,13.642999999999999,0.0
4.36,0.22000000000000064,7.904,0.9159999999999999,5.811,-0.005,0.036000000000000004,-0.006999999999999999,1.9,-8.4,-3.7,7.105,3.5439999999999996,12.526,0.0
4.38,0.2400000000000002,7.869,0.885,5.8229999999999995,-0.011000000000000001,0.046,-0.006,1.4,-9.2,-4.4,8.132,4.305,15.200999999999999,0.0
4.4,0.2600000000000007,7.848,0.8959999999999999,5.832000000000001,-0.008,0.04,-0.005,1.1,-8.1,-3.5,9.987,4.724,14.83,0.0
4.42,0.28000000000000025,7.825,0.8270000000000001,5.8260000000000005,-0.009000000000000001,0.04,-0.009000000000000001,1.1,-7.5,-5.0,10.364,5.526,13.448,0.0
4.44,0.3000000000000007,7.906000000000001,0.835,5.808,-0.012,0.043,-0.009000000000000001,2.3,-7.8,-4.3,9.041,4.209,13.012,0.0
