time_s,time_new,ax_m/s/s,ay_m/s/s,az_m/s/s,gx_deg/s,gy_deg/s,gz_deg/s,mx_microT,my_microT,mz_microT,condition
5.18,0.0,7.9639999999999995,-0.233,5.768,0.03,0.006999999999999999,-0.004,-39.6,-30.6,-48.3,0.0
5.2,0.020000000000000462,8.02,-0.256,5.745,0.02,0.009000000000000001,0.0,-40.1,-29.1,-48.2,0.0
5.22,0.040000000000000036,7.979,-0.17600000000000002,5.7589999999999995,0.015,0.01,-0.006999999999999999,-39.9,-29.6,-47.7,0.0
5.24,0.0600000000000005,7.962000000000001,-0.23399999999999999,5.779,0.027999999999999997,0.011000000000000001,0.001,-40.2,-29.7,-48.6,0.0
5.26,0.08000000000000007,8.001,-0.27899999999999997,5.801,0.015,0.009000000000000001,-0.005,-39.4,-28.9,-47.9,0.0
5.28,0.10000000000000053,8.045,-0.218,5.723,0.006,0.011000000000000001,0.003,-40.2,-29.7,-48.8,0.0
5.3,0.1200000000000001,8.011000000000001,-0.233,5.797999999999999,0.0,0.012,0.003,-39.0,-29.9,-48.2,0.0
5.32,0.14000000000000057,7.994,-0.247,5.736000000000001,0.011000000000000001,0.013000000000000001,0.001,-39.6,-29.7,-48.8,0.0
5.34,0.16000000000000014,8.022,-0.29,5.691,0.008,0.015,-0.001,-40.2,-29.2,-47.9,0.0
5.36,0.1800000000000006,8.02,-0.228,5.705,0.013999999999999999,0.015,-0.003,-40.2,-30.6,-48.7,0.0
5.38,0.20000000000000018,7.9879999999999995,-0.244,5.746,0.012,0.015,-0.003,-39.3,-29.9,-48.2,0.0
5.4,0.22000000000000064,8.019,-0.26,5.726,0.02,0.015,-0.004,-40.4,-29.4,-48.6,0.0
5.42,0.2400000000000002,8.009,-0.28300000000000003,5.745,0.01,0.013999999999999999,-0.004,-39.0,-29.7,-47.4,0.0
5.44,0.2600000000000007,8.035,-0.27899999999999997,5.726,0.015,0.013000000000000001,-0.003,-40.0,-30.7,-47.9,0.0
5.46,0.28000000000000025,8.003,-0.28600000000000003,5.718,0.015,0.002,0.006,-39.1,-29.7,-48.1,0.0
5.48,0.3000000000000007,8.043,-0.319,5.71,0.015,0.002,-0.011000000000000001,-41.1,-29.7,-47.7,0.0
5.5,0.3200000000000003,8.027000000000001,-0.254,5.723,0.027999999999999997,0.01,-0.004,-40.0,-31.2,-48.6,0.0
5.52,0.33999999999999986,7.959,-0.35600000000000004,5.742000000000001,0.025,0.01,-0.006999999999999999,-40.1,-30.5,-49.1,0.0
5.54,0.3600000000000003,8.029,-0.177,5.687,0.024,0.006999999999999999,-0.006,-39.8,-30.0,-48.7,0.0
5.56,0.3799999999999999,8.076,-0.196,5.687,0.048,0.011000000000000001,-0.011000000000000001,-39.7,-28.7,-49.3,0.0
5.58,0.40000000000000036,8.065,-0.341,5.617999999999999,0.05,0.01,0.013999999999999999,-39.4,-28.9,-47.7,0.0
5.6,0.41999999999999993,8.08,-0.239,5.71,0.044000000000000004,0.01,0.017,-40.1,-30.4,-47.9,0.0
5.62,0.4400000000000004,8.097000000000001,-0.155,5.716,0.049,0.012,0.012,-40.0,-30.5,-48.3,0.0
5.64,0.45999999999999996,8.062999999999999,-0.135,5.723,0.052000000000000005,0.023,0.005,-39.9,-30.3,-48.5,0.0
5.66,0.4800000000000004,8.047,-0.252,5.709,0.065,0.02,0.027999999999999997,-39.8,-29.4,-48.9,0.0
5.68,0.5,8.007,-0.34700000000000003,5.724,0.05,0.019,0.037000000000000005,-39.4,-29.5,-49.0,0.0
5.7,0.5200000000000005,8.081,-0.214,5.693,0.045,0.017,0.039,-39.5,-29.2,-48.0,0.0
5.72,0.54,7.9510000000000005,-0.293,5.739,0.054000000000000006,0.02,0.035,-40.1,-30.0,-48.6,0.0
5.74,0.5600000000000005,8.041,-0.294,5.712999999999999,0.051,0.023,0.031,-40.3,-29.5,-48.0,0.0
5.76,0.5800000000000001,8.045,-0.327,5.775,0.046,0.023,0.026000000000000002,-39.7,-29.9,-48.1,0.0
5.78,0.6000000000000005,7.9270000000000005,-0.17600000000000002,5.7,0.039,0.018000000000000002,0.01,-40.3,-29.4,-48.3,0.0
5.8,0.6200000000000001,8.03,-0.172,5.665,0.036000000000000004,0.016,0.005,-39.9,-29.7,-48.9,0.0
5.82,0.6400000000000006,8.041,-0.159,5.769,0.039,0.008,0.003,-38.7,-29.7,-48.4,0.0
5.84,0.6600000000000001,8.005,-0.214,5.678999999999999,0.027999999999999997,0.003,-0.012,-40.1,-29.8,-47.8,0.0
5.86,0.6800000000000006,8.13,-0.004,5.654,0.012,0.01,-0.008,-40.4,-30.3,-48.9,0.0
5.88,0.7000000000000002,8.042,-0.18,5.707000000000001,0.018000000000000002,0.011000000000000001,0.004,-39.7,-30.5,-47.7,0.0
5.9,0.7200000000000006,8.03,-0.215,5.747999999999999,0.006,0.006999999999999999,-0.019,-41.1,-29.7,-48.9,0.0
5.92,0.7400000000000002,8.043,-0.2,5.614,0.006999999999999999,0.01,-0.018000000000000002,-40.0,-30.9,-48.6,0.0
5.94,0.7600000000000007,8.067,-0.23800000000000002,5.676,0.013000000000000001,0.013999999999999999,-0.011000000000000001,-41.1,-29.6,-48.2,0.0
5.96,0.7800000000000002,8.014,-0.204,5.725,0.02,0.017,-0.002,-41.0,-30.2,-49.6,0.0
5.98,0.8000000000000007,8.048,-0.255,5.7379999999999995,0.02,0.013999999999999999,-0.001,-39.7,-29.8,-48.6,0.0
6.0,0.8200000000000003,8.019,-0.243,5.706,0.018000000000000002,0.013999999999999999,0.009000000000000001,-39.6,-29.2,-48.3,0.0
6.02,0.8399999999999999,8.037,-0.221,5.672999999999999,0.018000000000000002,0.011000000000000001,0.009000000000000001,-39.9,-29.6,-48.3,0.0
6.04,0.8600000000000003,8.062000000000001,-0.23,5.664,0.018000000000000002,0.006999999999999999,0.013000000000000001,-40.1,-30.0,-47.7,0.0
6.06,0.8799999999999999,8.09,-0.28,5.593,0.02,0.009000000000000001,0.012,-40.5,-29.3,-48.4,0.0
6.08,0.9000000000000004,8.026,-0.297,5.646,0.019,0.021,0.006,-40.8,-30.5,-47.5,0.0
6.1,0.9199999999999999,8.072000000000001,-0.22399999999999998,5.614,0.021,0.019,0.004,-40.1,-30.1,-47.5,0.0
6.12,0.9400000000000004,8.06,-0.192,5.6129999999999995,0.025,0.028999999999999998,-0.008,-40.8,-30.3,-48.3,0.0
6.14,0.96,8.095,-0.24600000000000002,5.62,0.023,0.031,-0.001,-39.3,-29.7,-48.1,0.0
6.16,0.9800000000000004,8.093,-0.225,5.665,0.01,0.024,0.002,-39.2,-29.7,-47.9,0.0
6.18,1.0,7.977,-0.13699999999999998,5.715,0.01,0.035,-0.005,-40.5,-29.2,-48.1,1.0
6.2,1.0200000000000005,8.027999999999999,-0.331,5.58,0.016,0.027000000000000003,0.006,-39.5,-30.6,-48.7,1.0
6.22,1.04,8.107000000000001,-0.16,5.6770000000000005,-0.0,0.028999999999999998,-0.009000000000000001,-40.3,-29.8,-48.7,1.0
6.24,1.0600000000000005,8.033,-0.154,5.626,0.015,0.034,-0.01,-40.4,-30.9,-47.4,1.0
6.26,1.08,8.031,-0.135,5.603,0.008,0.042,-0.02,-41.5,-29.5,-49.3,1.0
6.28,1.1000000000000005,8.102,-0.2,5.675,0.016,0.042,0.006,-40.4,-30.1,-48.4,1.0
6.3,1.12,8.016,-0.298,5.715,0.003,0.040999999999999995,0.013999999999999999,-40.2,-29.8,-47.8,1.0
6.32,1.1400000000000006,8.124,-0.217,5.641,0.011000000000000001,0.047,0.011000000000000001,-40.3,-28.6,-47.6,1.0
6.34,1.1600000000000001,8.085,-0.226,5.587999999999999,0.012,0.048,0.015,-39.9,-29.3,-47.1,1.0
6.36,1.1800000000000006,8.168,-0.163,5.665,0.015,0.053,0.006999999999999999,-39.6,-29.6,-48.2,1.0
6.38,1.2000000000000002,8.144,-0.278,5.662000000000001,0.027000000000000003,0.051,0.005,-40.5,-31.0,-48.5,1.0
6.4,1.2200000000000006,8.152999999999999,-0.256,5.612,0.033,0.043,0.006,-40.4,-29.8,-48.5,1.0
6.42,1.2400000000000002,8.088,-0.168,5.5760000000000005,0.052000000000000005,0.044000000000000004,-0.004,-40.6,-29.3,-49.3,1.0
6.44,1.2600000000000007,8.062000000000001,-0.106,5.571000000000001,0.06,0.043,-0.01,-39.5,-30.5,-47.7,1.0
6.46,1.2800000000000002,8.052,0.02,5.611000000000001,0.07,0.044000000000000004,-0.009000000000000001,-40.5,-30.6,-49.4,1.0
6.48,1.3000000000000007,8.175,0.10099999999999999,5.56,0.077,0.052000000000000005,-0.024,-41.5,-29.8,-49.2,1.0
6.5,1.3200000000000003,8.236,0.205,5.497000000000001,0.086,0.065,-0.03,-40.1,-31.1,-48.5,1.0
6.52,1.3399999999999999,8.094,0.182,5.382000000000001,0.08,0.075,-0.034,-39.2,-30.8,-48.5,1.0
6.54,1.3600000000000003,8.088,0.301,5.371,0.07200000000000001,0.096,-0.036000000000000004,-39.5,-28.9,-47.7,1.0
6.56,1.38,8.033,0.409,5.2829999999999995,0.064,0.11800000000000001,-0.038,-39.5,-29.8,-47.7,1.0
6.58,1.4000000000000004,8.027000000000001,0.46399999999999997,5.268,0.043,0.145,-0.046,-40.0,-29.6,-49.0,1.0
6.6,1.42,7.57,0.425,5.127999999999999,0.006,0.149,-0.054000000000000006,-39.7,-30.1,-48.5,1.0
6.62,1.4400000000000004,7.244,0.292,5.13,-0.032,0.134,-0.076,-37.5,-30.1,-49.3,1.0
6.64,1.46,7.484,-0.021,5.188,-0.061,0.126,-0.091,-39.6,-30.9,-49.3,1.0
6.66,1.4800000000000004,8.286,-0.33899999999999997,5.468,-0.106,0.154,-0.085,-38.6,-30.6,-49.4,1.0
