time_s,time_new,ax_m/s/s,ay_m/s/s,az_m/s/s,gx_deg/s,gy_deg/s,gz_deg/s,mx_microT,my_microT,mz_microT,condition
5.74,0.0,8.166,0.157,5.377999999999999,-0.023,0.040999999999999995,-0.024,-8.6,-2.0,-4.7,0.0
5.76,0.019999999999999574,8.261000000000001,0.114,5.403,-0.013000000000000001,0.016,-0.015,-8.4,-2.8,-5.8,0.0
5.78,0.040000000000000036,8.22,0.057999999999999996,5.522,-0.021,0.031,-0.013999999999999999,-8.3,-2.6,-5.3,0.0
5.8,0.05999999999999961,8.173,0.1,5.462999999999999,-0.016,0.036000000000000004,-0.011000000000000001,-7.5,-0.9,-4.8,0.0
5.82,0.08000000000000007,8.186,0.141,5.459,-0.005,0.027000000000000003,-0.008,-7.6,-1.4,-4.0,0.0
5.84,0.09999999999999964,8.129,0.139,5.42,-0.006999999999999999,0.035,-0.009000000000000001,-8.4,-3.1,-5.2,0.0
5.86,0.1200000000000001,8.206,0.151,5.352,0.004,0.024,-0.003,-8.8,-0.8,-5.7,0.0
5.88,0.13999999999999968,8.154,0.106,5.425,0.005,0.006999999999999999,-0.004,-8.0,-0.6,-5.9,0.0
5.9,0.16000000000000014,8.243,0.191,5.434,0.003,0.006,-0.006,-7.6,-1.7,-6.2,0.0
5.92,0.17999999999999972,8.207,0.124,5.417999999999999,0.002,-0.008,-0.003,-7.4,-1.6,-4.3,0.0
5.94,0.20000000000000018,8.267000000000001,0.14,5.397,0.003,-0.006,-0.002,-6.8,-2.5,-5.8,0.0
5.96,0.21999999999999975,8.186,0.249,5.446000000000001,-0.002,-0.016,-0.009000000000000001,-8.6,-1.5,-5.4,0.0
5.98,0.2400000000000002,8.203,0.131,5.3629999999999995,-0.01,-0.004,0.005,-9.3,-1.6,-5.1,0.0
6.0,0.2599999999999998,8.166,0.079,5.357,-0.006,-0.065,-0.008,-8.3,-1.7,-5.1,0.0
6.02,0.27999999999999936,8.169,0.252,5.584,-0.02,-0.034,-0.002,-8.5,-0.4,-6.4,0.0
6.04,0.2999999999999998,8.332,0.264,5.396,-0.001,-0.053,-0.018000000000000002,-8.3,-1.7,-4.3,0.0
6.06,0.3199999999999994,8.334,0.076,5.319,0.016,-0.033,0.003,-9.0,-0.6,-5.8,0.0
6.08,0.33999999999999986,8.251,0.08199999999999999,5.352,-0.019,-0.049,-0.016,-8.2,-3.0,-5.7,0.0
6.1,0.35999999999999943,8.352,0.204,5.251,0.017,-0.039,-0.006,-8.2,-1.5,-5.7,0.0
6.12,0.3799999999999999,8.321,0.094,5.23,0.023,-0.047,-0.013999999999999999,-8.6,-1.5,-4.6,0.0
6.14,0.39999999999999947,8.359,0.17300000000000001,5.29,0.003,-0.006,-0.017,-8.0,-1.4,-4.1,0.0
6.16,0.41999999999999993,8.277999999999999,0.17800000000000002,5.285,0.016,-0.004,-0.015,-6.9,-0.9,-5.4,0.0
6.18,0.4399999999999995,8.311,0.126,5.255,0.016,-0.013999999999999999,-0.01,-9.3,-2.8,-5.2,0.0
6.2,0.45999999999999996,8.193999999999999,0.22899999999999998,5.358,0.018000000000000002,-0.016,-0.005,-8.1,-1.8,-4.8,0.0
6.22,0.47999999999999954,8.357000000000001,0.147,5.329,0.002,-0.016,-0.002,-8.1,-1.1,-5.1,0.0
6.24,0.5,8.383,0.1,5.24,0.006999999999999999,-0.017,-0.006,-7.2,-0.5,-4.3,0.0
6.26,0.5199999999999996,8.322000000000001,0.20600000000000002,5.291,0.006999999999999999,-0.015,0.002,-8.2,-1.4,-5.1,0.0
6.28,0.54,8.353,0.175,5.229,0.006999999999999999,-0.006,-0.004,-9.0,-2.2,-5.6,0.0
6.3,0.5599999999999996,8.355,0.225,5.327000000000001,0.01,0.003,-0.006,-7.5,-0.8,-3.9,0.0
6.32,0.5800000000000001,8.392999999999999,0.253,5.257000000000001,0.013000000000000001,0.005,-0.003,-7.9,-2.3,-6.3,0.0
6.34,0.5999999999999996,8.324,0.228,5.202000000000001,0.013999999999999999,0.005,-0.004,-7.7,-0.9,-4.8,0.0
6.36,0.6200000000000001,8.325,0.21899999999999997,5.246,0.013000000000000001,0.006999999999999999,-0.0,-7.9,-1.2,-4.1,0.0
6.38,0.6399999999999997,8.361,0.24,5.294,0.017,0.013000000000000001,-0.004,-6.9,-0.5,-4.4,0.0
6.4,0.6600000000000001,8.306000000000001,0.174,5.231,0.02,0.006999999999999999,-0.01,-7.2,-2.0,-5.1,0.0
6.42,0.6799999999999997,8.302,0.19699999999999998,5.167999999999999,0.015,0.016,-0.013000000000000001,-8.2,-1.9,-5.6,0.0
6.44,0.7000000000000002,8.345,0.25,5.26,0.009000000000000001,0.018000000000000002,-0.004,-7.9,-1.1,-5.2,0.0
6.46,0.7199999999999998,8.357999999999999,0.136,5.092,0.009000000000000001,0.021,0.001,-8.2,-2.3,-5.2,0.0
6.48,0.7400000000000002,8.331,0.109,5.058,0.018000000000000002,-0.006999999999999999,-0.006,-9.0,-2.5,-4.7,0.0
6.5,0.7599999999999998,8.386000000000001,0.315,5.435,-0.01,0.013000000000000001,-0.006999999999999999,-8.2,-1.9,-5.1,0.0
6.52,0.7799999999999994,8.269,0.273,5.165,0.003,-0.006999999999999999,-0.002,-9.0,-1.3,-5.0,0.0
6.54,0.7999999999999998,8.436,0.145,5.202000000000001,-0.003,-0.003,-0.02,-7.9,-1.0,-4.5,0.0
6.56,0.8199999999999994,8.288,0.182,5.125,-0.012,-0.004,-0.022000000000000002,-8.2,-1.1,-4.3,0.0
6.58,0.8399999999999999,8.433,0.249,5.19,0.017,-0.008,-0.013999999999999999,-8.0,-1.0,-5.3,0.0
6.6,0.8599999999999994,8.402000000000001,0.221,5.166,0.0,0.003,-0.018000000000000002,-6.5,-2.2,-4.9,0.0
6.62,0.8799999999999999,8.426,0.22699999999999998,5.202999999999999,-0.006999999999999999,0.017,-0.016,-6.9,-2.3,-4.8,0.0
6.64,0.8999999999999995,8.316,0.262,5.172000000000001,-0.006,0.011000000000000001,-0.025,-7.3,-1.7,-4.9,0.0
6.66,0.9199999999999999,8.316,0.22899999999999998,5.206,0.002,0.001,-0.02,-8.4,-1.8,-5.3,0.0
6.68,0.9399999999999995,8.325,0.24600000000000002,5.17,-0.013000000000000001,0.024,-0.02,-8.4,-1.7,-5.8,0.0
6.7,0.96,8.371,0.179,5.191,-0.006999999999999999,-0.001,-0.013999999999999999,-7.7,-1.0,-5.0,0.0
6.72,0.9799999999999995,8.417,0.122,5.226,-0.024,-0.003,-0.016,-8.3,-2.1,-5.6,0.0
6.74,1.0,8.379,0.237,5.151,-0.016,0.009000000000000001,-0.023,-8.3,-2.0,-5.2,1.0
6.76,1.0199999999999996,8.315,0.247,5.124,-0.008,0.022000000000000002,-0.011000000000000001,-8.7,-2.4,-5.8,1.0
6.78,1.04,8.165,0.25,5.176,0.004,0.045,-0.01,-8.2,-1.4,-5.7,1.0
6.8,1.0599999999999996,8.04,0.45,5.175,0.013999999999999999,0.054000000000000006,0.001,-8.7,-2.1,-5.1,1.0
6.82,1.08,8.01,0.462,5.405,0.033,0.009000000000000001,0.01,-8.3,-1.3,-4.5,1.0
6.84,1.0999999999999996,8.017000000000001,0.494,5.481,0.033,0.005,0.028999999999999998,-8.7,-2.0,-3.9,1.0
6.86,1.12,8.173,0.551,5.568,0.032,-0.013000000000000001,0.039,-8.1,-1.5,-6.5,1.0
6.88,1.1399999999999997,8.246,0.6629999999999999,5.7410000000000005,0.025,-0.052000000000000005,0.039,-8.0,-0.9,-4.8,1.0
6.9,1.1600000000000001,8.148,0.8340000000000001,5.667999999999999,0.006999999999999999,-0.036000000000000004,0.044000000000000004,-7.8,-1.0,-6.2,1.0
6.92,1.1799999999999997,8.21,0.9890000000000001,5.88,0.024,-0.027999999999999997,0.045,-7.3,-2.2,-3.6,1.0
6.94,1.2000000000000002,8.335,0.929,5.876,-0.023,-0.08,0.047,-8.2,-1.9,-5.1,1.0
6.96,1.2199999999999998,8.142000000000001,0.981,5.8389999999999995,-0.067,-0.015,0.006999999999999999,-6.7,-2.1,-5.7,1.0
6.98,1.2400000000000002,8.008,1.273,5.974,-0.106,0.012,-0.039,-9.1,-0.9,-4.4,1.0
7.0,1.2599999999999998,7.734,1.304,5.712000000000001,-0.11800000000000001,0.021,-0.052000000000000005,-8.0,-2.0,-5.6,1.0
