time_s,time_new,ax_m/s/s,ay_m/s/s,az_m/s/s,gx_deg/s,gy_deg/s,gz_deg/s,mx_microT,my_microT,mz_microT,condition
6.78,0.0,9.062000000000001,0.2,3.8789999999999996,0.037000000000000005,-0.019,-0.019,-12.6,3.2,-5.8,0.0
6.8,0.019999999999999574,9.107000000000001,0.195,3.889,0.026000000000000002,-0.006999999999999999,-0.017,-11.1,3.8,-3.9,0.0
6.82,0.040000000000000036,9.015,0.174,3.827,0.035,-0.011000000000000001,-0.011000000000000001,-11.8,2.5,-3.7,0.0
6.84,0.05999999999999961,9.031,0.111,3.8689999999999998,0.027999999999999997,-0.006999999999999999,-0.013000000000000001,-11.8,2.5,-4.9,0.0
6.86,0.08000000000000007,9.044,0.102,3.918,0.038,-0.016,-0.004,-11.5,3.1,-4.3,0.0
6.88,0.09999999999999964,9.014,0.11599999999999999,3.877,0.03,-0.011000000000000001,-0.011000000000000001,-10.9,3.6,-4.7,0.0
6.9,0.1200000000000001,9.123,0.221,3.883,0.027999999999999997,-0.011000000000000001,-0.017,-11.8,3.1,-4.3,0.0
6.92,0.13999999999999968,9.117,0.19699999999999998,3.823,0.027999999999999997,-0.013999999999999999,-0.011000000000000001,-11.3,2.5,-4.9,0.0
6.94,0.16000000000000014,9.088,0.276,3.859,0.028999999999999998,-0.001,-0.004,-9.6,3.4,-3.4,0.0
6.96,0.17999999999999972,9.045,0.17800000000000002,3.8310000000000004,0.028999999999999998,-0.001,-0.008,-10.0,2.3,-4.6,0.0
6.98,0.20000000000000018,9.055,0.184,3.8930000000000002,0.022000000000000002,0.003,-0.01,-12.1,3.7,-4.2,0.0
7.0,0.21999999999999975,9.102,0.191,3.875,0.03,0.0,-0.006,-12.6,3.6,-4.9,0.0
7.02,0.23999999999999932,9.074,0.16,3.86,0.031,0.003,-0.009000000000000001,-10.8,3.1,-4.1,0.0
7.04,0.2599999999999998,9.037,0.17800000000000002,3.8480000000000003,0.027999999999999997,0.006999999999999999,-0.004,-12.0,3.0,-4.2,0.0
7.06,0.27999999999999936,9.127,0.16399999999999998,3.863,0.031,0.006999999999999999,0.001,-11.2,3.5,-4.0,0.0
7.08,0.2999999999999998,9.056000000000001,0.195,3.9,0.026000000000000002,0.015,0.006,-11.2,3.0,-4.3,0.0
7.1,0.3199999999999994,9.038,0.225,3.898,0.04,0.006,0.002,-11.6,3.3,-3.9,0.0
7.12,0.33999999999999986,8.982999999999999,0.20600000000000002,3.795,0.031,0.011000000000000001,0.01,-11.6,3.6,-3.3,0.0
7.14,0.35999999999999943,8.993,0.121,3.875,0.033,0.006,0.006999999999999999,-11.6,3.1,-4.3,0.0
