time_s,time_new,ax_m/s/s,ay_m/s/s,az_m/s/s,gx_deg/s,gy_deg/s,gz_deg/s,mx_microT,my_microT,mz_microT,highg_ax_m/s/s,highg_ay_m/s/s,highg_az_m/s/s,condition
6.92,0.0,8.392999999999999,0.327,5.0569999999999995,-0.012,0.03,0.006,-18.0,-35.7,12.1,5.393,2.523,11.329,0.0
6.94,0.020000000000000462,8.363,0.433,5.113,-0.022000000000000002,0.023,-0.008,-17.3,-36.1,12.2,6.648,2.8539999999999996,11.068,0.0
6.96,0.040000000000000036,8.288,0.297,5.0089999999999995,-0.021,-0.012,0.013999999999999999,-18.2,-35.6,11.8,5.74,3.2289999999999996,13.155,0.0
6.98,0.0600000000000005,8.332,0.345,4.945,-0.002,-0.004,0.009000000000000001,-18.0,-35.6,12.5,5.707999999999999,2.903,11.100999999999999,0.0
7.0,0.08000000000000007,8.419,0.355,4.982,-0.042,0.043,0.002,-17.6,-35.0,11.7,5.175,3.088,10.48,0.0
7.02,0.09999999999999964,8.42,0.408,5.1770000000000005,-0.065,0.033,-0.004,-18.1,-36.0,11.8,7.126,2.687,10.292,0.0
7.04,0.1200000000000001,8.452,0.363,5.039,-0.035,-0.015,-0.004,-18.4,-35.9,10.9,5.849,2.608,12.731,0.0
7.06,0.13999999999999968,8.34,0.374,4.868,-0.017,-0.005,-0.006,-17.0,-35.6,12.2,5.898,3.0210000000000004,11.481,0.0
7.08,0.16000000000000014,8.353,0.414,4.921,-0.048,0.04,-0.006,-16.9,-35.3,13.1,6.155,1.499,11.959000000000001,0.0
7.1,0.17999999999999972,8.343,0.389,5.103,-0.06,0.02,-0.003,-18.3,-35.2,12.4,5.013,3.7119999999999997,10.792,0.0
7.12,0.20000000000000018,8.343,0.342,5.019,-0.038,-0.001,0.0,-17.8,-36.1,11.5,4.737,2.345,11.23,0.0
7.14,0.21999999999999975,8.317,0.316,5.025,-0.021,0.012,-0.002,-17.7,-35.5,11.9,4.279,1.68,11.571,0.0
7.16,0.2400000000000002,8.329,0.374,4.976,-0.023,0.011000000000000001,0.001,-16.9,-35.6,12.0,6.0329999999999995,3.78,11.574000000000002,0.0
7.18,0.2599999999999998,8.441,0.425,4.965,-0.034,0.008,0.0,-19.0,-35.2,12.1,4.967,3.165,10.890999999999998,0.0
7.2,0.28000000000000025,8.356,0.33,5.0169999999999995,-0.052000000000000005,0.018000000000000002,0.005,-18.2,-36.8,11.5,5.582999999999999,2.0709999999999997,12.122,0.0
7.22,0.2999999999999998,8.392999999999999,0.33299999999999996,5.052,-0.038,0.006,0.001,-18.0,-34.7,12.5,5.2410000000000005,1.976,12.5,0.0
7.24,0.3200000000000003,8.379,0.33,4.979,-0.013999999999999999,0.009000000000000001,-0.0,-18.0,-37.0,11.4,5.843,1.797,14.132,0.0
7.26,0.33999999999999986,8.336,0.316,4.994,-0.01,0.006,0.001,-17.9,-36.7,11.5,5.684,2.335,12.437999999999999,0.0
7.28,0.3600000000000003,8.343,0.317,4.994,-0.035,0.017,0.012,-18.0,-35.6,12.4,5.476,1.171,13.823,0.0
7.3,0.3799999999999999,8.394,0.358,5.0169999999999995,-0.023,0.022000000000000002,0.013999999999999999,-16.0,-34.9,10.9,5.164,2.588,11.775,0.0
7.32,0.40000000000000036,8.299,0.41700000000000004,5.039,-0.016,0.015,0.005,-17.5,-35.8,12.2,5.369,4.199,11.88,0.0
7.34,0.41999999999999993,8.374,0.382,4.937,-0.02,0.021,0.005,-18.7,-35.6,12.4,4.628,1.7830000000000001,11.972000000000001,0.0
7.36,0.4400000000000004,8.347000000000001,0.381,5.018,-0.033,0.006,0.003,-17.4,-35.6,11.6,5.28,1.435,11.499,0.0
7.38,0.45999999999999996,8.392999999999999,0.385,4.998,-0.038,-0.006,0.003,-18.4,-36.2,12.0,3.705,2.155,11.485,0.0
7.4,0.4800000000000004,8.373,0.34700000000000003,5.029,-0.023,0.003,0.005,-18.4,-36.5,12.5,5.551,4.305,12.883,0.0
7.42,0.5,8.31,0.349,4.992,-0.015,0.028999999999999998,0.008,-18.1,-35.3,12.3,4.255,2.221,11.959000000000001,0.0
7.44,0.5200000000000005,8.365,0.33,5.022,-0.021,0.02,0.006,-18.4,-34.6,13.7,3.178,1.435,11.857000000000001,0.0
7.46,0.54,8.391,0.344,4.9830000000000005,-0.023,-0.008,0.01,-18.1,-36.0,12.2,4.218999999999999,4.204,12.264000000000001,0.0
7.48,0.5600000000000005,8.455,0.32299999999999995,4.912,-0.028999999999999998,-0.002,-0.004,-18.3,-35.8,12.3,4.937,2.278,12.591,0.0
7.5,0.5800000000000001,8.369,0.299,4.974,-0.025,0.013000000000000001,0.012,-18.5,-36.2,12.3,3.014,0.048,10.046,0.0
7.52,0.5999999999999996,8.346,0.34299999999999997,4.967,-0.012,0.024,0.013000000000000001,-18.1,-34.6,12.0,5.74,3.9539999999999997,11.965,0.0
7.54,0.6200000000000001,8.41,0.402,4.995,-0.006,0.02,0.011000000000000001,-17.8,-34.8,11.6,4.708,1.876,10.745,0.0
7.56,0.6399999999999997,8.392999999999999,0.377,4.931,-0.027999999999999997,0.001,0.005,-18.5,-35.8,11.5,4.784,2.475,10.440999999999999,0.0
7.58,0.6600000000000001,8.381,0.402,4.939,-0.05,0.017,-0.0,-17.4,-34.6,10.6,4.837,2.4459999999999997,12.013,0.0
7.6,0.6799999999999997,8.371,0.32799999999999996,4.975,-0.032,0.019,0.004,-18.9,-35.8,12.4,5.931,3.636,12.725,0.0
7.62,0.7000000000000002,8.367,0.36700000000000005,5.011,-0.008,0.018000000000000002,-0.001,-17.1,-36.5,12.0,4.279,2.418,12.819,0.0
7.64,0.7199999999999998,8.322000000000001,0.371,4.996,-0.025,0.009000000000000001,0.01,-17.8,-37.3,12.2,6.192,2.8569999999999998,12.450999999999999,0.0
7.66,0.7400000000000002,8.401,0.322,4.9030000000000005,-0.037000000000000005,0.013999999999999999,0.013000000000000001,-18.0,-35.4,11.4,5.617000000000001,4.1819999999999995,12.422,0.0
7.68,0.7599999999999998,8.388,0.40299999999999997,4.973,-0.027999999999999997,0.023,0.006999999999999999,-18.1,-36.8,11.7,5.7829999999999995,4.087,10.96,0.0
7.7,0.7800000000000002,8.337,0.409,5.018,-0.024,0.011000000000000001,0.004,-17.6,-34.8,12.2,4.305,3.591,12.437999999999999,0.0
7.72,0.7999999999999998,8.431000000000001,0.354,5.005,-0.013000000000000001,0.003,0.003,-17.6,-37.1,13.0,4.051,2.504,12.774000000000001,0.0
7.74,0.8200000000000003,8.404,0.39,4.968,-0.02,0.005,0.009000000000000001,-19.4,-36.1,12.8,3.2569999999999997,2.594,11.38,0.0
7.76,0.8399999999999999,8.436,0.37799999999999995,4.928999999999999,-0.037000000000000005,0.013999999999999999,0.008,-18.4,-35.6,11.3,5.41,4.636,12.37,0.0
