time_s,time_new,ax_m/s/s,ay_m/s/s,az_m/s/s,gx_deg/s,gy_deg/s,gz_deg/s,mx_microT,my_microT,mz_microT,condition
4.72,0,1.967,9.1,3.07,-0.029,0.025,-0.026,32,-56.2,33.1,0
4.74,0.02,1.928,8.964,2.981,-0.036,0.018,-0.026,31.6,-54.2,32.7,0
4.76,0.04,2.003,9.082,2.921,-0.043,0,-0.035,31.7,-54.1,33.2,0
4.78,0.06,2.045,9.143,2.963,-0.051,0.009,-0.036,31.3,-55.9,31.8,0
4.8,0.08,2.078,9.09,2.997,-0.053,0.032,-0.048,30.7,-55.7,32.6,0
4.82,0.1,2.016,9.078,2.864,-0.047,0.028,-0.042,30.6,-54.8,32.4,0
4.84,0.12,2.004,9.102,2.922,-0.056,0.016,-0.038,31.3,-55.3,33,0
4.86,0.14,1.923,9.047,2.861,-0.056,0.006,-0.031,32.2,-54.9,32.6,0
4.88,0.16,2.019,9.106,2.792,-0.051,0.005,-0.033,31.4,-55.3,32.6,0
4.9,0.18,1.897,9.075,2.807,-0.05,0.009,-0.034,30.5,-54.4,32.3,0
4.92,0.2,1.888,8.998,2.815,-0.045,0.003,-0.042,31.3,-55.5,31.8,0
4.94,0.22,1.965,9.016,2.737,-0.031,0,-0.052,31.9,-53.7,32.3,0
4.96,0.24,1.937,9.13,2.756,-0.027,0.012,-0.059,31.1,-55.2,31.9,0
4.98,0.26,1.982,9.081,2.639,-0.011,0.016,-0.064,30.3,-55.5,32.8,0
5,0.28,2.069,9.059,2.762,-0.006,0.027,-0.052,31.4,-55.1,33.5,0
5.02,0.3,2.059,9.041,2.751,0.005,0.04,-0.06,31.4,-56.4,33,0
5.04,0.32,2.105,9.019,2.816,0.018,0.05,-0.049,30.8,-55.2,32.8,0
5.06,0.34,2.076,9.037,2.824,0.022,0.031,-0.041,30.9,-56.2,33.1,0
5.08,0.36,2.075,9.055,2.848,0.015,0.011,-0.025,31.1,-54.7,32.3,0
5.1,0.38,2.09,9.079,2.907,0.013,-0.002,-0.01,31.3,-55.9,32.7,0
5.12,0.4,2.06,8.992,2.931,0.01,-0.001,-0.01,32.4,-55.1,32.4,0
5.14,0.42,2.111,9.046,2.907,0.006,-0.01,-0.002,32.3,-55,32.2,0
5.16,0.44,1.959,9.04,2.945,0.007,-0.013,0.004,32.8,-54.2,32.2,0
5.18,0.46,2.019,9.074,2.992,0.01,-0.01,0.006,31.2,-55,33.1,0
5.2,0.48,2.068,9.042,2.919,0.017,0.001,0.012,32.2,-54.9,31.7,0
5.22,0.5,1.993,9.071,2.958,0.025,0.016,0.013,31.5,-56.2,32.3,0
5.24,0.52,2.001,9.045,2.992,0.023,0.022,0.01,32,-55.6,32,0
5.26,0.54,1.935,9.01,2.968,0.017,0.021,0.015,31.6,-55.8,33.1,0
5.28,0.56,1.978,9.012,2.966,0.016,0.015,0.022,31.6,-55.6,31.3,0
5.3,0.58,1.948,9.009,3.049,0.014,0.016,0.021,31.2,-55.5,33.1,0
5.32,0.6,1.896,9.141,2.998,-0.005,0.004,0.023,31,-55.3,33,0
5.34,0.62,1.901,9.028,2.971,-0.007,-0.007,0.029,32.2,-54.9,33,0
5.36,0.64,1.884,9.129,2.984,-0.01,-0.014,0.027,31.5,-55.6,32.3,0
5.38,0.66,1.911,9.08,2.948,-0.018,-0.023,0.027,31.2,-55.1,33.2,0
5.4,0.68,1.836,9.109,2.929,-0.017,-0.026,0.023,30.4,-55.6,32.8,0
5.42,0.7,1.829,9.059,2.903,-0.017,-0.038,0.026,30.9,-56,32.1,0
5.44,0.72,1.858,9.061,2.832,-0.018,-0.038,0.007,31,-56,32.3,0
5.46,0.74,1.836,9.131,2.809,-0.009,-0.021,-0.006,31,-55.1,32.2,0
5.48,0.76,1.857,9.032,2.74,-0.01,-0.016,-0.014,32.5,-57.1,31.9,0
5.5,0.78,1.906,8.988,2.811,-0.002,-0.015,-0.019,31.6,-55,32.4,0
5.52,0.8,1.848,9.042,2.82,-0.001,-0.022,-0.026,31.3,-54.9,32.7,0
5.54,0.82,1.93,9.086,2.821,-0.006,-0.01,-0.023,31.6,-55.2,33.1,0
5.56,0.84,1.919,9.065,2.798,0.005,-0.007,-0.026,31.4,-54.3,31.3,0
5.58,0.86,1.971,9.062,2.822,0.005,-0.01,-0.02,31.4,-56.1,33.6,0
5.6,0.88,2.033,9.066,2.786,0.007,-0.017,-0.02,32.6,-55.2,32.9,0
5.62,0.9,1.989,9.064,2.852,0.011,-0.016,-0.021,30.7,-54.4,32,0
5.64,0.92,2.051,9.019,2.849,0.011,-0.019,-0.017,30.4,-55.9,32.4,0
5.66,0.94,1.963,9.031,2.863,0.014,-0.02,-0.021,31.3,-53.9,33,0
5.68,0.96,1.962,9.054,2.844,0.018,-0.018,-0.018,30.6,-55.8,32.3,0
5.7,0.98,2.01,9.061,2.844,0.018,-0.022,-0.017,30.3,-55,31.7,0
5.72,1,1.991,9.064,2.892,0.02,-0.021,-0.018,32.2,-54.2,31.6,1
5.74,1.02,1.988,9.01,2.82,0.026,-0.025,-0.013,30.8,-56.2,33,1
5.76,1.04,2.035,8.963,2.856,0.032,-0.036,-0.006,31.2,-54.5,31,1
5.78,1.06,2.074,9.053,2.864,0.035,-0.046,-0.003,32.1,-55.8,32.6,1
5.8,1.08,1.953,9.096,2.913,0.04,-0.051,0.009,32.4,-56,32.5,1
5.82,1.1,1.98,9.157,2.888,0.044,-0.048,0.019,31.2,-54.6,31.9,1
5.84,1.12,1.894,9.135,3.015,0.049,-0.054,0.022,30.3,-55.5,32.4,1
5.86,1.14,1.878,9.124,3.246,0.049,-0.009,0.033,30.7,-56.5,32.7,1
5.88,1.16,1.705,8.846,3.334,0.046,-0.002,0.041,30.9,-55.5,32.9,1
5.9,1.18,1.572,8.917,3.353,0.037,-0.053,0.035,31.3,-55.1,32.3,1
5.92,1.2,1.525,8.793,3.54,0.02,-0.118,0.023,30.6,-55.5,33.4,1
5.94,1.22,1.504,8.834,3.649,0.001,-0.167,0.006,31.7,-55.7,33.1,1
5.96,1.24,1.589,8.784,3.662,-0.012,-0.183,-0.02,32.1,-54.8,34.6,1
5.98,1.26,1.582,8.784,3.655,-0.016,-0.194,-0.043,31.8,-55.2,33.1,1
6,1.28,1.502,8.863,3.59,-0.012,-0.187,-0.087,31.3,-55.6,33,1
6.02,1.3,1.576,8.892,3.716,-0.016,-0.186,-0.123,32.1,-55.1,34.6,1
6.04,1.32,1.641,8.952,3.607,-0.015,-0.187,-0.152,33,-55.7,33.8,1
6.06,1.34,1.697,8.854,3.491,-0.018,-0.203,-0.161,32,-54.9,33,1
6.08,1.36,1.792,8.801,3.358,-0.014,-0.234,-0.176,31.3,-55.4,33.1,1
6.1,1.38,1.926,8.803,3.334,-0.011,-0.23,-0.194,31.5,-55.7,33,1
6.12,1.4,1.913,8.736,3.235,-0.002,-0.205,-0.207,32.5,-55.7,34.1,1
6.14,1.42,1.917,8.815,3.094,0.008,-0.213,-0.215,31.4,-55.8,32.9,1
6.16,1.44,1.991,8.777,3.068,0.023,-0.236,-0.229,33.8,-55.8,34.4,1
6.18,1.46,2.142,8.804,2.902,0.035,-0.254,-0.242,33.4,-56.3,32.4,1
6.2,1.48,2.245,8.847,2.744,0.049,-0.245,-0.225,33.4,-55,33.1,1
