time_s,time_new,ax_m/s/s,ay_m/s/s,az_m/s/s,gx_deg/s,gy_deg/s,gz_deg/s,mx_microT,my_microT,mz_microT,condition
2.46,0.0,8.005,0.32899999999999996,5.697,0.013999999999999999,0.024,0.005,-12.3,1.7,-8.1,0.0
2.48,0.020000000000000018,7.954,0.301,5.602,0.016,-0.005,0.005,-12.9,1.3,-8.0,0.0
2.5,0.040000000000000036,7.859,0.251,5.722,0.002,-0.016,0.002,-12.6,0.8,-8.5,0.0
2.52,0.06000000000000005,8.007,0.242,5.945,0.001,0.003,-0.003,-11.8,0.5,-9.5,0.0
2.54,0.08000000000000007,8.06,0.182,5.725,0.009000000000000001,0.013999999999999999,-0.003,-12.4,0.8,-9.1,0.0
2.56,0.10000000000000009,7.914,0.217,5.68,0.004,0.012,-0.006,-12.5,1.6,-9.2,0.0
2.58,0.1200000000000001,7.99,0.267,5.8020000000000005,0.011000000000000001,0.01,-0.006999999999999999,-13.0,2.7,-8.9,0.0
2.6,0.14000000000000012,8.023,0.289,5.813,0.012,0.013999999999999999,-0.018000000000000002,-12.7,1.1,-9.5,0.0
2.62,0.16000000000000014,7.936,0.252,5.689,0.019,0.016,-0.013999999999999999,-12.1,0.8,-8.9,0.0
2.64,0.18000000000000016,7.9479999999999995,0.281,5.744,0.019,0.023,-0.025,-13.2,0.2,-9.4,0.0
2.66,0.20000000000000018,7.96,0.17300000000000001,5.75,0.006,0.017,-0.015,-12.0,1.5,-9.4,0.0
2.68,0.2200000000000002,7.9510000000000005,0.294,5.696000000000001,0.008,0.008,-0.017,-12.6,0.0,-9.1,0.0
2.7,0.2400000000000002,7.9879999999999995,0.316,5.819,0.004,0.016,-0.015,-13.6,0.7,-8.8,0.0
2.72,0.26000000000000023,7.943,0.242,5.846,0.001,0.017,-0.013999999999999999,-13.1,0.5,-10.2,0.0
2.74,0.28000000000000025,7.96,0.29100000000000004,5.751,0.003,0.023,-0.015,-11.6,1.2,-9.2,0.0
2.76,0.2999999999999998,7.956,0.284,5.778,0.0,0.02,-0.013999999999999999,-11.9,0.2,-10.6,0.0
2.78,0.31999999999999984,7.986000000000001,0.244,5.712000000000001,0.006999999999999999,0.012,-0.015,-12.0,0.9,-9.1,0.0
2.8,0.33999999999999986,7.95,0.302,5.715,0.003,0.01,-0.015,-12.6,0.3,-9.2,0.0
2.82,0.3599999999999999,7.954,0.327,5.749,0.004,0.013000000000000001,-0.008,-11.8,1.8,-9.2,0.0
2.84,0.3799999999999999,8.025,0.247,5.777,0.0,0.02,-0.002,-11.9,1.2,-8.8,0.0
2.86,0.3999999999999999,8.054,0.273,5.779,0.003,0.021,-0.003,-13.2,-0.1,-9.6,0.0
2.88,0.41999999999999993,7.937,0.354,5.772,0.005,0.009000000000000001,-0.006,-12.1,1.4,-9.2,0.0
2.9,0.43999999999999995,7.984,0.312,5.792999999999999,0.002,-0.001,-0.0,-12.3,1.4,-9.9,0.0
2.92,0.45999999999999996,8.011000000000001,0.303,5.7860000000000005,0.005,-0.002,0.002,-11.9,-0.2,-7.5,0.0
2.94,0.48,8.08,0.28300000000000003,5.723,0.008,-0.005,0.011000000000000001,-11.8,1.0,-8.1,0.0
2.96,0.5,8.0,0.28600000000000003,5.757000000000001,0.006999999999999999,-0.006,0.013999999999999999,-12.6,1.6,-8.9,0.0
2.98,0.52,7.997000000000001,0.325,5.761,0.005,-0.002,0.019,-12.9,1.1,-9.2,0.0
3.0,0.54,7.984,0.254,5.749,0.003,-0.006999999999999999,0.015,-12.2,2.2,-9.1,0.0
3.02,0.56,7.983,0.281,5.611000000000001,0.004,-0.008,0.013999999999999999,-12.8,1.5,-9.4,0.0
3.04,0.5800000000000001,8.005,0.313,5.822,0.008,0.01,0.015,-12.3,1.2,-8.7,0.0
3.06,0.6000000000000001,7.979,0.309,5.845,0.01,-0.008,0.006,-12.1,0.0,-8.8,0.0
3.08,0.6200000000000001,7.919,0.245,5.622999999999999,-0.003,-0.026000000000000002,0.011000000000000001,-11.9,1.0,-7.9,0.0
3.1,0.6400000000000001,7.99,0.255,5.8260000000000005,-0.013000000000000001,-0.009000000000000001,0.006,-13.8,1.8,-9.1,0.0
3.12,0.6600000000000001,8.167,0.193,5.651,-0.006,-0.006,0.006,-11.9,2.2,-7.8,0.0
3.14,0.6800000000000002,7.992999999999999,0.146,5.705,0.001,-0.008,0.006,-12.5,1.2,-7.7,0.0
3.16,0.7000000000000002,8.026,0.18600000000000003,5.675,-0.006,-0.01,0.005,-12.1,0.8,-8.7,0.0
3.18,0.7200000000000002,8.039,0.255,5.691,-0.005,-0.006999999999999999,0.004,-12.7,0.6,-7.6,0.0
3.2,0.7400000000000002,8.145,0.348,5.63,-0.006999999999999999,0.003,-0.006,-12.7,0.5,-7.9,0.0
3.22,0.7600000000000002,8.032,0.317,5.691,0.001,0.006,-0.013999999999999999,-12.8,1.0,-8.9,0.0
3.24,0.7800000000000002,8.082,0.251,5.647,-0.005,0.008,-0.013999999999999999,-11.8,0.1,-10.0,0.0
3.26,0.7999999999999998,8.076,0.281,5.636,-0.013999999999999999,0.004,-0.009000000000000001,-12.4,0.8,-8.9,0.0
3.28,0.8199999999999998,8.017999999999999,0.23199999999999998,5.715,-0.018000000000000002,-0.002,-0.015,-11.3,1.1,-7.1,0.0
3.3,0.8399999999999999,8.031,0.226,5.66,-0.01,-0.002,-0.022000000000000002,-11.6,-0.3,-8.1,0.0
3.32,0.8599999999999999,8.122,0.237,5.615,-0.012,0.001,-0.016,-13.4,0.8,-8.7,0.0
3.34,0.8799999999999999,8.031,0.242,5.688,-0.012,0.012,-0.017,-12.0,0.7,-8.4,0.0
3.36,0.8999999999999999,8.016,0.27699999999999997,5.65,-0.01,0.018000000000000002,-0.013999999999999999,-13.1,1.6,-8.1,0.0
3.38,0.9199999999999999,7.979,0.23,5.615,-0.008,0.022000000000000002,-0.016,-12.7,1.1,-8.0,0.0
3.4,0.94,7.888,0.258,5.586,-0.006999999999999999,0.026000000000000002,-0.017,-12.5,0.6,-8.6,0.0
3.42,0.96,8.318,0.401,5.761,-0.013999999999999999,0.01,-0.012,-12.8,2.1,-9.1,0.0
3.44,0.98,7.864,0.213,5.721,-0.006,0.031,-0.005,-12.0,0.3,-9.1,0.0
3.46,1.0,7.017,0.461,5.526,-0.034,0.042,-0.01,-11.9,0.5,-8.7,1.0
3.48,1.02,6.678,0.599,5.99,-0.059000000000000004,0.015,0.006999999999999999,-13.4,1.4,-8.4,1.0
3.5,1.04,7.495,0.631,6.497999999999999,-0.084,-0.049,0.023,-12.6,0.6,-8.6,1.0
3.52,1.06,7.711,0.9179999999999999,6.797999999999999,-0.145,-0.077,0.009000000000000001,-13.0,1.9,-8.7,1.0
3.54,1.08,7.516,1.285,6.877999999999999,-0.193,-0.065,-0.033,-12.5,1.5,-8.7,1.0
3.56,1.1,7.417000000000001,1.555,6.555,-0.20800000000000002,-0.126,-0.084,-12.5,0.9,-7.9,1.0
3.58,1.12,7.148,1.5759999999999998,6.301,-0.18600000000000003,-0.198,-0.12,-12.6,1.6,-8.8,1.0
3.6,1.1400000000000001,7.193,1.6119999999999999,6.1579999999999995,-0.125,-0.207,-0.158,-12.1,1.5,-9.6,1.0
3.62,1.1600000000000001,7.382000000000001,1.482,6.194,-0.031,-0.187,-0.16,-12.9,0.8,-7.5,1.0
3.64,1.1800000000000002,7.593999999999999,1.324,6.233,0.025,-0.154,-0.127,-12.0,1.0,-7.3,1.0
3.66,1.2000000000000002,7.608,1.17,6.153,0.044000000000000004,-0.111,-0.086,-13.5,0.2,-7.1,1.0
3.68,1.2200000000000002,7.444,1.147,5.814,0.10300000000000001,-0.1,-0.036000000000000004,-13.3,0.8,-8.0,1.0
3.7,1.2400000000000002,7.391,0.904,5.751,0.14300000000000002,-0.127,0.026000000000000002,-12.6,0.9,-6.9,1.0
3.72,1.2600000000000002,7.478,0.813,5.845,0.18100000000000002,-0.14800000000000002,0.084,-13.2,0.1,-8.1,1.0
3.74,1.2800000000000002,7.365,0.395,5.374,0.248,-0.159,0.13,-13.5,0.9,-7.0,1.0
3.76,1.2999999999999998,7.08,0.005,5.101,0.3,-0.191,0.15,-13.5,1.5,-8.0,1.0
3.78,1.3199999999999998,7.319,-0.311,5.434,0.313,-0.259,0.184,-12.5,0.3,-6.8,1.0
3.8,1.3399999999999999,8.238999999999999,-0.366,5.916,0.348,-0.299,0.225,-12.7,1.5,-7.0,1.0
3.82,1.3599999999999999,8.876,-0.611,6.421,0.373,-0.276,0.222,-13.0,0.5,-7.9,1.0
3.84,1.38,9.015,-0.838,6.47,0.37799999999999995,-0.268,0.215,-12.6,1.0,-5.6,1.0
3.86,1.4,9.387,-0.924,6.522,0.379,-0.304,0.242,-13.2,2.0,-6.9,1.0
3.88,1.42,9.138,-0.669,6.845,0.413,-0.322,0.26899999999999996,-13.5,1.6,-7.1,1.0
3.9,1.44,8.434,-0.483,6.722,0.475,-0.26899999999999996,0.263,-12.9,-1.0,-5.7,1.0
3.92,1.46,7.638,-0.419,6.184,0.524,-0.218,0.247,-13.2,2.6,-6.6,1.0
3.94,1.48,7.165,-0.547,5.752999999999999,0.561,-0.217,0.249,-12.3,1.6,-6.6,1.0
3.96,1.5,6.814,-0.40399999999999997,5.484,0.564,-0.193,0.265,-12.1,1.6,-5.8,1.0
3.98,1.52,6.657,-0.401,5.386,0.546,-0.175,0.263,-11.3,0.5,-6.2,1.0
4.0,1.54,6.542999999999999,-0.465,5.461,0.51,-0.174,0.258,-11.3,1.5,-6.9,1.0
4.02,1.5599999999999996,6.763999999999999,-0.574,5.367000000000001,0.474,-0.179,0.244,-12.2,1.8,-6.0,1.0
4.04,1.58,6.812,-0.579,5.301,0.419,-0.22,0.223,-13.4,1.7,-7.1,1.0
4.06,1.5999999999999996,6.8229999999999995,-0.48,5.351,0.353,-0.23199999999999998,0.18100000000000002,-11.4,1.9,-7.0,1.0
4.08,1.62,7.027,-0.41100000000000003,5.474,0.266,-0.243,0.11599999999999999,-11.7,2.5,-6.0,1.0
4.1,1.6399999999999997,7.2379999999999995,-0.264,5.729,0.17600000000000002,-0.225,0.064,-12.6,1.7,-5.7,1.0
4.12,1.6600000000000001,7.619,-0.22699999999999998,6.058,0.1,-0.18899999999999997,-0.002,-11.3,2.5,-7.0,1.0
