time_s,time_new,ax_m/s/s,ay_m/s/s,az_m/s/s,gx_deg/s,gy_deg/s,gz_deg/s,mx_microT,my_microT,mz_microT,highg_ax_m/s/s,highg_ay_m/s/s,highg_az_m/s/s,condition
7.34,0.0,6.724,-0.248,7.279,0.009000000000000001,0.022000000000000002,0.01,-47.7,-30.7,-29.7,9.87,4.002,19.31,0.0
7.36,0.020000000000000462,6.669,-0.215,7.332000000000001,0.006999999999999999,0.022000000000000002,0.013999999999999999,-48.7,-32.3,-31.3,10.425,3.877,19.135,0.0
7.38,0.040000000000000036,6.647,-0.242,7.31,0.004,0.013999999999999999,0.009000000000000001,-47.1,-31.2,-31.0,10.452,4.784,19.47,0.0
7.4,0.0600000000000005,6.751,-0.221,7.329,0.001,0.018000000000000002,0.009000000000000001,-48.2,-31.4,-30.1,11.828,4.806,19.57,0.0
7.42,0.08000000000000007,6.644,-0.19399999999999998,7.305,-0.003,0.02,0.011000000000000001,-49.1,-31.5,-30.4,10.755,2.87,17.930999999999997,0.0
7.44,0.10000000000000053,6.6610000000000005,-0.29600000000000004,7.246,-0.009000000000000001,0.018000000000000002,0.006,-47.3,-30.0,-29.9,10.064,1.4409999999999998,20.558000000000003,0.0
7.46,0.1200000000000001,6.669,-0.257,7.347,-0.002,0.021,-0.004,-48.5,-31.8,-31.0,9.827,2.6510000000000002,18.795,0.0
7.48,0.14000000000000057,6.638999999999999,-0.23600000000000002,7.356,-0.002,0.017,0.006,-48.5,-32.1,-30.6,10.934000000000001,2.972,16.059,0.0
7.5,0.16000000000000014,6.766,-0.292,7.295,-0.003,0.013000000000000001,0.011000000000000001,-48.0,-31.0,-31.0,11.099,4.498,18.178,0.0
7.52,0.17999999999999972,6.686,-0.258,7.355,0.001,0.016,0.005,-47.2,-31.6,-30.3,12.004000000000001,5.2620000000000005,18.284000000000002,0.0
7.54,0.20000000000000018,6.742000000000001,-0.305,7.3260000000000005,-0.002,0.016,0.009000000000000001,-48.4,-32.0,-30.9,10.360999999999999,3.99,17.863,0.0
7.56,0.21999999999999975,6.76,-0.264,7.291,0.004,0.012,0.005,-49.0,-31.3,-30.5,11.210999999999999,2.4819999999999998,20.063,0.0
7.58,0.2400000000000002,6.678999999999999,-0.22,7.31,0.005,0.013000000000000001,0.006999999999999999,-48.6,-31.2,-31.8,9.847999999999999,4.586,17.284000000000002,0.0
7.6,0.2599999999999998,6.697,-0.217,7.3020000000000005,0.003,0.009000000000000001,0.0,-48.7,-30.5,-30.1,11.245,2.503,20.215999999999998,0.0
7.62,0.28000000000000025,6.706,-0.251,7.2010000000000005,-0.002,0.006999999999999999,0.008,-48.2,-31.4,-29.9,11.959000000000001,5.419,19.184,0.0
7.64,0.2999999999999998,6.727,-0.299,7.343999999999999,0.009000000000000001,0.011000000000000001,0.012,-48.2,-31.3,-30.4,11.084000000000001,3.057,19.532,0.0
7.66,0.3200000000000003,6.685,-0.292,7.336,-0.002,0.013000000000000001,0.011000000000000001,-48.0,-30.7,-31.2,11.402000000000001,3.428,19.455,0.0
7.68,0.33999999999999986,6.752999999999999,-0.228,7.356,-0.002,0.008,0.01,-48.7,-31.9,-30.1,11.046,4.61,19.135,0.0
7.7,0.3600000000000003,6.71,-0.249,7.34,-0.003,0.012,0.011000000000000001,-48.5,-30.4,-30.2,9.619,2.9730000000000003,17.750999999999998,0.0
7.72,0.3799999999999999,6.729,-0.268,7.212000000000001,-0.003,0.022000000000000002,0.006,-48.6,-31.0,-31.1,8.738,3.625,17.349,0.0
7.74,0.40000000000000036,6.734,-0.254,7.312,-0.001,0.019,0.01,-48.8,-31.0,-30.2,9.136000000000001,0.187,20.932,0.0
7.76,0.41999999999999993,6.818,-0.20600000000000002,7.27,0.01,0.021,0.001,-47.8,-30.2,-30.6,10.524000000000001,3.597,18.215999999999998,0.0
7.78,0.4400000000000004,6.773,-0.257,7.216,0.005,0.033,0.001,-47.2,-31.9,-31.0,11.481,4.315,19.604,0.0
7.8,0.45999999999999996,6.763999999999999,-0.278,7.273,0.004,0.037000000000000005,0.003,-48.1,-31.2,-30.0,12.142999999999999,6.327999999999999,19.613,0.0
7.82,0.4800000000000004,6.666,-0.223,7.325,-0.009000000000000001,0.04,0.009000000000000001,-47.8,-31.3,-31.5,10.459000000000001,4.621,19.613,0.0
7.84,0.5,6.622999999999999,-0.248,7.379,-0.003,0.040999999999999995,0.012,-48.2,-30.6,-30.1,10.710999999999999,3.734,16.557000000000002,0.0
7.86,0.5200000000000005,6.624,-0.233,7.334,-0.01,0.03,0.009000000000000001,-48.5,-30.9,-31.3,10.402999999999999,2.81,19.91,0.0
7.88,0.54,6.632999999999999,-0.23,7.36,-0.017,0.026000000000000002,0.013999999999999999,-48.8,-31.3,-31.3,10.807,4.439,18.657,0.0
7.9,0.5600000000000005,6.807,-0.235,7.274,-0.013999999999999999,0.027000000000000003,0.009000000000000001,-47.8,-30.7,-30.5,11.003,4.04,18.267,0.0
7.92,0.5800000000000001,6.72,-0.282,7.2589999999999995,-0.01,0.028999999999999998,0.01,-47.1,-31.8,-31.3,9.841000000000001,1.093,20.227999999999998,0.0
7.94,0.6000000000000005,6.665,-0.27899999999999997,7.314,-0.017,0.025,0.009000000000000001,-48.6,-29.1,-31.0,9.322000000000001,2.741,18.528,0.0
7.96,0.6200000000000001,6.647,-0.271,7.377999999999999,-0.013999999999999999,0.022000000000000002,0.002,-47.9,-32.2,-30.6,10.742,3.675,20.352999999999998,0.0
7.98,0.6400000000000006,6.672000000000001,-0.265,7.352,-0.008,0.022000000000000002,0.0,-49.1,-31.1,-30.9,9.279,4.1610000000000005,20.037,0.0
8.0,0.6600000000000001,6.712999999999999,-0.255,7.365,-0.008,0.022000000000000002,-0.006,-48.9,-31.1,-31.1,9.567,2.7960000000000003,19.527,0.0
8.02,0.6799999999999997,6.702000000000001,-0.342,7.247999999999999,-0.011000000000000001,0.026000000000000002,-0.005,-47.7,-31.6,-30.3,11.136,3.5989999999999998,17.394000000000002,0.0
8.04,0.6999999999999993,6.683,-0.311,7.32,-0.01,0.018000000000000002,-0.01,-48.0,-31.1,-30.1,11.748,5.367999999999999,21.21,0.0
8.06,0.7200000000000006,6.6979999999999995,-0.308,7.272,-0.003,0.025,-0.005,-47.5,-31.8,-29.7,10.725,3.549,17.221,0.0
8.08,0.7400000000000002,6.655,-0.27899999999999997,7.3229999999999995,-0.001,0.019,-0.004,-48.0,-30.7,-31.9,10.854000000000001,3.373,19.061,0.0
8.1,0.7599999999999998,6.635,-0.31,7.297999999999999,0.001,0.013999999999999999,0.006,-48.0,-31.2,-30.6,10.481,4.284,19.592,0.0
8.12,0.7799999999999994,6.656000000000001,-0.23,7.291,0.005,0.019,0.001,-48.3,-31.3,-30.7,11.95,3.8080000000000003,20.551,0.0
8.14,0.8000000000000007,6.684,-0.26,7.3229999999999995,0.006,0.015,0.002,-49.1,-31.6,-30.3,10.745999999999999,3.127,19.101,0.0
8.16,0.8200000000000003,6.632999999999999,-0.318,7.349,0.006999999999999999,0.01,0.01,-47.3,-31.7,-29.8,10.970999999999998,5.6160000000000005,21.496,0.0
8.18,0.8399999999999999,6.611000000000001,-0.23,7.3020000000000005,0.006999999999999999,0.01,0.005,-48.3,-30.9,-30.3,9.748,3.543,20.078,0.0
8.2,0.8599999999999994,6.666,-0.289,7.367999999999999,0.01,0.011000000000000001,0.006999999999999999,-47.2,-30.9,-30.4,10.288,3.3489999999999998,19.549,0.0
8.22,0.8800000000000008,6.684,-0.285,7.321000000000001,0.011000000000000001,0.006999999999999999,0.008,-48.1,-31.1,-30.3,10.066,3.681,19.467,0.0
8.24,0.9000000000000004,6.597,-0.319,7.314,0.017,0.002,-0.001,-48.5,-30.6,-30.7,8.959,3.175,19.005,0.0
8.26,0.9199999999999999,6.667000000000001,-0.304,7.376,0.015,0.004,0.003,-48.3,-31.4,-31.0,11.470999999999998,4.784,19.475,0.0
8.28,0.9399999999999995,6.6739999999999995,-0.315,7.398,0.016,-0.002,0.002,-47.5,-31.9,-31.3,9.913,5.395,19.862000000000002,0.0
8.3,0.9600000000000009,6.615,-0.248,7.336,0.013000000000000001,-0.001,-0.004,-49.2,-31.6,-30.5,10.265999999999998,2.134,19.834,0.0
8.32,0.9800000000000004,6.688,-0.293,7.294,0.026000000000000002,-0.003,-0.005,-47.4,-31.1,-30.8,9.853,3.299,18.8,0.0
8.34,1.0,6.715,-0.289,7.244,0.016,-0.003,-0.002,-47.6,-31.6,-30.4,8.94,2.639,18.903,1.0
8.36,1.0199999999999996,6.763999999999999,-0.322,7.284,0.021,0.002,0.004,-47.1,-29.7,-31.0,8.953,1.435,19.237000000000002,1.0
8.38,1.040000000000001,6.712000000000001,-0.293,7.218,0.018000000000000002,-0.002,0.005,-48.2,-30.0,-30.9,10.894,4.729,19.081,1.0
8.4,1.0600000000000005,6.688,-0.308,7.287000000000001,0.018000000000000002,0.004,0.005,-46.9,-31.2,-31.3,10.444,4.542,18.657,1.0
8.42,1.08,6.818,-0.311,7.291,0.022000000000000002,0.006,-0.002,-48.4,-31.2,-29.7,11.455,5.157,20.144000000000002,1.0
8.44,1.0999999999999996,6.8260000000000005,-0.44,7.2410000000000005,0.019,0.009000000000000001,0.009000000000000001,-48.5,-32.2,-30.6,10.347000000000001,2.19,17.749000000000002,1.0
8.46,1.120000000000001,6.8,-0.38799999999999996,7.317,0.02,0.012,0.015,-47.4,-31.3,-31.6,10.527999999999999,4.789,15.8,1.0
8.48,1.1400000000000006,6.943,-0.5529999999999999,7.191,0.017,0.016,0.017,-48.0,-31.5,-30.5,9.952,2.839,19.645,1.0
8.5,1.1600000000000001,6.742000000000001,-0.722,7.103,0.005,0.013000000000000001,0.024,-48.5,-30.9,-31.0,10.765,2.362,20.062,1.0
