time_s,time_new,ax_m/s/s,ay_m/s/s,az_m/s/s,gx_deg/s,gy_deg/s,gz_deg/s,mx_microT,my_microT,mz_microT,condition
9.46,0,6.107,0.095,7.843,-0.015,0.013,0.001,-53.5,-41.7,-43.3,0
9.48,0.02,6.111,0.147,7.772,-0.004,0.014,0.001,-54.5,-42.8,-43.7,0
9.5,0.04,6.175,0.166,7.855,-0.006,0.008,0.004,-54.2,-41,-42.7,0
9.52,0.06,6.113,0.134,7.813,0,0.01,-0.001,-53.7,-41.8,-43.1,0
9.54,0.08,6.106,0.098,7.885,0.004,0.007,0,-53.9,-42.1,-42.2,0
9.56,0.1,6.105,0.205,7.858,0.001,0.008,-0.001,-54.4,-42.9,-42.8,0
9.58,0.12,6.175,0.233,7.836,0.012,0.013,-0.003,-54.3,-41.6,-42.6,0
9.6,0.14,6.115,0.207,7.822,0.009,0.013,-0.002,-53.3,-42.1,-43.4,0
9.62,0.16,6.158,0.244,7.815,0.012,0.017,-0.006,-53.5,-42.1,-43.4,0
9.64,0.18,6.173,0.206,7.827,0.001,0.019,0.003,-54.3,-42,-43.9,0
9.66,0.2,6.167,0.206,7.783,0.005,0.015,0,-54.8,-41.8,-44,0
9.68,0.22,6.139,0.166,7.772,0.01,0.02,0.003,-53.2,-42.4,-43,0
9.7,0.24,6.178,0.209,7.816,0.005,0.021,-0.002,-55.2,-42.3,-43.5,0
9.72,0.26,6.141,0.157,7.808,0.003,0.02,0,-53,-42.1,-42.5,0
9.74,0.28,6.118,0.244,7.819,0.006,0.015,0.001,-53.2,-42.5,-42.6,0
9.76,0.3,6.107,0.163,7.802,0.009,0.016,0.002,-54.3,-42,-43,0
9.78,0.32,6.083,0.255,7.871,0.007,0.013,-0.001,-54.6,-43.1,-43.7,0
9.8,0.34,6.111,0.25,7.792,0.005,0.017,0,-54.7,-42.2,-43.4,0
9.82,0.36,6.116,0.189,7.817,0.004,0.012,0.001,-53.8,-41.9,-42.8,0
9.84,0.38,6.029,0.212,7.769,0.001,0.011,0.003,-54.5,-42.8,-44.2,0
9.86,0.4,6.079,0.223,7.783,-0.006,0.005,-0.001,-54.2,-42.7,-43.6,0
9.88,0.42,6.12,0.193,7.802,0.006,0.013,-0.004,-53.7,-43.2,-43.2,0
9.9,0.44,6.099,0.19,7.777,0.011,0.004,0,-53.5,-42.1,-42.5,0
9.92,0.46,6.064,0.199,7.854,-0.003,-0.002,0.005,-53.5,-42.6,-43.3,0
9.94,0.48,6.143,0.19,7.745,-0.001,0.009,-0.005,-54.2,-42.3,-43,0
9.96,0.5,6.196,0.223,7.794,0.006,0.015,-0.005,-53.8,-42.1,-43.1,0
9.98,0.52,6.153,0.209,7.806,0.008,0.007,0.003,-53.5,-41.6,-44,0
10,0.54,6.069,0.251,7.812,0.011,0.006,0.005,-53,-42.4,-43.2,0
10.02,0.56,6.137,0.242,7.837,0.006,0.005,0.014,-55,-42.3,-42.9,0
10.04,0.58,6.099,0.201,7.779,0.001,0.011,0.017,-52.8,-42.3,-43.6,0
10.06,0.6,6.122,0.136,7.852,0.006,0.008,0.017,-54.2,-43.4,-41.6,0
10.08,0.62,6.27,0.161,7.795,0.008,0.007,0.015,-53.9,-43.8,-42.9,0
10.1,0.64,6.215,0.155,7.77,0.013,0.007,0.012,-53.3,-42.5,-43,0
10.12,0.66,6.188,0.143,7.775,-0.002,0.014,0.011,-54.4,-42.3,-43.2,0
10.14,0.68,6.184,0.179,7.749,0,0.014,0.005,-54.6,-43,-43.1,0
10.16,0.7,6.179,0.232,7.769,0.005,0.006,0.012,-52.9,-42.6,-43.4,0
10.18,0.72,6.2,0.255,7.782,0.003,0.008,0.013,-54.8,-41.4,-43.6,0
10.2,0.74,6.186,0.191,7.691,0.006,0.01,0.009,-53.3,-43.4,-43.1,0
10.22,0.76,6.158,0.212,7.78,-0.003,0.007,0.015,-54.2,-43.2,-43.3,0
10.24,0.78,6.18,0.2,7.73,0,0.007,0.016,-54.4,-41.1,-42.1,0
10.26,0.8,6.132,0.178,7.78,-0.003,0.006,0.014,-53.7,-41.9,-43.3,0
10.28,0.82,6.181,0.101,7.759,0.002,0.009,0.014,-54.7,-41.4,-42.8,0
10.3,0.84,6.16,0.151,7.746,-0.002,0.005,0.008,-54,-42.7,-42.5,0
10.32,0.86,6.234,0.089,7.697,-0.006,0.01,0.001,-53.6,-42.2,-43.8,0
10.34,0.88,6.222,0.124,7.677,-0.006,0.007,-0.01,-54.9,-42.6,-42.6,0
10.36,0.9,6.378,0.175,7.674,-0.009,0.019,-0.012,-54.1,-43.3,-43.5,0
10.38,0.92,6.178,0.18,7.741,-0.027,0.024,-0.024,-55.2,-42.6,-43.3,0
10.4,0.94,6.285,0.167,7.806,-0.041,0.02,-0.036,-55.2,-42.5,-43.5,0
10.42,0.96,6.267,0.16,7.697,-0.055,0.026,-0.051,-54.5,-41.8,-42.7,0
10.44,0.98,6.279,0.191,7.614,-0.066,0.038,-0.067,-53.4,-43,-42.7,0
10.46,1,6.302,-0.008,7.65,-0.071,0.036,-0.081,-53.9,-42.3,-42.6,1
10.48,1.02,6.49,-0.133,7.651,-0.054,0.043,-0.079,-54.3,-43.3,-42.3,1
10.5,1.04,6.404,-0.002,7.675,-0.063,0.056,-0.083,-53.3,-43.1,-43.8,1
10.52,1.06,6.382,-0.151,7.589,-0.055,0.059,-0.092,-53.9,-41.4,-43.5,1
10.54,1.08,6.401,-0.295,7.464,-0.048,0.059,-0.081,-54.1,-41.8,-43,1
10.56,1.1,6.212,-0.318,7.461,-0.055,0.047,-0.086,-52.1,-41.3,-43.6,1
10.58,1.12,6.208,-0.33,7.375,-0.075,0.03,-0.09,-53.4,-42.5,-43.3,1
10.6,1.14,6.224,-0.391,7.346,-0.084,0.017,-0.116,-53.9,-41.5,-43.4,1
10.62,1.16,6.339,-0.43,7.329,-0.095,0.009,-0.14,-53.5,-42,-44.1,1
10.64,1.18,6.5,-0.556,7.345,-0.094,0.011,-0.156,-53.1,-41.4,-42.6,1
10.66,1.2,6.555,-0.549,7.348,-0.1,0.008,-0.184,-54.1,-42.3,-43.2,1
10.68,1.22,6.496,-0.603,7.473,-0.127,0.007,-0.225,-53.8,-43,-42.5,1
10.7,1.24,6.549,-0.656,7.479,-0.171,-0.004,-0.273,-54.6,-42.4,-43.8,1
10.72,1.26,6.687,-0.714,7.549,-0.194,0,-0.311,-52.8,-41.3,-43.8,1
10.74,1.28,6.761,-0.757,7.655,-0.201,0.016,-0.327,-53.2,-42.2,-43.4,1
10.76,1.3,6.985,-0.77,7.773,-0.197,0.028,-0.335,-52,-42.5,-44.1,1
10.78,1.32,6.94,-0.77,7.781,-0.175,0.038,-0.333,-52.8,-42.9,-44.4,1
10.8,1.34,6.967,-0.54,7.566,-0.12,0.053,-0.314,-51.8,-41.8,-43.4,1
10.82,1.36,6.869,-0.533,7.274,-0.057,0.057,-0.268,-52.4,-42,-43.1,1
10.84,1.38,6.507,-0.451,6.477,0,0.07,-0.195,-52.8,-41.6,-44.2,1
10.86,1.4,5.958,-0.168,5.771,0.088,0.112,-0.108,-51.8,-42.1,-43.4,1
10.88,1.42,6.15,0.294,6.428,0.236,0.171,-0.034,-52.2,-42.3,-43.6,1
10.9,1.44,8.356,0.177,6.398,0.407,0.263,-0.021,-51.7,-41.5,-44.3,1
10.92,1.46,7.821,1.073,6.995,0.418,0.68,0.153,-51.4,-42.3,-42.8,1
