time_s,time_new,ax_m/s/s,ay_m/s/s,az_m/s/s,gx_deg/s,gy_deg/s,gz_deg/s,mx_microT,my_microT,mz_microT,highg_ax_m/s/s,highg_ay_m/s/s,highg_az_m/s/s,condition
7.08,0.0,1.253,-9.596,2.716,-0.002,-0.008,0.038,-54.8,48.2,26.2,-0.07,-6.697,-0.496,0.0
7.1,0.019999999999999574,1.234,-9.558,2.6460000000000004,-0.009000000000000001,-0.011000000000000001,0.036000000000000004,-56.0,47.4,27.0,-0.8109999999999999,-6.697,0.0,0.0
7.12,0.040000000000000036,1.286,-9.556000000000001,2.658,-0.005,-0.012,0.035,-55.2,46.7,26.0,-1.48,-6.921,-2.302,0.0
7.14,0.05999999999999961,1.216,-9.562000000000001,2.648,-0.012,-0.008,0.045,-56.4,46.5,26.1,-3.7,-8.972000000000001,-1.074,0.0
7.16,0.08000000000000007,1.2770000000000001,-9.603,2.753,-0.013999999999999999,-0.003,0.042,-55.7,46.1,26.3,-1.58,-7.437,-1.6969999999999998,0.0
7.18,0.09999999999999964,1.376,-9.59,2.7,-0.006999999999999999,-0.011000000000000001,0.036000000000000004,-56.3,47.2,26.7,-3.7110000000000003,-8.936,-0.153,0.0
7.2,0.1200000000000001,1.3430000000000002,-9.56,2.698,-0.006,-0.006,0.032,-54.8,46.0,25.9,0.0,-7.355,0.5579999999999999,0.0
7.22,0.13999999999999968,1.3459999999999999,-9.581,2.734,-0.009000000000000001,-0.012,0.027000000000000003,-55.9,46.5,26.5,-4.256,-6.722,-0.705,0.0
7.24,0.16000000000000014,1.301,-9.627,2.7039999999999997,-0.006999999999999999,-0.011000000000000001,0.026000000000000002,-56.9,46.2,26.5,-3.542,-8.932,-0.127,0.0
7.26,0.17999999999999972,1.376,-9.627,2.741,-0.008,-0.011000000000000001,0.025,-56.1,46.3,26.4,-1.435,-7.09,-1.435,0.0
7.28,0.20000000000000018,1.354,-9.613999999999999,2.73,-0.001,-0.011000000000000001,0.021,-55.6,45.9,26.5,-1.73,-7.47,0.0,0.0
7.3,0.21999999999999975,1.3,-9.631,2.785,-0.002,-0.017,0.016,-55.6,46.0,26.8,-2.392,-6.626,-1.7009999999999998,0.0
