time_s,time_new,ax_m/s/s,ay_m/s/s,az_m/s/s,gx_deg/s,gy_deg/s,gz_deg/s,mx_microT,my_microT,mz_microT,highg_ax_m/s/s,highg_ay_m/s/s,highg_az_m/s/s,condition
4.54,0.0,3.117,8.797,2.3890000000000002,-0.021,0.02,-0.001,-77.8,-1.2,43.4,0.32899999999999996,11.034,0.0,0.0
4.56,0.019999999999999574,3.0439999999999996,8.781,2.363,-0.012,0.015,0.003,-76.1,-1.1,43.1,0.444,11.335999999999999,-1.435,0.0
4.58,0.040000000000000036,3.127,8.814,2.354,-0.015,0.01,0.005,-77.0,-1.0,42.9,-0.742,8.67,-0.8009999999999999,0.0
4.6,0.05999999999999961,3.122,8.862,2.313,-0.01,0.005,0.002,-76.9,-0.9,44.1,0.153,11.481,-0.631,0.0
4.62,0.08000000000000007,3.1839999999999997,8.844,2.356,-0.004,0.015,-0.001,-76.9,-1.5,42.4,0.0,8.874,-1.65,0.0
4.64,0.09999999999999964,3.12,8.871,2.401,-0.004,0.019,0.003,-76.2,-0.9,43.2,0.0,10.24,-0.672,0.0
4.66,0.1200000000000001,3.055,8.83,2.418,0.001,0.015,0.015,-77.2,0.9,43.5,-2.27,8.23,0.0,0.0
4.68,0.13999999999999968,3.0469999999999997,8.757,2.407,-0.004,0.019,0.018000000000000002,-77.4,-1.5,42.8,-0.47100000000000003,10.046,-0.23600000000000002,0.0
4.7,0.16000000000000014,2.984,8.815,2.523,-0.006999999999999999,0.019,0.027000000000000003,-76.7,-0.8,44.1,-0.9740000000000001,11.873,0.0,0.0
4.72,0.17999999999999972,2.9539999999999997,8.83,2.439,-0.008,0.013000000000000001,0.021,-78.1,-0.8,43.6,0.0,10.800999999999998,-0.27699999999999997,0.0
4.74,0.20000000000000018,2.988,8.833,2.491,-0.006999999999999999,0.012,0.015,-77.7,-1.0,43.3,-1.2590000000000001,9.685,-0.8390000000000001,0.0
4.76,0.21999999999999975,3.008,8.769,2.531,-0.01,0.013000000000000001,0.016,-77.1,-0.8,43.6,0.0,10.205,-1.276,0.0
4.78,0.2400000000000002,3.082,8.82,2.515,-0.018000000000000002,0.011000000000000001,0.013999999999999999,-77.6,-1.9,44.4,-0.201,10.702,-1.1340000000000001,0.0
4.8,0.2599999999999998,3.009,8.796,2.526,-0.012,0.013000000000000001,0.012,-77.6,-0.9,43.1,-2.162,11.003,-1.081,0.0
4.82,0.28000000000000025,3.0010000000000003,8.854,2.5069999999999997,-0.015,0.013999999999999999,0.017,-77.9,-1.1,42.7,-2.25,9.373,-0.389,0.0
4.84,0.2999999999999998,3.1069999999999998,8.863,2.571,-0.01,0.013000000000000001,0.005,-77.5,-1.5,43.5,0.478,11.003,-0.076,0.0
4.86,0.3200000000000003,3.009,8.846,2.471,-0.018000000000000002,0.028999999999999998,0.003,-75.9,-0.7,44.1,-1.8019999999999998,10.006,-0.183,0.0
4.88,0.33999999999999986,3.033,8.863,2.5980000000000003,-0.021,0.018000000000000002,0.009000000000000001,-77.6,-1.1,43.5,1.774,13.115,-0.513,0.0
4.9,0.3600000000000003,3.0810000000000004,8.8,2.506,-0.025,0.019,0.006999999999999999,-77.3,-2.1,43.3,-0.675,8.892000000000001,-0.507,0.0
4.92,0.3799999999999999,3.0210000000000004,8.754,2.455,-0.02,0.016,0.008,-77.4,-1.1,43.5,-1.402,10.544,-2.379,0.0
4.94,0.40000000000000036,3.0239999999999996,8.786,2.516,-0.027000000000000003,0.008,0.015,-77.9,-2.2,42.1,-0.8,9.458,0.5329999999999999,0.0
4.96,0.41999999999999993,3.0580000000000003,8.812999999999999,2.395,-0.019,0.015,0.01,-77.4,-1.3,43.8,-0.145,9.137,-0.527,0.0
4.98,0.4400000000000004,3.082,8.818,2.4419999999999997,-0.026000000000000002,0.009000000000000001,0.009000000000000001,-76.8,-0.2,42.6,0.0,10.322000000000001,-0.924,0.0
5.0,0.45999999999999996,3.035,8.773,2.399,-0.022000000000000002,0.006,0.011000000000000001,-77.9,-0.2,44.5,-0.777,9.747,-2.302,0.0
5.02,0.47999999999999954,3.158,8.799,2.371,-0.018000000000000002,0.011000000000000001,0.015,-77.2,-0.4,42.5,0.0,10.966,-0.8640000000000001,0.0
5.04,0.5,3.07,8.797,2.4459999999999997,-0.015,0.006999999999999999,0.015,-76.9,-2.0,42.8,-1.351,10.392999999999999,-0.7879999999999999,0.0
5.06,0.5199999999999996,3.052,8.86,2.4219999999999997,-0.01,0.002,0.02,-77.1,-1.1,43.9,0.0,9.567,-0.391,0.0
5.08,0.54,3.049,8.802,2.354,-0.017,-0.002,0.017,-77.3,-0.9,42.2,0.0,10.006,-1.13,0.0
5.1,0.5599999999999996,3.0269999999999997,8.84,2.449,-0.003,-0.003,0.02,-76.7,-0.5,42.8,0.046,10.046,0.775,0.0
5.12,0.5800000000000001,3.057,8.81,2.399,-0.009000000000000001,-0.005,0.018000000000000002,-77.4,-2.1,44.0,0.0,10.211,-1.32,0.0
5.14,0.5999999999999996,2.984,8.766,2.415,0.003,-0.003,0.024,-77.5,0.3,43.1,0.474,10.52,-0.961,0.0
5.16,0.6200000000000001,3.0460000000000003,8.811,2.417,0.009000000000000001,-0.003,0.016,-77.5,-1.6,42.3,-0.825,9.537,-0.255,0.0
5.18,0.6399999999999997,3.025,8.878,2.445,0.013000000000000001,0.004,0.015,-77.7,-1.0,43.8,0.752,9.602,1.3330000000000002,0.0
5.2,0.6600000000000001,3.074,8.833,2.487,0.012,0.004,0.02,-78.2,-1.6,43.5,-0.8759999999999999,8.982999999999999,-0.478,0.0
5.22,0.6799999999999997,2.9560000000000004,8.812999999999999,2.517,0.019,-0.006999999999999999,0.025,-77.6,-1.1,44.3,-0.287,11.815999999999999,0.07200000000000001,0.0
5.24,0.7000000000000002,2.963,8.716000000000001,2.4619999999999997,0.018000000000000002,-0.008,0.018000000000000002,-77.7,-0.6,43.2,0.0,7.771,0.8079999999999999,0.0
5.26,0.7199999999999998,3.002,8.682,2.539,0.013999999999999999,-0.011000000000000001,0.015,-78.2,-1.3,42.8,0.042,10.306,-1.217,0.0
5.28,0.7400000000000002,3.0260000000000002,8.749,2.5340000000000003,0.022000000000000002,-0.004,0.0,-77.9,-1.3,42.6,0.0,10.267999999999999,-0.111,0.0
5.3,0.7599999999999998,3.054,8.765,2.6289999999999996,0.024,0.004,-0.006,-78.6,-0.1,43.5,-1.25,10.709000000000001,0.262,0.0
5.32,0.7800000000000002,3.073,8.818,2.5810000000000004,0.021,-0.003,-0.003,-76.4,-1.1,43.9,0.0,9.31,-1.104,0.0
5.34,0.7999999999999998,3.048,8.843,2.61,0.028999999999999998,-0.006,-0.006,-77.6,-2.5,42.4,0.0,9.972000000000001,-0.588,0.0
5.36,0.8200000000000003,3.1239999999999997,8.834,2.5269999999999997,0.034,-0.006,0.0,-77.3,-1.5,43.5,0.07200000000000001,10.966,-0.812,0.0
5.38,0.8399999999999999,3.1039999999999996,8.707,2.543,0.042,0.004,-0.005,-78.4,-0.8,42.9,0.0,10.302,0.409,0.0
5.4,0.8600000000000003,3.094,8.646,2.6069999999999998,0.048,0.013999999999999999,-0.01,-77.4,-1.7,43.4,0.001,11.004000000000001,-0.004,0.0
5.42,0.8799999999999999,3.0839999999999996,8.696,2.506,0.055,0.025,-0.012,-77.5,-1.1,44.5,0.21899999999999997,10.305,-0.9570000000000001,0.0
5.44,0.9000000000000004,3.1439999999999997,8.696,2.5069999999999997,0.061,0.038,-0.021,-76.5,-1.2,43.9,-1.319,9.529,-3.4,0.0
5.46,0.9199999999999999,3.2310000000000003,8.842,2.4819999999999998,0.064,0.04,0.001,-77.5,-1.4,43.8,-0.89,10.161,-0.182,0.0
5.48,0.9400000000000004,3.258,8.869,2.511,0.073,0.038,0.006999999999999999,-77.4,-1.0,44.2,-1.186,9.013,-0.153,0.0
