time_s,time_new,ax_m/s/s,ay_m/s/s,az_m/s/s,gx_deg/s,gy_deg/s,gz_deg/s,mx_microT,my_microT,mz_microT,highg_ax_m/s/s,highg_ay_m/s/s,highg_az_m/s/s,condition
4.54,0.0,8.383,0.115,5.09,-0.031,0.013999999999999999,0.001,-7.9,-31.6,15.3,6.068,4.28,11.052999999999999,0.0
4.56,0.019999999999999574,8.301,0.08900000000000001,5.093,-0.03,0.016,0.005,-7.8,-31.5,15.7,3.1919999999999997,1.1179999999999999,12.509,0.0
4.58,0.040000000000000036,8.315,0.131,5.081,-0.033,0.002,-0.003,-9.3,-31.8,15.2,6.007999999999999,2.336,13.027000000000001,0.0
4.6,0.05999999999999961,8.327,0.05,5.1,-0.024,0.01,-0.004,-6.6,-31.9,16.3,5.126,2.322,10.524000000000001,0.0
4.62,0.08000000000000007,8.363999999999999,0.08800000000000001,5.102,-0.023,0.019,0.001,-7.1,-31.5,15.2,7.149,1.94,11.024000000000001,0.0
4.64,0.09999999999999964,8.312999999999999,0.14400000000000002,5.093999999999999,-0.036000000000000004,0.012,0.005,-8.7,-32.1,15.9,7.63,5.364,8.76,0.0
4.66,0.1200000000000001,8.306000000000001,0.122,5.019,-0.038,0.005,0.009000000000000001,-8.0,-32.7,16.2,5.962000000000001,2.87,12.950999999999999,0.0
4.68,0.13999999999999968,8.326,0.096,5.106,-0.04,0.017,0.006999999999999999,-9.0,-31.2,15.4,6.697,1.5490000000000002,11.185,0.0
4.7,0.16000000000000014,8.312999999999999,0.087,5.104,-0.04,0.017,0.009000000000000001,-8.0,-31.0,16.7,5.222,2.073,11.481,0.0
4.72,0.17999999999999972,8.289,0.132,5.122999999999999,-0.022000000000000002,0.006999999999999999,0.002,-7.5,-32.1,16.4,5.399,1.9809999999999999,11.959000000000001,0.0
4.74,0.20000000000000018,8.276,0.133,5.095,-0.013000000000000001,0.0,-0.002,-9.1,-32.0,15.0,6.396,3.1719999999999997,10.327,0.0
4.76,0.21999999999999975,8.36,0.12,5.103,-0.013000000000000001,0.011000000000000001,-0.006,-5.9,-31.3,16.1,6.651,3.4410000000000003,11.757,0.0
4.78,0.2400000000000002,8.359,0.11800000000000001,5.066,-0.034,0.005,0.006999999999999999,-7.9,-32.4,15.6,5.401,3.572,12.575999999999999,0.0
4.8,0.2599999999999998,8.434,0.046,5.08,-0.040999999999999995,0.008,0.015,-8.7,-32.1,15.4,3.733,3.18,12.437999999999999,0.0
4.82,0.28000000000000025,8.353,0.115,5.051,-0.032,0.013000000000000001,0.013000000000000001,-8.2,-30.3,15.9,4.569,2.44,11.398,0.0
4.84,0.2999999999999998,8.369,0.10800000000000001,5.079,-0.018000000000000002,0.011000000000000001,0.013000000000000001,-9.0,-31.6,16.1,5.739,1.913,11.003,0.0
4.86,0.3200000000000003,8.352,0.115,5.087,-0.019,0.011000000000000001,0.015,-9.4,-31.3,15.2,4.524,2.174,9.656,0.0
4.88,0.33999999999999986,8.389,0.062,5.078,-0.026000000000000002,0.013000000000000001,0.011000000000000001,-8.2,-32.2,16.6,5.349,2.044,10.568,0.0
4.9,0.3600000000000003,8.321,0.099,5.079,-0.031,0.015,0.008,-7.5,-31.5,15.5,5.435,5.221,11.481,0.0
4.92,0.3799999999999999,8.315,0.069,5.114,-0.027000000000000003,0.021,0.006999999999999999,-7.3,-31.9,15.8,5.306,4.128,10.657,0.0
4.94,0.40000000000000036,8.3,0.1,5.112,-0.019,0.024,0.003,-7.7,-32.4,16.2,4.656000000000001,1.751,12.052999999999999,0.0
4.96,0.41999999999999993,8.392999999999999,0.11900000000000001,5.093999999999999,-0.016,0.019,0.006,-8.1,-31.7,15.8,5.607,1.913,13.356,0.0
4.98,0.4400000000000004,8.298,0.152,5.12,-0.03,0.011000000000000001,0.003,-8.3,-31.1,16.2,2.475,2.6,12.790999999999999,0.0
5.0,0.45999999999999996,8.361,0.081,5.081,-0.027000000000000003,0.015,0.011000000000000001,-7.7,-32.9,15.1,6.398,2.87,13.095,0.0
5.02,0.47999999999999954,8.316,-0.002,5.077,-0.03,0.021,0.01,-8.0,-31.8,16.4,6.037000000000001,2.43,12.772,0.0
5.04,0.5,8.421,0.07400000000000001,5.1,-0.03,0.025,0.017,-7.7,-33.5,15.9,7.017,1.755,12.565,0.0
5.06,0.5199999999999996,8.338,0.122,5.121,-0.028999999999999998,0.028999999999999998,0.006,-8.7,-30.5,15.4,6.687,1.453,11.47,0.0
5.08,0.54,8.321,0.08900000000000001,5.083,-0.015,0.031,0.008,-8.2,-31.9,15.0,5.756,2.467,11.062000000000001,0.0
5.1,0.5599999999999996,8.372,0.096,5.053999999999999,-0.009000000000000001,0.025,0.0,-8.1,-31.3,16.1,5.792999999999999,2.766,11.372,0.0
5.12,0.5800000000000001,8.342,0.053,5.119,-0.02,0.040999999999999995,-0.0,-7.6,-31.0,15.4,4.948,1.913,9.664,0.0
5.14,0.5999999999999996,8.383,0.02,5.085,-0.018000000000000002,0.042,0.006999999999999999,-7.8,-32.7,15.1,5.74,2.441,11.335,0.0
5.16,0.6200000000000001,8.362,0.091,5.046,-0.016,0.065,0.009000000000000001,-8.3,-32.4,16.0,5.68,1.913,10.166,0.0
5.18,0.6399999999999997,8.291,0.025,5.058,0.005,0.052000000000000005,0.018000000000000002,-8.4,-32.3,16.4,6.051,3.3739999999999997,11.934000000000001,0.0
5.2,0.6600000000000001,8.432,0.11,4.996,0.008,0.04,0.004,-8.7,-31.2,15.8,3.093,0.223,11.959000000000001,0.0
5.22,0.6799999999999997,8.377,0.077,5.04,-0.017,0.03,0.023,-8.4,-33.8,15.9,5.843999999999999,3.358,12.427999999999999,0.0
5.24,0.7000000000000002,8.427999999999999,0.11199999999999999,5.002,-0.067,0.03,0.044000000000000004,-8.7,-31.2,14.7,5.487,2.363,12.017999999999999,0.0
5.26,0.7199999999999998,8.443,0.028999999999999998,5.027,-0.067,0.048,0.042,-8.5,-31.6,16.1,5.85,3.362,11.125,0.0
5.28,0.7400000000000002,8.341000000000001,-0.013000000000000001,5.072,-0.026000000000000002,0.087,0.024,-7.8,-31.8,16.5,6.697,1.475,12.422,0.0
5.3,0.7599999999999998,8.425,0.071,5.127999999999999,0.012,0.096,0.012,-8.1,-32.0,15.5,3.966,3.056,10.585999999999999,0.0
5.32,0.7800000000000002,8.38,0.03,5.127000000000001,0.037000000000000005,0.071,0.009000000000000001,-8.1,-32.1,14.9,4.3919999999999995,1.669,11.837,0.0
5.34,0.7999999999999998,8.298,-0.004,5.146,0.061,0.059000000000000004,0.017,-8.3,-31.7,16.1,5.184,1.202,11.235999999999999,0.0
5.36,0.8200000000000003,8.355,-0.052000000000000005,5.127999999999999,0.045,0.075,0.034,-8.5,-31.7,15.4,4.146,1.222,12.065999999999999,0.0
5.38,0.8399999999999999,8.34,-0.131,5.167999999999999,0.005,0.08800000000000001,0.063,-8.5,-30.9,15.9,4.305,1.141,11.222999999999999,0.0
5.4,0.8600000000000003,8.327,-0.153,5.249,0.013999999999999999,0.087,0.066,-8.5,-30.8,15.9,6.672999999999999,3.978,10.360999999999999,0.0
5.42,0.8799999999999999,8.304,-0.047,5.317,0.006,0.098,0.055,-8.4,-33.1,16.3,5.164,3.283,13.709000000000001,0.0
