time_s,time_new,ax_m/s/s,ay_m/s/s,az_m/s/s,gx_deg/s,gy_deg/s,gz_deg/s,mx_microT,my_microT,mz_microT,condition
3.46,0.0,9.535,-0.428,1.806,-0.034,0.021,-0.001,-17.6,-39.1,6.0,0.0
3.48,0.020000000000000018,9.576,-0.45799999999999996,1.7480000000000002,-0.036000000000000004,0.023,0.012,-16.5,-40.7,5.0,0.0
3.5,0.040000000000000036,9.5,-0.478,1.829,-0.04,0.016,0.025,-15.6,-39.8,5.3,0.0
3.52,0.06000000000000005,9.533999999999999,-0.386,1.781,-0.037000000000000005,0.015,0.016,-15.8,-40.6,4.3,0.0
3.54,0.08000000000000007,9.468,-0.35100000000000003,1.837,-0.03,0.006999999999999999,0.017,-17.2,-39.0,4.8,0.0
3.56,0.10000000000000009,9.423,-0.321,1.828,-0.032,0.002,0.013999999999999999,-17.1,-38.7,4.4,0.0
3.58,0.1200000000000001,9.447000000000001,-0.39899999999999997,1.777,-0.033,0.002,0.017,-16.6,-39.3,4.5,0.0
3.6,0.14000000000000012,9.504,-0.4,1.8219999999999998,-0.046,-0.01,0.01,-16.6,-38.8,6.0,0.0
3.62,0.16000000000000014,9.582,-0.503,1.716,-0.054000000000000006,-0.004,0.012,-16.8,-39.3,5.0,0.0
3.64,0.18000000000000016,9.564,-0.503,1.619,-0.034,0.002,0.006999999999999999,-18.7,-38.9,6.0,0.0
3.66,0.20000000000000018,9.627,-0.36,1.67,-0.033,0.012,-0.001,-16.1,-39.0,5.0,0.0
3.68,0.2200000000000002,9.544,-0.387,1.736,-0.042,0.018000000000000002,0.003,-17.9,-38.9,4.6,0.0
3.7,0.2400000000000002,9.523,-0.424,1.777,-0.05,0.027999999999999997,0.015,-17.4,-39.4,6.6,0.0
3.72,0.26000000000000023,9.562000000000001,-0.555,1.9340000000000002,-0.052000000000000005,0.023,0.018000000000000002,-17.3,-39.0,5.8,0.0
3.74,0.28000000000000025,9.515,-0.508,1.808,-0.043,0.024,0.006999999999999999,-17.2,-39.3,4.7,0.0
3.76,0.2999999999999998,9.482000000000001,-0.447,1.78,-0.037000000000000005,0.025,0.005,-17.5,-38.8,4.3,0.0
3.78,0.31999999999999984,9.517999999999999,-0.47100000000000003,1.744,-0.035,0.027000000000000003,0.021,-17.3,-39.6,6.4,0.0
3.8,0.33999999999999986,9.455,-0.441,1.7409999999999999,-0.032,0.017,0.028999999999999998,-17.6,-37.8,5.3,0.0
3.82,0.3599999999999999,9.496,-0.441,1.6969999999999998,-0.028999999999999998,0.017,0.017,-16.6,-39.8,5.6,0.0
3.84,0.3799999999999999,9.527999999999999,-0.435,1.7719999999999998,-0.024,0.013000000000000001,0.006999999999999999,-18.0,-38.5,4.9,0.0
3.86,0.3999999999999999,9.452,-0.47,1.6680000000000001,-0.032,0.016,0.015,-15.2,-39.0,5.5,0.0
3.88,0.41999999999999993,9.59,-0.455,1.6769999999999998,-0.049,0.015,0.013999999999999999,-16.7,-38.2,5.5,0.0
3.9,0.43999999999999995,9.65,-0.47100000000000003,1.695,-0.04,0.016,0.013000000000000001,-16.6,-38.2,5.9,0.0
3.92,0.45999999999999996,9.592,-0.552,1.713,-0.03,0.032,0.02,-16.4,-38.8,5.9,0.0
3.94,0.48,9.477,-0.5379999999999999,1.6680000000000001,-0.015,0.03,0.011000000000000001,-16.5,-38.6,5.3,0.0
3.96,0.5,9.524,-0.309,1.758,-0.027999999999999997,0.028999999999999998,0.013999999999999999,-16.9,-39.7,6.0,0.0
3.98,0.52,9.555,-0.38,1.703,-0.047,0.03,-0.002,-17.1,-38.6,5.7,0.0
4.0,0.54,9.561,-0.484,1.778,-0.039,0.02,0.004,-16.9,-38.2,4.7,0.0
4.02,0.5599999999999996,9.568999999999999,-0.542,1.729,-0.036000000000000004,0.03,0.013000000000000001,-16.9,-38.7,6.0,0.0
4.04,0.5800000000000001,9.548,-0.455,1.7009999999999998,-0.032,0.019,0.024,-16.2,-38.8,4.7,0.0
4.06,0.5999999999999996,9.47,-0.473,1.682,-0.042,0.013000000000000001,0.005,-17.2,-38.3,6.3,0.0
4.08,0.6200000000000001,9.572000000000001,-0.556,1.742,-0.039,0.018000000000000002,0.02,-16.3,-37.5,5.5,0.0
4.1,0.6399999999999997,9.562000000000001,-0.565,1.665,-0.02,0.024,0.013999999999999999,-17.4,-38.3,5.8,0.0
4.12,0.6600000000000001,9.551,-0.371,1.745,-0.016,0.03,0.016,-16.6,-37.4,6.4,0.0
4.14,0.6799999999999997,9.475,-0.423,1.735,-0.037000000000000005,0.031,0.01,-16.9,-40.9,5.1,0.0
4.16,0.7000000000000002,9.505,-0.484,1.77,-0.038,0.028999999999999998,0.01,-18.8,-39.5,4.8,0.0
4.18,0.7199999999999998,9.479,-0.462,1.817,-0.046,0.03,0.006,-17.3,-39.9,6.3,0.0
4.2,0.7400000000000002,9.496,-0.557,1.797,-0.048,0.019,0.02,-17.5,-38.5,5.6,0.0
4.22,0.7599999999999998,9.482999999999999,-0.526,1.7169999999999999,-0.035,0.022000000000000002,0.019,-18.0,-38.5,4.4,0.0
4.24,0.7800000000000002,9.454,-0.47600000000000003,1.7719999999999998,-0.032,0.03,0.026000000000000002,-16.9,-39.6,5.1,0.0
4.26,0.7999999999999998,9.415,-0.524,1.787,-0.026000000000000002,0.021,0.013000000000000001,-17.2,-38.8,6.4,0.0
4.28,0.8200000000000003,9.626,-0.531,1.729,-0.023,0.016,-0.001,-16.9,-39.4,5.3,0.0
4.3,0.8399999999999999,9.6,-0.47,1.7990000000000002,-0.028999999999999998,0.023,-0.003,-17.6,-38.4,6.4,0.0
4.32,0.8600000000000003,9.567,-0.474,1.781,-0.033,0.038,-0.011000000000000001,-17.0,-38.2,4.3,0.0
4.34,0.8799999999999999,9.459,-0.423,1.764,-0.046,0.036000000000000004,-0.003,-17.9,-38.4,6.0,0.0
4.36,0.9000000000000004,9.458,-0.45899999999999996,1.79,-0.047,0.027000000000000003,0.006999999999999999,-17.4,-38.7,4.1,0.0
4.38,0.9199999999999999,9.501,-0.49200000000000005,1.619,-0.039,0.027999999999999997,-0.011000000000000001,-17.2,-39.1,5.9,0.0
4.4,0.9400000000000004,9.599,-0.273,1.867,-0.039,0.032,0.011000000000000001,-17.0,-38.4,4.6,0.0
4.42,0.96,9.593,-0.585,1.745,-0.038,0.040999999999999995,-0.038,-17.5,-39.0,5.2,0.0
4.44,0.9800000000000004,9.277000000000001,-0.518,1.359,-0.013000000000000001,0.053,0.013000000000000001,-18.1,-39.9,4.9,0.0
4.46,1.0,9.29,-0.498,1.7480000000000002,-0.022000000000000002,0.066,-0.006,-17.1,-39.0,5.5,1.0
