time_s,time_new,ax_m/s/s,ay_m/s/s,az_m/s/s,gx_deg/s,gy_deg/s,gz_deg/s,mx_microT,my_microT,mz_microT,highg_ax_m/s/s,highg_ay_m/s/s,highg_az_m/s/s,condition
5.34,0.0,8.406,0.152,5.204,0.003,0.025,0.008,-5.6,-5.7,-4.8,10.925999999999998,1.99,11.712,0.0
5.36,0.020000000000000462,8.407,0.235,5.157,-0.008,0.024,0.008,-6.3,-5.2,-5.6,10.286,3.588,13.714,0.0
5.38,0.040000000000000036,8.355,0.287,5.185,-0.009000000000000001,0.027000000000000003,0.009000000000000001,-4.9,-4.9,-4.0,10.838,4.059,13.722999999999999,0.0
5.4,0.0600000000000005,8.329,0.22899999999999998,5.16,-0.003,0.028999999999999998,0.002,-5.8,-5.0,-5.4,9.791,4.923,13.225,0.0
5.42,0.08000000000000007,8.335,0.198,5.186,-0.006,0.032,-0.008,-5.8,-4.7,-4.7,8.307,2.263,14.350999999999999,0.0
5.44,0.10000000000000053,8.38,0.223,5.223,-0.01,0.028999999999999998,-0.01,-6.4,-6.2,-4.8,9.179,4.784,12.798,0.0
5.46,0.1200000000000001,8.402000000000001,0.235,5.186,-0.008,0.036000000000000004,-0.009000000000000001,-3.9,-5.9,-4.2,9.197000000000001,3.719,13.672,0.0
5.48,0.14000000000000057,8.404,0.196,5.196000000000001,-0.015,0.025,-0.011000000000000001,-6.6,-5.4,-4.1,9.855,2.5839999999999996,12.725,0.0
5.5,0.16000000000000014,8.371,0.172,5.2139999999999995,-0.017,0.028999999999999998,-0.013000000000000001,-5.3,-6.1,-4.2,8.622,2.0980000000000003,13.308,0.0
5.52,0.17999999999999972,8.325,0.207,5.202000000000001,-0.013000000000000001,0.025,-0.009000000000000001,-6.0,-5.2,-4.6,9.769,3.248,13.772,0.0
5.54,0.20000000000000018,8.362,0.158,5.255,-0.008,0.027000000000000003,-0.013999999999999999,-5.9,-5.8,-4.8,8.92,3.517,12.812999999999999,0.0
5.56,0.21999999999999975,8.357999999999999,0.098,5.224,-0.011000000000000001,0.027000000000000003,-0.012,-5.9,-6.0,-4.6,9.567,3.137,13.128,0.0
5.58,0.2400000000000002,8.422,0.11599999999999999,5.2010000000000005,-0.013000000000000001,0.025,-0.012,-4.4,-5.1,-4.4,9.152999999999999,3.719,13.286,0.0
5.6,0.2599999999999998,8.371,0.126,5.222,-0.015,0.025,-0.009000000000000001,-4.9,-5.9,-4.3,10.780999999999999,3.827,10.49,0.0
5.62,0.28000000000000025,8.342,0.20600000000000002,5.269,-0.012,0.023,-0.013999999999999999,-5.6,-4.3,-5.2,6.925,3.486,12.94,0.0
5.64,0.2999999999999998,8.368,0.168,5.252999999999999,-0.01,0.026000000000000002,-0.011000000000000001,-6.2,-5.4,-6.2,10.046,5.999,14.467,0.0
5.66,0.3200000000000003,8.346,0.16699999999999998,5.249,-0.025,0.024,-0.013000000000000001,-4.7,-5.0,-5.2,8.488999999999999,2.149,12.437999999999999,0.0
5.68,0.33999999999999986,8.317,0.242,5.132999999999999,-0.021,0.025,-0.011000000000000001,-5.6,-4.1,-5.1,10.987,3.713,11.489,0.0
5.7,0.3600000000000003,8.374,0.152,5.193,-0.019,0.022000000000000002,-0.013999999999999999,-6.2,-5.4,-4.1,8.505,3.8089999999999997,11.145,0.0
5.72,0.3799999999999999,8.386000000000001,0.14400000000000002,5.135,-0.016,0.023,-0.013000000000000001,-6.7,-4.1,-5.3,8.991,2.968,13.1,0.0
5.74,0.40000000000000036,8.294,0.14,5.239,-0.015,0.022000000000000002,-0.011000000000000001,-5.9,-5.6,-3.9,9.269,2.1719999999999997,12.697000000000001,0.0
5.76,0.41999999999999993,8.325,0.114,5.1739999999999995,-0.013000000000000001,0.018000000000000002,-0.012,-5.7,-5.3,-4.3,9.567,4.8660000000000005,14.169,0.0
5.78,0.4400000000000004,8.373,0.156,5.182,-0.012,0.024,-0.012,-6.3,-5.4,-4.0,8.94,4.575,13.26,0.0
5.8,0.45999999999999996,8.371,0.182,5.2139999999999995,-0.01,0.026000000000000002,-0.013000000000000001,-5.4,-5.5,-4.5,8.611,3.3489999999999998,13.257,0.0
5.82,0.4800000000000004,8.365,0.11599999999999999,5.23,-0.013000000000000001,0.019,-0.016,-5.7,-5.8,-4.6,10.722999999999999,4.305,10.384,0.0
5.84,0.5,8.349,0.18100000000000002,5.1610000000000005,-0.011000000000000001,0.015,-0.009000000000000001,-4.6,-5.6,-4.2,8.468,4.071000000000001,13.200999999999999,0.0
5.86,0.5200000000000005,8.341000000000001,0.177,5.207000000000001,-0.013000000000000001,0.018000000000000002,-0.008,-5.6,-5.3,-5.2,10.046,4.784,12.437999999999999,0.0
5.88,0.54,8.327,0.14800000000000002,5.202000000000001,-0.005,0.019,-0.005,-5.4,-5.3,-5.2,10.264000000000001,3.4960000000000004,12.472999999999999,0.0
5.9,0.5600000000000005,8.341000000000001,0.226,5.245,-0.006,0.02,-0.012,-6.0,-5.4,-4.7,9.267000000000001,1.9409999999999998,11.630999999999998,0.0
5.92,0.5800000000000001,8.35,0.203,5.318,-0.002,0.022000000000000002,-0.015,-6.4,-5.1,-6.2,9.721,2.679,14.37,0.0
5.94,0.6000000000000005,8.375,0.223,5.242999999999999,-0.006999999999999999,0.015,-0.018000000000000002,-5.1,-4.8,-5.0,9.245,3.326,12.415,0.0
5.96,0.6200000000000001,8.28,0.272,5.25,-0.001,0.011000000000000001,-0.017,-5.4,-5.2,-3.1,8.769,4.144,11.790999999999999,0.0
5.98,0.6400000000000006,8.195,0.221,5.292000000000001,-0.032,0.016,-0.013000000000000001,-6.2,-5.3,-5.2,9.572000000000001,4.775,13.394,0.0
6.0,0.6600000000000001,8.336,0.198,5.2379999999999995,-0.013000000000000001,-0.002,-0.009000000000000001,-5.9,-5.6,-5.3,10.046,4.129,14.969000000000001,0.0
6.02,0.6799999999999997,8.321,0.14400000000000002,5.2010000000000005,-0.002,0.002,-0.005,-6.1,-6.4,-4.8,9.88,5.096,11.793,0.0
6.04,0.7000000000000002,8.347999999999999,0.21899999999999997,5.24,-0.006,0.006999999999999999,-0.016,-4.7,-5.5,-4.1,9.23,3.18,12.944,0.0
6.06,0.7199999999999998,8.425,0.18,5.191,-0.006999999999999999,0.016,-0.015,-6.3,-6.3,-4.3,10.181000000000001,4.171,14.008,0.0
6.08,0.7400000000000002,8.446,0.272,5.115,-0.012,0.021,-0.012,-5.9,-6.6,-4.4,8.482999999999999,4.002,12.741,0.0
6.1,0.7599999999999998,8.333,0.166,5.172000000000001,-0.005,0.03,-0.011000000000000001,-4.9,-5.6,-5.6,11.004000000000001,3.2880000000000003,12.977,0.0
6.12,0.7800000000000002,8.39,0.23800000000000002,5.233,-0.006999999999999999,0.026000000000000002,-0.01,-5.2,-5.2,-4.3,9.412,5.445,15.28,0.0
6.14,0.7999999999999998,8.31,0.22699999999999998,5.234,-0.01,0.026000000000000002,-0.012,-5.1,-5.3,-4.8,7.337999999999999,2.765,14.724,0.0
6.16,0.8200000000000003,8.374,0.222,5.218999999999999,-0.011000000000000001,0.023,-0.012,-5.8,-5.0,-5.8,7.942,3.245,12.334000000000001,0.0
6.18,0.8399999999999999,8.318999999999999,0.157,5.218,-0.016,0.022000000000000002,-0.009000000000000001,-5.1,-4.7,-5.6,9.18,2.949,12.812999999999999,0.0
6.2,0.8600000000000003,8.363999999999999,0.133,5.324,-0.006999999999999999,0.019,-0.011000000000000001,-5.6,-5.5,-3.7,10.607999999999999,4.9510000000000005,13.114,0.0
6.22,0.8799999999999999,8.17,0.226,5.245,-0.01,0.038,-0.01,-5.1,-4.5,-4.2,8.964,3.577,12.562999999999999,0.0
6.24,0.9000000000000004,8.274,0.192,5.212000000000001,-0.013999999999999999,0.026000000000000002,-0.006999999999999999,-5.3,-4.1,-5.0,8.132,2.187,11.412,0.0
6.26,0.9199999999999999,8.373,0.128,5.317,-0.012,0.019,-0.015,-4.7,-5.8,-3.8,9.126,3.287,11.309000000000001,0.0
6.28,0.9400000000000004,8.308,0.165,5.251,-0.006,0.016,-0.011000000000000001,-5.8,-5.1,-4.6,8.981,2.658,13.610999999999999,0.0
