time_s,time_new,ax_m/s/s,ay_m/s/s,az_m/s/s,gx_deg/s,gy_deg/s,gz_deg/s,mx_microT,my_microT,mz_microT,condition
8.48,0.0,7.432,0.094,6.377000000000001,0.011000000000000001,0.03,-0.001,-16.3,-8.8,-18.1,0.0
8.5,0.019999999999999574,7.519,0.158,6.305,0.015,0.027000000000000003,0.004,-15.8,-9.0,-17.0,0.0
8.52,0.03999999999999915,7.516,0.073,6.329,0.013999999999999999,0.034,0.003,-17.0,-7.1,-18.0,0.0
8.54,0.05999999999999872,7.5,0.071,6.362,0.013000000000000001,0.028999999999999998,-0.005,-17.5,-9.4,-17.8,0.0
8.56,0.08000000000000007,7.5520000000000005,0.102,6.46,0.009000000000000001,0.033,0.003,-16.4,-7.7,-16.7,0.0
8.58,0.09999999999999964,7.513,0.132,6.414,0.001,0.027999999999999997,0.0,-17.9,-7.5,-17.6,0.0
8.6,0.11999999999999922,7.461,0.14800000000000002,6.388999999999999,0.006,0.024,-0.002,-17.3,-8.7,-16.8,0.0
8.62,0.1399999999999988,7.484,0.149,6.3660000000000005,0.005,0.025,-0.009000000000000001,-16.7,-7.6,-16.6,0.0
8.64,0.16000000000000014,7.5089999999999995,0.073,6.4,0.006999999999999999,0.025,-0.011000000000000001,-16.7,-8.9,-15.4,0.0
8.66,0.17999999999999972,7.484,0.12,6.461,0.002,0.02,-0.01,-17.3,-9.4,-17.2,0.0
8.68,0.1999999999999993,7.497000000000001,0.158,6.416,0.01,0.027000000000000003,-0.003,-16.3,-7.6,-18.2,0.0
8.7,0.21999999999999886,7.49,0.08199999999999999,6.421,0.004,0.027000000000000003,-0.011000000000000001,-16.6,-8.3,-17.2,0.0
8.72,0.2400000000000002,7.401,0.06,6.412000000000001,0.002,0.021,-0.004,-15.3,-8.8,-19.3,0.0
8.74,0.2599999999999998,7.507000000000001,0.115,6.393,0.009000000000000001,0.019,-0.01,-16.8,-8.3,-16.7,0.0
8.76,0.27999999999999936,7.516,0.107,6.449,0.003,0.012,-0.008,-17.0,-9.0,-16.8,0.0
8.78,0.29999999999999893,7.5329999999999995,0.08900000000000001,6.388,0.003,0.022000000000000002,-0.004,-16.7,-9.6,-17.6,0.0
8.8,0.3200000000000003,7.553999999999999,0.08800000000000001,6.356,0.01,0.018000000000000002,-0.008,-16.2,-8.9,-16.7,0.0
8.82,0.33999999999999986,7.526,0.163,6.337999999999999,0.006999999999999999,0.013000000000000001,-0.012,-17.3,-9.7,-17.7,0.0
8.84,0.35999999999999943,7.556,0.096,6.593999999999999,0.003,0.039,-0.012,-16.8,-8.7,-17.0,0.0
8.86,0.379999999999999,7.515,0.121,5.955,0.026000000000000002,-0.001,-0.006,-17.1,-8.8,-17.2,0.0
8.88,0.40000000000000036,7.403,0.095,6.412999999999999,0.01,-0.023,-0.006,-17.8,-7.5,-18.5,0.0
8.9,0.41999999999999993,7.49,0.16699999999999998,6.353,-0.006999999999999999,0.034,-0.012,-17.3,-8.4,-17.4,0.0
