time_s,time_new,ax_m/s/s,ay_m/s/s,az_m/s/s,gx_deg/s,gy_deg/s,gz_deg/s,mx_microT,my_microT,mz_microT,highg_ax_m/s/s,highg_ay_m/s/s,highg_az_m/s/s,condition
5.5,0.0,7.947,0.841,5.742999999999999,-0.008,0.046,-0.012,-0.1,-6.9,-3.4,8.312999999999999,2.8539999999999996,12.532,0.0
5.52,0.019999999999999574,7.971,0.8140000000000001,5.782,-0.011000000000000001,0.042,-0.003,1.5,-8.2,-4.2,7.843,4.5889999999999995,12.821,0.0
5.54,0.040000000000000036,7.912000000000001,0.852,5.747000000000001,-0.012,0.032,-0.006,1.3,-8.6,-4.7,8.418,4.0169999999999995,14.734000000000002,0.0
5.56,0.05999999999999961,7.957000000000001,0.815,5.827000000000001,-0.017,0.038,-0.006,-0.0,-7.7,-4.5,9.567,4.975,14.064,0.0
5.58,0.08000000000000007,7.962999999999999,0.7979999999999999,5.761,-0.01,0.04,-0.008,0.3,-8.7,-3.7,8.517000000000001,4.402,12.823,0.0
5.6,0.09999999999999964,7.914,0.7809999999999999,5.76,-0.011000000000000001,0.042,-0.004,-0.6,-8.1,-5.4,8.423,3.053,11.105,0.0
5.62,0.1200000000000001,7.942,0.809,5.751,-0.012,0.043,-0.006,0.0,-8.2,-4.0,10.897,5.0760000000000005,16.078,0.0
5.64,0.13999999999999968,7.956,0.873,5.722,-0.015,0.045,-0.004,1.4,-8.2,-4.8,9.949,3.8280000000000003,14.255,0.0
5.66,0.16000000000000014,7.942,0.843,5.8260000000000005,-0.012,0.040999999999999995,-0.0,1.0,-8.7,-5.1,9.379,4.023,12.626,0.0
5.68,0.17999999999999972,7.899,0.815,5.766,0.0,0.032,0.002,0.0,-9.1,-3.7,7.932,3.534,15.23,0.0
5.7,0.20000000000000018,7.937,0.845,5.79,-0.008,0.038,0.001,2.6,-9.3,-3.9,10.798,3.622,10.524000000000001,0.0
5.72,0.21999999999999975,7.972,0.7809999999999999,5.745,-0.001,0.039,-0.001,0.7,-7.8,-4.0,11.123,2.3609999999999998,12.737,0.0
5.74,0.2400000000000002,7.916,0.795,5.732,0.0,0.040999999999999995,0.003,0.6,-8.0,-4.4,7.225,5.3,13.960999999999999,0.0
5.76,0.2599999999999998,7.872999999999999,0.784,5.752000000000001,-0.003,0.043,0.003,0.2,-8.4,-3.6,9.435,5.959,12.915999999999999,0.0
5.78,0.28000000000000025,7.867000000000001,0.872,5.765,0.006999999999999999,0.042,-0.001,0.0,-7.8,-2.9,8.919,5.401,13.703,0.0
5.8,0.2999999999999998,7.91,0.777,5.768,0.005,0.035,-0.002,1.0,-8.6,-4.7,9.172,4.617,14.890999999999998,0.0
5.82,0.3200000000000003,7.898,0.8009999999999999,5.806,0.005,0.034,0.006999999999999999,0.7,-7.3,-4.9,8.227,4.62,12.52,0.0
5.84,0.33999999999999986,7.949,0.79,5.77,0.004,0.034,0.0,0.5,-7.8,-4.0,10.283,4.382,13.555,0.0
5.86,0.3600000000000003,7.957000000000001,0.83,5.7860000000000005,0.006,0.032,0.006,0.3,-8.2,-3.7,9.567,1.986,14.187999999999999,0.0
5.88,0.3799999999999999,7.857,0.777,5.74,0.003,0.038,0.006,1.3,-8.8,-5.2,9.336,8.148,14.675,0.0
5.9,0.40000000000000036,7.882000000000001,0.775,5.7410000000000005,0.005,0.034,0.006,0.8,-8.1,-4.6,9.416,4.935,14.552999999999999,0.0
5.92,0.41999999999999993,7.922000000000001,0.79,5.763,0.001,0.027000000000000003,0.002,0.1,-7.6,-3.9,7.25,2.392,13.947000000000001,0.0
5.94,0.4400000000000004,7.912999999999999,0.828,5.689,0.002,0.021,-0.001,1.3,-7.6,-3.5,9.495,5.74,15.192,0.0
5.96,0.45999999999999996,7.92,0.826,5.712000000000001,0.005,0.02,-0.003,1.2,-7.7,-5.0,9.373,6.006,13.323,0.0
5.98,0.4800000000000004,7.912000000000001,0.857,5.726,-0.001,0.012,-0.003,1.7,-8.3,-4.8,9.767999999999999,4.846,12.915999999999999,0.0
6.0,0.5,8.007,0.7829999999999999,5.767,0.002,0.009000000000000001,-0.003,1.1,-8.1,-4.4,8.611,5.74,13.462,0.0
6.02,0.5199999999999996,7.968,0.8759999999999999,5.632999999999999,0.001,0.015,0.001,1.7,-8.8,-5.0,8.81,4.159,15.374,0.0
6.04,0.54,7.928999999999999,0.785,5.541,-0.005,0.005,0.006,1.4,-8.1,-4.5,8.611,1.8880000000000001,11.959000000000001,0.0
6.06,0.5599999999999996,7.835,0.8370000000000001,5.8260000000000005,0.003,0.011000000000000001,-0.001,1.3,-7.8,-3.8,8.196,4.242,13.394,0.0
6.08,0.5800000000000001,7.864,0.823,5.821000000000001,-0.005,0.006,-0.001,0.5,-8.8,-4.8,8.737,5.073,14.036,0.0
6.1,0.5999999999999996,7.962999999999999,0.7090000000000001,5.721,-0.001,-0.003,0.006,0.9,-7.8,-4.2,8.839,5.49,15.536,0.0
6.12,0.6200000000000001,8.002,0.7709999999999999,5.744,-0.006999999999999999,-0.001,-0.012,1.5,-7.1,-4.6,8.982999999999999,3.827,12.562000000000001,0.0
6.14,0.6399999999999997,8.017000000000001,0.7979999999999999,5.766,-0.011000000000000001,0.001,0.006,-0.2,-8.4,-4.0,9.567,3.116,13.579,0.0
6.16,0.6600000000000001,8.022,0.8109999999999999,5.683,0.001,0.006999999999999999,-0.005,1.7,-8.2,-5.2,8.498,2.87,13.629000000000001,0.0
6.18,0.6799999999999997,7.973,0.785,5.69,-0.003,0.009000000000000001,-0.012,1.1,-8.8,-4.7,9.507,5.202000000000001,12.619000000000002,0.0
6.2,0.7000000000000002,7.972,0.8390000000000001,5.712999999999999,-0.002,0.011000000000000001,-0.013999999999999999,0.4,-7.6,-4.4,8.072000000000001,4.305,13.454,0.0
6.22,0.7199999999999998,7.928999999999999,0.778,5.71,-0.004,0.015,-0.021,0.6,-8.4,-5.9,9.267000000000001,5.443,15.07,0.0
6.24,0.7400000000000002,7.905,0.767,5.74,-0.013000000000000001,0.009000000000000001,-0.013000000000000001,0.5,-7.9,-3.5,9.509,4.004,13.873,0.0
6.26,0.7599999999999998,7.959,0.903,5.746,-0.009000000000000001,0.012,-0.01,0.5,-9.0,-4.7,8.552,4.667,13.091,0.0
6.28,0.7800000000000002,7.9670000000000005,0.8290000000000001,5.721,-0.015,0.01,-0.008,1.2,-8.6,-4.5,9.872,2.7539999999999996,12.206,0.0
6.3,0.7999999999999998,8.038,0.785,5.688,-0.008,0.006999999999999999,-0.012,0.1,-8.9,-3.4,8.611,4.669,12.437999999999999,0.0
6.32,0.8200000000000003,7.987,0.8079999999999999,5.651,-0.016,0.017,-0.011000000000000001,0.6,-7.4,-4.9,9.397,3.827,13.735999999999999,0.0
6.34,0.8399999999999999,7.92,0.825,5.757999999999999,-0.01,0.015,-0.013999999999999999,1.2,-7.9,-3.6,10.777000000000001,4.615,13.225,0.0
6.36,0.8600000000000003,7.926,0.84,5.682,-0.01,0.003,-0.006999999999999999,1.8,-8.0,-3.5,9.4,4.305,14.239,0.0
6.38,0.8799999999999999,7.9270000000000005,0.8240000000000001,5.734,-0.001,0.006,-0.013000000000000001,0.3,-7.8,-4.5,6.385,2.5580000000000003,12.77,0.0
6.4,0.9000000000000004,7.971,0.848,5.739,-0.002,0.006,-0.01,0.6,-8.4,-4.6,9.458,4.6739999999999995,13.040999999999999,0.0
6.42,0.9199999999999999,7.897,0.867,5.756,0.009000000000000001,-0.004,-0.006,0.7,-7.5,-4.4,9.089,6.056,14.242,0.0
