time_s,time_new,ax_m/s/s,ay_m/s/s,az_m/s/s,gx_deg/s,gy_deg/s,gz_deg/s,mx_microT,my_microT,mz_microT,highg_ax_m/s/s,highg_ay_m/s/s,highg_az_m/s/s,condition
6.78,0.0,8.049,0.5660000000000001,5.692,0.013999999999999999,0.004,-0.003,-66.1,-40.2,-39.1,12.683,4.758,16.277,0.0
6.8,0.019999999999999574,7.985,0.5489999999999999,5.6979999999999995,-0.001,0.0,-0.011000000000000001,-67.3,-40.0,-38.5,11.917,5.22,17.649,0.0
6.82,0.040000000000000036,7.977,0.53,5.638999999999999,0.006,0.013999999999999999,-0.008,-65.9,-40.3,-38.1,10.732000000000001,4.119,17.928,0.0
6.84,0.05999999999999961,7.997999999999999,0.534,5.71,0.006,0.025,-0.016,-65.7,-41.2,-40.1,10.537,3.361,19.16,0.0
6.86,0.08000000000000007,7.966,0.534,5.757999999999999,0.005,0.024,-0.017,-66.5,-40.4,-39.1,11.93,4.111000000000001,18.657,0.0
6.88,0.09999999999999964,7.9670000000000005,0.623,5.81,0.006,0.028999999999999998,-0.016,-65.7,-40.6,-38.4,11.908,6.167999999999999,19.101,0.0
6.9,0.1200000000000001,8.027999999999999,0.638,5.73,0.013999999999999999,0.027999999999999997,-0.015,-66.9,-39.7,-39.5,12.475999999999999,3.6069999999999998,17.298,0.0
6.92,0.13999999999999968,7.986000000000001,0.555,5.742999999999999,0.013999999999999999,0.02,-0.013000000000000001,-67.2,-39.7,-39.5,10.652000000000001,8.461,17.243,0.0
6.94,0.16000000000000014,7.996,0.5670000000000001,5.712999999999999,0.013999999999999999,0.017,-0.011000000000000001,-66.8,-40.6,-38.1,10.834000000000001,4.015,17.512,0.0
6.96,0.17999999999999972,8.025,0.58,5.689,0.012,0.026000000000000002,-0.012,-66.0,-40.5,-37.5,12.383,5.712999999999999,18.602,0.0
6.98,0.20000000000000018,8.011000000000001,0.688,5.772,0.019,0.018000000000000002,-0.013999999999999999,-66.7,-40.8,-38.4,11.895999999999999,3.638,19.55,0.0
7.0,0.21999999999999975,8.013,0.57,5.702000000000001,0.023,0.018000000000000002,-0.012,-68.4,-40.4,-38.7,11.888,4.676,18.512999999999998,0.0
7.02,0.23999999999999932,7.939,0.639,5.735,0.013999999999999999,0.017,-0.013000000000000001,-67.2,-39.8,-38.6,11.722000000000001,4.864,15.905,0.0
7.04,0.2599999999999998,7.9910000000000005,0.62,5.6979999999999995,0.012,0.016,-0.006999999999999999,-66.1,-40.6,-37.7,11.87,4.828,16.788,0.0
7.06,0.27999999999999936,7.995,0.618,5.744,0.02,0.021,-0.017,-67.4,-41.0,-39.3,10.901,4.301,18.462,0.0
7.08,0.2999999999999998,8.02,0.541,5.689,0.017,0.013000000000000001,-0.005,-67.1,-41.5,-38.3,11.427999999999999,1.381,18.337,0.0
7.1,0.3199999999999994,7.992000000000001,0.597,5.77,0.021,0.019,-0.005,-67.1,-40.8,-39.3,12.027000000000001,3.76,17.72,0.0
7.12,0.33999999999999986,8.047,0.5670000000000001,5.742000000000001,0.023,0.01,-0.003,-67.8,-39.8,-37.1,11.126,4.305,17.283,0.0
7.14,0.35999999999999943,7.979,0.596,5.665,0.026000000000000002,0.012,-0.002,-67.1,-41.6,-38.8,11.613,4.569,18.046,0.0
7.16,0.3799999999999999,8.068,0.601,5.702000000000001,0.022000000000000002,0.021,-0.006999999999999999,-66.1,-41.5,-38.6,12.437999999999999,4.9110000000000005,16.826,0.0
7.18,0.39999999999999947,8.071,0.601,5.651,0.019,0.019,-0.011000000000000001,-67.2,-40.9,-38.3,12.587,5.2620000000000005,18.343,0.0
