time_s,time_new,ax_m/s/s,ay_m/s/s,az_m/s/s,gx_deg/s,gy_deg/s,gz_deg/s,mx_microT,my_microT,mz_microT,highg_ax_m/s/s,highg_ay_m/s/s,highg_az_m/s/s,condition
6.8,0.0,8.019,-0.306,5.566,0.02,0.015,-0.001,-45.3,-36.4,-31.7,12.179,3.6069999999999998,16.561,0.0
6.82,0.020000000000000462,8.146,-0.273,5.596,-0.004,0.009000000000000001,-0.003,-46.5,-35.8,-33.7,11.015,2.89,16.281,0.0
6.84,0.040000000000000036,8.101,-0.271,5.615,0.013000000000000001,0.018000000000000002,-0.002,-45.0,-35.9,-31.7,13.187999999999999,3.8489999999999998,14.785,0.0
6.86,0.0600000000000005,8.061,-0.369,5.649,0.0,0.017,-0.004,-46.2,-36.2,-33.6,11.907,5.132000000000001,19.509,0.0
6.88,0.08000000000000007,8.115,-0.348,5.65,0.01,0.017,-0.004,-45.1,-36.1,-32.6,12.437999999999999,4.223,17.419,0.0
6.9,0.10000000000000053,8.119,-0.337,5.66,0.001,0.01,0.006,-45.5,-37.3,-32.5,10.383,3.715,18.375,0.0
6.92,0.1200000000000001,8.036,-0.319,5.564,0.01,0.013000000000000001,-0.001,-46.2,-37.3,-32.4,11.624,4.255,16.29,0.0
6.94,0.14000000000000057,8.115,-0.36,5.603,0.002,0.009000000000000001,0.001,-46.0,-35.8,-32.7,10.524000000000001,1.867,17.308,0.0
6.96,0.16000000000000014,8.102,-0.282,5.604,0.017,0.019,-0.009000000000000001,-45.5,-35.7,-33.0,11.684000000000001,1.5730000000000002,15.720999999999998,0.0
6.98,0.1800000000000006,8.046,-0.376,5.638999999999999,0.018000000000000002,0.019,0.011000000000000001,-45.2,-35.2,-32.1,12.205,3.7230000000000003,17.234,0.0
7.0,0.20000000000000018,8.132,-0.325,5.6160000000000005,0.013999999999999999,0.013999999999999999,-0.001,-44.8,-35.0,-32.9,13.502,4.521,17.592,0.0
7.02,0.21999999999999975,8.086,-0.249,5.624,0.015,0.013000000000000001,0.009000000000000001,-45.6,-36.1,-31.9,11.149000000000001,4.343999999999999,16.812,0.0
7.04,0.2400000000000002,8.129,-0.314,5.653,0.017,0.009000000000000001,0.003,-45.6,-37.0,-32.2,12.929,2.638,17.066,0.0
7.06,0.2599999999999998,8.037,-0.336,5.667999999999999,0.021,0.01,0.009000000000000001,-45.0,-35.3,-31.8,10.097999999999999,4.129,17.898,0.0
7.08,0.28000000000000025,8.038,-0.29100000000000004,5.62,0.006,0.001,0.009000000000000001,-45.5,-36.5,-31.9,12.533,3.78,18.609,0.0
7.1,0.2999999999999998,8.129,-0.302,5.632000000000001,0.01,0.009000000000000001,-0.003,-45.3,-36.1,-32.7,10.589,2.793,16.601,0.0
7.12,0.3200000000000003,8.192,-0.436,5.582999999999999,0.011000000000000001,0.002,0.004,-45.9,-35.9,-32.1,11.003,3.844,17.239,0.0
7.14,0.33999999999999986,8.089,-0.33799999999999997,5.599,0.02,-0.005,0.011000000000000001,-45.9,-37.2,-32.8,10.998,3.353,18.889,0.0
7.16,0.3600000000000003,8.097999999999999,-0.282,5.565,0.019,0.005,0.004,-45.7,-35.5,-32.0,10.575,3.3739999999999997,19.032,0.0
7.18,0.3799999999999999,8.163,-0.184,5.577999999999999,0.012,0.019,-0.013000000000000001,-46.0,-35.6,-32.4,11.690999999999999,3.885,15.482000000000001,0.0
7.2,0.40000000000000036,7.987,-0.28,5.611000000000001,0.027999999999999997,0.009000000000000001,0.011000000000000001,-45.2,-36.6,-32.5,10.231,3.395,16.45,0.0
7.22,0.41999999999999993,8.14,-0.331,5.5520000000000005,0.012,0.006,0.004,-45.1,-34.2,-32.0,12.008,4.081,16.265,0.0
7.24,0.4400000000000004,8.121,-0.213,5.6339999999999995,0.01,0.012,0.006,-45.1,-36.5,-32.3,11.798,4.617,16.028,0.0
7.26,0.45999999999999996,8.087,-0.33,5.601,-0.004,0.004,0.012,-46.5,-35.7,-32.0,11.959000000000001,3.772,17.896,0.0
