time_s,time_new,ax_m/s/s,ay_m/s/s,az_m/s/s,gx_deg/s,gy_deg/s,gz_deg/s,mx_microT,my_microT,mz_microT,highg_ax_m/s/s,highg_ay_m/s/s,highg_az_m/s/s,condition
3.7,0.0,1.304,9.124,3.282,-0.034,-0.001,0.006,30.4,-55.3,31.5,2.392,15.014000000000001,12.106,0.0
3.72,0.020000000000000018,1.355,9.123,3.2739999999999996,-0.043,-0.013000000000000001,0.013999999999999999,30.3,-56.4,32.0,2.0709999999999997,14.036,11.88,0.0
3.74,0.040000000000000036,1.3419999999999999,9.087,3.2039999999999997,-0.043,-0.011000000000000001,0.022000000000000002,31.2,-56.4,31.9,1.666,13.41,12.853,0.0
3.76,0.05999999999999961,1.3119999999999998,9.101,3.1919999999999997,-0.042,0.003,0.024,30.0,-55.1,32.5,2.2969999999999997,13.489,12.248,0.0
3.78,0.07999999999999963,1.273,9.088,3.177,-0.044000000000000004,0.02,0.027999999999999997,30.2,-56.1,30.8,2.565,13.279000000000002,12.974,0.0
3.8,0.09999999999999964,1.244,9.154,3.18,-0.04,0.017,0.02,30.9,-55.7,31.9,1.493,11.329,12.495999999999999,0.0
3.82,0.11999999999999966,1.168,9.093,3.194,-0.036000000000000004,0.004,0.024,31.7,-55.8,32.9,2.029,13.264000000000001,9.075,0.0
3.84,0.13999999999999968,1.135,9.092,3.18,-0.033,-0.004,0.027000000000000003,31.3,-56.4,30.1,2.246,13.835999999999999,10.264000000000001,0.0
3.86,0.1599999999999997,1.212,9.161,3.127,-0.042,0.006999999999999999,0.022000000000000002,30.7,-54.8,30.8,1.624,13.671,12.148,0.0
3.88,0.17999999999999972,1.207,9.096,3.158,-0.036000000000000004,0.018000000000000002,0.027999999999999997,30.8,-54.2,30.2,1.2309999999999999,13.873,12.775,0.0
3.9,0.19999999999999973,1.202,9.066,3.1289999999999996,-0.027999999999999997,0.027000000000000003,0.02,30.1,-55.6,31.7,1.913,14.306,13.319,0.0
3.92,0.21999999999999975,1.179,9.089,3.1839999999999997,-0.024,0.036000000000000004,0.022000000000000002,30.1,-55.8,31.5,1.722,12.437999999999999,12.079,0.0
3.94,0.23999999999999977,1.1340000000000001,9.139,3.173,-0.022000000000000002,0.034,0.013999999999999999,30.9,-56.4,31.4,1.2770000000000001,12.915999999999999,10.196,0.0
3.96,0.2599999999999998,1.101,9.154,3.214,-0.016,0.019,0.006,29.8,-57.7,32.5,3.324,13.847999999999999,13.382,0.0
3.98,0.2799999999999998,1.19,9.167,3.238,-0.027999999999999997,0.019,-0.0,28.7,-55.4,30.4,1.21,11.773,12.106,0.0
4.0,0.2999999999999998,1.185,9.062000000000001,3.237,-0.03,0.012,0.002,30.1,-54.5,30.8,1.913,13.095999999999998,13.513,0.0
4.02,0.3199999999999994,1.12,9.168,3.2569999999999997,-0.027999999999999997,0.009000000000000001,0.002,31.2,-55.9,31.6,1.4080000000000001,14.214,11.536,0.0
4.04,0.33999999999999986,1.094,9.06,3.2510000000000003,-0.031,-0.001,0.003,29.7,-55.6,31.1,1.685,11.628,9.964,0.0
4.06,0.35999999999999943,1.1420000000000001,9.032,3.188,-0.026000000000000002,0.001,-0.003,29.7,-55.0,30.8,1.033,13.117,10.697000000000001,0.0
4.08,0.3799999999999999,1.126,9.046,3.234,-0.026000000000000002,-0.006999999999999999,-0.004,31.0,-54.8,30.2,2.246,12.915999999999999,11.197000000000001,0.0
4.1,0.39999999999999947,1.188,9.113,3.21,-0.025,-0.003,-0.013999999999999999,30.1,-56.4,32.1,1.706,12.812000000000001,10.939,0.0
4.12,0.41999999999999993,1.119,9.031,3.181,-0.023,-0.005,-0.023,29.5,-56.1,31.5,1.401,12.592,11.447000000000001,0.0
4.14,0.4399999999999995,1.207,9.1,3.122,-0.016,0.0,-0.033,29.8,-56.1,31.4,2.9989999999999997,12.298,12.158,0.0
4.16,0.45999999999999996,1.262,9.015,3.1910000000000003,-0.011000000000000001,0.0,-0.028999999999999998,29.9,-55.5,31.3,0.247,11.959000000000001,12.042,0.0
4.18,0.47999999999999954,1.176,9.061,3.181,-0.006999999999999999,0.0,-0.035,29.0,-56.6,31.6,1.913,13.151,11.464,0.0
4.2,0.5,1.242,9.082,3.1839999999999997,-0.012,-0.005,-0.036000000000000004,30.3,-55.1,30.8,1.709,12.642999999999999,10.206,0.0
4.22,0.5199999999999996,1.27,9.012,3.12,-0.006,-0.009000000000000001,-0.036000000000000004,28.8,-55.6,31.0,0.478,13.873,11.959000000000001,0.0
4.24,0.54,1.276,9.046,3.165,-0.004,-0.008,-0.035,30.5,-55.9,30.8,1.811,12.335,11.114,0.0
4.26,0.5599999999999996,1.281,9.027000000000001,3.109,0.002,0.001,-0.031,29.9,-55.0,30.6,1.83,13.648,10.046,0.0
4.28,0.5800000000000001,1.254,9.074,3.076,0.013000000000000001,-0.021,-0.02,29.0,-56.2,30.2,0.08,11.122,12.118,0.0
4.3,0.5999999999999996,1.255,9.17,3.16,0.021,-0.032,-0.021,29.1,-55.5,30.7,1.43,13.493,12.433,0.0
4.32,0.6200000000000001,1.327,9.217,3.201,0.024,-0.015,-0.026000000000000002,28.8,-54.6,30.5,2.737,11.882,11.671,0.0
4.34,0.6399999999999997,1.23,9.127,3.2289999999999996,0.032,-0.013999999999999999,-0.024,30.9,-55.8,32.1,1.895,14.661,12.513,0.0
4.36,0.6600000000000001,1.217,9.05,3.267,0.028999999999999998,-0.009000000000000001,-0.013999999999999999,30.4,-55.9,31.7,1.9480000000000002,12.609000000000002,12.13,0.0
4.38,0.6799999999999997,1.247,9.017000000000001,3.306,0.024,-0.003,-0.006,30.0,-55.6,31.4,1.945,11.959000000000001,11.465,0.0
4.4,0.7000000000000002,1.219,9.039,3.2739999999999996,0.012,-0.017,-0.002,29.8,-55.6,30.4,2.394,12.918,13.868,0.0
4.42,0.7199999999999998,1.317,9.057,3.284,0.012,0.0,0.001,30.6,-55.8,31.4,1.567,13.873,11.501,0.0
4.44,0.7400000000000002,1.224,9.149,3.3510000000000004,0.001,0.002,-0.002,29.4,-56.0,31.6,1.913,13.795,11.921,0.0
4.46,0.7599999999999998,1.296,9.116,3.346,-0.0,-0.002,0.003,30.1,-55.7,31.8,1.3969999999999998,14.275,14.677999999999999,0.0
4.48,0.7800000000000002,1.245,9.135,3.2460000000000004,-0.006999999999999999,-0.01,0.011000000000000001,30.2,-56.1,31.6,1.151,13.050999999999998,12.782,0.0
4.5,0.7999999999999998,1.216,9.06,3.272,-0.005,-0.025,0.011000000000000001,29.6,-54.4,31.3,1.5319999999999998,13.97,13.686,0.0
4.52,0.8199999999999994,1.146,9.117,3.213,-0.006999999999999999,-0.031,0.018000000000000002,29.4,-56.3,30.4,0.26,11.263,12.401,0.0
4.54,0.8399999999999999,1.3230000000000002,9.116,3.25,-0.004,-0.019,0.006999999999999999,29.6,-55.0,31.0,2.03,13.292,10.421,0.0
4.56,0.8599999999999994,1.218,9.107000000000001,3.158,-0.002,-0.003,0.006,28.6,-55.5,31.0,2.1830000000000003,12.377,12.229000000000001,0.0
4.58,0.8799999999999999,1.1320000000000001,9.072000000000001,3.157,-0.006999999999999999,0.002,-0.002,29.2,-54.4,32.4,0.846,13.264000000000001,11.592,0.0
4.6,0.8999999999999995,1.171,9.029,3.165,0.004,-0.002,-0.006,30.0,-55.9,31.5,1.055,13.198,11.959000000000001,0.0
4.62,0.9199999999999999,1.155,8.978,3.185,0.009000000000000001,-0.009000000000000001,-0.011000000000000001,31.0,-55.1,31.5,1.9869999999999999,12.867,13.192,0.0
4.64,0.9399999999999995,1.2670000000000001,9.02,3.157,0.015,-0.013000000000000001,-0.008,29.2,-56.9,30.4,0.883,12.843,11.370999999999999,0.0
4.66,0.96,1.3119999999999998,9.101,3.1839999999999997,0.025,0.006,-0.012,30.1,-55.5,31.6,2.71,13.155999999999999,12.915999999999999,0.0
4.68,0.9799999999999995,1.2890000000000001,9.03,3.2089999999999996,0.021,0.022000000000000002,-0.019,29.9,-56.2,31.5,1.902,13.663,11.785,0.0
4.7,1.0,1.3219999999999998,9.074,3.17,0.03,0.037000000000000005,-0.019,29.4,-54.9,31.1,2.9819999999999998,12.824000000000002,11.277999999999999,1.0
4.72,1.0199999999999996,1.225,8.95,3.252,0.039,0.044000000000000004,-0.017,29.8,-55.7,31.9,0.787,14.706,12.499,1.0
4.74,1.04,1.335,8.958,3.227,0.033,0.03,-0.021,29.7,-55.5,31.1,2.87,12.126,10.954,1.0
4.76,1.0599999999999996,1.483,9.09,3.216,0.025,0.036000000000000004,-0.027000000000000003,28.5,-56.1,31.7,2.612,12.657,12.399000000000001,1.0
4.78,1.08,1.598,9.253,3.196,0.013999999999999999,0.07400000000000001,-0.040999999999999995,29.8,-56.5,32.5,2.305,13.699000000000002,10.307,1.0
4.8,1.0999999999999996,1.571,9.315,3.193,0.01,0.08800000000000001,-0.045,29.6,-56.0,30.5,1.801,13.536,13.113,1.0
4.82,1.12,1.534,9.426,3.2439999999999998,0.004,0.067,-0.043,30.4,-55.5,31.9,1.913,14.185,12.088,1.0
4.84,1.1399999999999997,1.52,9.363999999999999,3.236,-0.006,0.013000000000000001,-0.038,29.7,-55.0,31.3,1.459,13.23,11.865,1.0
4.86,1.1600000000000001,1.568,9.084,3.299,-0.008,-0.042,-0.019,30.5,-56.2,31.2,1.66,12.994000000000002,12.311,1.0
4.88,1.1799999999999997,1.7,8.941,3.1039999999999996,-0.004,-0.047,-0.028999999999999998,29.6,-54.9,31.8,2.392,12.765999999999998,12.794,1.0
4.9,1.2000000000000002,1.7630000000000001,9.011000000000001,3.0180000000000002,-0.015,-0.024,-0.036000000000000004,30.5,-56.6,30.7,1.913,12.435,10.535,1.0
4.92,1.2199999999999998,1.702,8.956,3.112,-0.015,0.004,-0.059000000000000004,29.0,-55.9,30.9,2.576,12.901,12.747,1.0
4.94,1.2400000000000002,1.703,8.98,3.065,-0.013999999999999999,0.009000000000000001,-0.083,30.4,-56.0,31.5,2.6630000000000003,11.380999999999998,10.867,1.0
4.96,1.2599999999999998,1.662,8.994,3.052,-0.025,-0.005,-0.10099999999999999,31.4,-56.3,31.3,2.028,12.972999999999999,11.06,1.0
4.98,1.2800000000000002,1.735,8.967,2.958,-0.027000000000000003,-0.032,-0.10300000000000001,31.2,-53.8,31.3,1.568,12.249,11.693,1.0
5.0,1.2999999999999998,1.7,9.122,2.964,-0.027000000000000003,-0.066,-0.096,31.5,-55.5,31.1,2.392,11.966,12.345,1.0
5.02,1.3199999999999994,1.601,9.197000000000001,2.964,-0.035,-0.11,-0.076,30.7,-56.5,30.4,2.7089999999999996,10.725999999999999,11.083,1.0
5.04,1.3399999999999999,1.521,9.021,2.803,-0.03,-0.162,-0.043,30.8,-56.3,30.9,1.659,13.17,10.494000000000002,1.0
5.06,1.3599999999999994,1.4369999999999998,8.953,2.8080000000000003,-0.036000000000000004,-0.204,-0.015,30.9,-56.2,31.3,1.0070000000000001,10.738,11.530999999999999,1.0
5.08,1.38,1.374,9.139,2.8160000000000003,-0.026000000000000002,-0.22899999999999998,-0.004,30.7,-56.0,31.2,3.5810000000000004,14.583,10.401,1.0
5.1,1.3999999999999995,1.2429999999999999,8.917,2.775,-0.028999999999999998,-0.21,0.002,31.1,-56.0,30.4,1.435,11.184000000000001,12.849,1.0
5.12,1.42,1.129,8.954,2.763,-0.032,-0.19699999999999998,-0.016,31.4,-56.4,29.9,1.67,12.210999999999999,11.967,1.0
5.14,1.4399999999999995,0.91,8.981,2.859,-0.035,-0.204,-0.023,30.8,-55.5,30.8,2.475,12.502,10.937999999999999,1.0
5.16,1.46,0.653,9.083,2.927,-0.031,-0.24600000000000002,-0.027000000000000003,31.8,-55.8,31.2,1.3659999999999999,12.368,10.533,1.0
5.18,1.4799999999999995,0.542,9.384,2.9339999999999997,0.004,-0.315,-0.040999999999999995,31.8,-56.3,31.0,0.0,11.294,12.437999999999999,1.0
5.2,1.5,0.6,9.917,3.133,0.042,-0.369,-0.086,29.0,-57.4,30.6,2.2880000000000003,13.499,11.003,1.0
5.22,1.5199999999999996,0.7240000000000001,10.124,3.266,0.07400000000000001,-0.373,-0.139,31.9,-55.5,31.7,3.585,12.196,11.148,1.0
5.24,1.54,0.56,9.607000000000001,3.295,0.114,-0.326,-0.161,31.7,-55.3,31.9,0.0,13.548,11.588,1.0
5.26,1.5599999999999996,0.45899999999999996,9.038,3.3139999999999996,0.158,-0.304,-0.163,31.1,-55.8,31.5,2.022,13.394,11.481,1.0
5.28,1.58,0.41600000000000004,8.625,3.364,0.205,-0.306,-0.19899999999999998,32.2,-55.7,32.4,1.79,11.99,10.91,1.0
5.3,1.5999999999999996,0.512,8.77,3.548,0.27399999999999997,-0.325,-0.294,31.4,-55.7,32.2,0.0,10.602,12.652999999999999,1.0
5.32,1.62,0.633,8.738,3.748,0.325,-0.29600000000000004,-0.426,32.2,-56.2,32.0,1.788,12.992,12.035,1.0
5.34,1.6399999999999997,0.612,8.33,3.77,0.354,-0.204,-0.5529999999999999,32.8,-55.8,32.5,1.419,13.825,10.109,1.0
5.36,1.6600000000000001,0.649,7.822,3.7089999999999996,0.36200000000000004,-0.14300000000000002,-0.639,32.7,-55.3,32.4,1.297,11.619000000000002,11.619000000000002,1.0
5.38,1.6799999999999997,0.6679999999999999,7.545,3.806,0.371,-0.141,-0.722,33.4,-56.0,33.2,0.9570000000000001,10.370999999999999,13.377,1.0
5.4,1.7000000000000002,0.77,7.7139999999999995,4.007,0.39,-0.217,-0.8009999999999999,34.0,-56.2,32.7,1.911,10.526,12.44,1.0
5.42,1.7199999999999998,0.845,8.052,4.0569999999999995,0.402,-0.32899999999999996,-0.863,34.8,-55.4,33.8,2.069,12.593,12.929,1.0
5.44,1.7400000000000002,1.348,8.363,4.1,0.415,-0.38,-0.898,35.2,-55.1,32.2,1.7730000000000001,13.958,12.86,1.0
5.46,1.7599999999999998,1.598,8.571,4.027,0.41,-0.315,-0.9059999999999999,36.5,-55.1,32.6,5.625,12.887,11.974,1.0
5.48,1.7800000000000002,1.719,8.718,4.058,0.406,-0.22,-0.88,36.9,-54.1,32.7,3.5469999999999997,12.659,11.819,1.0
5.5,1.7999999999999998,1.743,8.818,4.282,0.385,-0.17300000000000001,-0.821,36.4,-54.4,33.3,2.907,13.615,12.806,1.0
5.52,1.8199999999999994,1.936,8.954,4.383,0.35100000000000003,-0.11599999999999999,-0.747,37.9,-54.1,33.6,3.827,14.44,13.755,1.0
5.54,1.8399999999999999,1.886,8.986,4.369,0.322,-0.08800000000000001,-0.6729999999999999,38.2,-54.3,33.6,3.577,14.475999999999999,12.915999999999999,1.0
5.56,1.8599999999999994,1.923,9.044,4.359,0.28800000000000003,-0.083,-0.579,38.4,-54.7,34.4,1.435,13.433,11.799000000000001,1.0
5.58,1.88,1.729,9.4,4.458,0.231,-0.096,-0.488,38.7,-54.2,34.2,2.6919999999999997,13.484000000000002,11.659,1.0
5.6,1.8999999999999995,1.489,9.609,4.582,0.163,-0.157,-0.369,37.9,-55.0,34.0,2.1719999999999997,13.982999999999999,13.912,1.0
5.62,1.92,1.314,9.503,4.566,0.083,-0.28300000000000003,-0.23399999999999999,38.1,-54.6,34.4,2.228,13.559000000000001,12.752,1.0
5.64,1.9399999999999995,1.182,9.379,4.324,0.03,-0.43700000000000006,-0.085,38.5,-54.2,33.7,2.213,12.856,13.095,1.0
5.66,1.96,1.28,9.994,4.208,0.002,-0.581,0.025,39.0,-54.3,33.4,2.7760000000000002,13.677999999999999,14.062000000000001,1.0
5.68,1.9799999999999995,1.6269999999999998,10.969000000000001,4.209,-0.002,-0.657,0.08,38.7,-55.1,34.4,2.68,16.762999999999998,13.912,1.0
5.7,2.0,1.807,11.585999999999999,4.0569999999999995,-0.008,-0.573,0.102,39.2,-55.1,33.1,1.107,14.023,11.481,1.0
5.72,2.0199999999999996,2.049,12.200999999999999,3.911,-0.032,-0.353,0.125,40.0,-55.2,33.4,4.625,17.541,11.321,1.0
5.74,2.04,2.416,12.133,3.7960000000000003,-0.055999999999999994,-0.057999999999999996,0.17600000000000002,38.8,-55.8,34.0,3.338,16.764,13.607000000000001,1.0
5.76,2.0599999999999996,1.996,11.702,3.819,-0.079,0.21100000000000002,0.313,40.1,-54.9,32.9,1.525,12.978,9.421,1.0
5.78,2.08,1.694,11.0,3.7889999999999997,-0.126,0.341,0.514,38.8,-55.8,32.9,1.5,13.717,10.717,1.0
5.8,2.0999999999999996,1.608,10.185,3.782,-0.158,0.39299999999999996,0.715,39.0,-56.0,33.3,0.43799999999999994,13.517000000000001,11.878,1.0
5.82,2.12,1.6230000000000002,9.1,3.6069999999999998,-0.21100000000000002,0.47200000000000003,0.9109999999999999,37.8,-57.7,35.6,2.287,15.366,10.734000000000002,1.0
5.84,2.1399999999999997,1.899,8.399,3.347,-0.276,0.638,1.048,36.7,-56.7,33.5,1.337,11.762,11.959000000000001,1.0
5.86,2.16,1.6269999999999998,8.327,2.948,-0.363,0.8690000000000001,1.145,34.7,-57.2,32.3,1.435,13.12,11.675999999999998,1.0
5.88,2.1799999999999997,1.594,8.743,2.815,-0.467,1.088,1.18,34.2,-57.9,32.7,1.558,11.243,11.008,1.0
5.9,2.2,1.405,9.464,2.745,-0.5489999999999999,1.222,1.117,32.6,-58.7,32.7,1.093,13.325999999999999,10.627,1.0
5.92,2.2199999999999998,1.214,10.092,2.8139999999999996,-0.624,1.247,0.993,31.6,-58.0,30.9,1.247,12.437999999999999,11.38,1.0
5.94,2.24,0.9390000000000001,10.191,2.963,-0.706,1.1740000000000002,0.888,31.1,-57.9,30.4,1.706,14.424000000000001,12.780999999999999,1.0
5.96,2.26,1.054,10.172,2.6630000000000003,-0.789,1.005,0.818,30.4,-58.2,30.6,2.354,14.312999999999999,11.959000000000001,1.0
5.98,2.2800000000000002,1.051,9.689,2.45,-0.85,0.779,0.818,28.4,-58.4,29.2,2.218,13.394,9.0,1.0
6.0,2.3,1.071,9.173,2.461,-0.877,0.491,0.818,27.4,-59.6,28.1,0.0,11.835999999999999,9.541,1.0
6.02,2.3199999999999994,1.1059999999999999,9.247,2.5639999999999996,-0.872,0.195,0.8240000000000001,27.1,-58.8,26.9,0.008,11.493,9.101,1.0
6.04,2.34,1.26,9.221,2.533,-0.861,-0.021,0.857,26.0,-58.9,26.0,1.1179999999999999,12.593,13.081,1.0
