time_s,time_new,ax_m/s/s,ay_m/s/s,az_m/s/s,gx_deg/s,gy_deg/s,gz_deg/s,mx_microT,my_microT,mz_microT,condition
7.04,8.881784197001252e-16,3.092,8.982000000000001,2.273,-0.027999999999999997,-0.026000000000000002,0.012,19.3,-48.1,33.2,0.0
7.06,0.020000000000000462,2.986,8.974,2.215,-0.033,-0.018000000000000002,0.017,18.3,-48.3,33.9,0.0
7.08,0.040000000000000924,2.952,8.985,2.215,-0.033,-0.02,0.024,19.8,-47.4,33.6,0.0
7.1,0.0600000000000005,2.972,8.99,2.186,-0.031,-0.027000000000000003,0.023,17.9,-47.4,33.3,0.0
7.12,0.08000000000000096,2.8930000000000002,9.027999999999999,2.146,-0.024,-0.03,0.015,19.2,-47.8,32.9,0.0
7.14,0.10000000000000053,2.8710000000000004,8.965,2.0669999999999997,-0.018000000000000002,-0.026000000000000002,0.016,19.0,-47.5,33.0,0.0
7.16,0.120000000000001,2.9930000000000003,9.02,2.077,-0.003,-0.013999999999999999,0.012,18.9,-47.2,32.8,0.0
7.18,0.14000000000000057,2.946,8.974,2.105,0.005,-0.003,0.008,19.0,-47.5,32.4,0.0
7.2,0.16000000000000103,2.887,8.995,2.186,0.013000000000000001,0.004,0.0,19.1,-46.5,32.9,0.0
7.22,0.1800000000000006,2.949,8.998,2.148,0.022000000000000002,0.004,-0.008,19.1,-48.4,33.7,0.0
7.24,0.20000000000000107,2.887,9.013,2.14,0.03,-0.003,-0.013000000000000001,20.2,-46.7,34.0,0.0
7.26,0.22000000000000064,2.8689999999999998,9.012,2.144,0.023,-0.005,-0.01,19.0,-47.7,32.5,0.0
7.28,0.2400000000000011,2.906,9.035,2.176,0.022000000000000002,-0.013999999999999999,-0.013999999999999999,19.5,-48.3,32.7,0.0
7.3,0.2600000000000007,2.889,9.044,2.2,0.027000000000000003,-0.021,-0.013999999999999999,17.5,-47.9,34.3,0.0
7.32,0.28000000000000114,2.9339999999999997,8.97,2.184,0.024,-0.024,-0.024,20.6,-47.8,32.9,0.0
7.34,0.3000000000000007,2.877,8.919,2.2030000000000003,0.025,-0.016,-0.024,19.9,-48.1,32.9,0.0
7.36,0.3200000000000012,2.909,9.012,2.215,0.028999999999999998,-0.017,-0.033,19.4,-48.3,33.0,0.0
7.38,0.34000000000000075,2.983,8.998,2.1959999999999997,0.031,-0.01,-0.037000000000000005,18.5,-48.1,33.3,0.0
7.4,0.3600000000000012,2.987,9.03,2.245,0.036000000000000004,-0.013000000000000001,-0.039,18.0,-48.3,32.8,0.0
7.42,0.3800000000000008,2.891,9.047,2.242,0.03,-0.026000000000000002,-0.025,18.8,-48.4,32.9,0.0
7.44,0.40000000000000124,3.049,9.08,2.155,0.025,-0.035,-0.023,19.2,-48.3,32.6,0.0
7.46,0.4200000000000008,3.013,9.131,2.256,0.024,-0.033,-0.025,17.6,-47.0,33.1,0.0
7.48,0.4400000000000013,2.946,9.065,2.29,0.008,-0.038,-0.027000000000000003,18.7,-47.9,33.4,0.0
7.5,0.46000000000000085,2.926,8.991,2.2430000000000003,0.013000000000000001,-0.013999999999999999,-0.016,19.4,-49.2,32.8,0.0
7.52,0.4800000000000004,2.9360000000000004,9.03,2.251,0.002,-0.035,-0.013999999999999999,18.4,-48.7,32.6,0.0
7.54,0.5000000000000009,3.003,9.037,2.2769999999999997,0.0,-0.04,-0.016,19.3,-47.6,33.1,0.0
7.56,0.5200000000000005,2.949,9.052,2.2640000000000002,-0.009000000000000001,-0.042,-0.016,19.6,-47.1,32.7,0.0
7.58,0.5400000000000009,2.9530000000000003,9.045,2.209,-0.013999999999999999,-0.035,-0.016,19.8,-47.0,33.6,0.0
7.6,0.5600000000000005,2.9010000000000002,8.99,2.173,-0.015,-0.031,-0.015,19.6,-47.1,33.6,0.0
7.62,0.580000000000001,2.991,9.001,2.131,-0.005,-0.033,-0.019,19.6,-48.1,33.5,0.0
7.64,0.6000000000000005,2.965,9.085,2.149,-0.002,-0.035,-0.025,18.4,-48.1,34.5,0.0
7.66,0.620000000000001,3.0439999999999996,8.996,2.106,-0.001,-0.02,-0.027000000000000003,18.1,-48.1,32.3,0.0
7.68,0.6400000000000006,3.011,9.038,2.11,0.006999999999999999,-0.006,-0.026000000000000002,18.6,-48.5,32.9,0.0
7.7,0.660000000000001,2.9989999999999997,9.062000000000001,2.189,0.006999999999999999,-0.008,-0.024,19.8,-47.6,32.3,0.0
7.72,0.6800000000000006,3.055,9.041,2.124,0.004,-0.013000000000000001,-0.012,19.3,-48.0,33.2,0.0
7.74,0.7000000000000011,2.983,9.0,2.21,0.002,-0.015,-0.006999999999999999,19.6,-48.2,33.9,0.0
7.76,0.7200000000000006,3.017,9.0,2.164,-0.008,-0.01,-0.006,18.5,-49.0,32.7,0.0
7.78,0.7400000000000011,3.051,9.033,2.206,-0.001,-0.015,-0.005,19.6,-47.9,33.6,0.0
7.8,0.7600000000000007,2.9810000000000003,9.025,2.161,-0.004,0.002,0.0,20.5,-47.4,33.8,0.0
7.82,0.7800000000000011,3.02,8.972000000000001,2.229,-0.008,-0.006,0.001,19.2,-47.4,32.7,0.0
7.84,0.8000000000000007,3.072,8.999,2.217,-0.015,-0.008,0.002,19.6,-48.5,32.8,0.0
7.86,0.8200000000000012,2.978,9.043,2.168,-0.01,-0.003,0.006999999999999999,18.2,-48.1,33.8,0.0
7.88,0.8400000000000007,2.967,9.049,2.174,-0.013999999999999999,0.004,0.006,19.0,-47.9,32.8,0.0
7.9,0.8600000000000012,2.975,8.994,2.238,-0.013000000000000001,0.003,0.015,18.3,-48.8,32.7,0.0
7.92,0.8800000000000008,2.955,9.044,2.124,-0.013000000000000001,-0.019,0.013000000000000001,18.3,-48.6,33.1,0.0
7.94,0.9000000000000012,2.94,8.99,2.1180000000000003,-0.013000000000000001,-0.013000000000000001,0.018000000000000002,19.1,-48.7,33.8,0.0
7.96,0.9200000000000008,2.952,9.059,2.187,-0.01,-0.003,0.016,19.5,-47.7,33.2,0.0
7.98,0.9400000000000013,2.9589999999999996,8.921,2.126,-0.011000000000000001,0.006,0.002,19.0,-47.9,33.5,0.0
8.0,0.9600000000000009,2.924,8.982999999999999,2.189,-0.004,0.023,0.004,19.8,-48.3,33.2,0.0
8.02,0.9800000000000004,2.863,8.943999999999999,2.198,-0.012,-0.0,0.009000000000000001,19.6,-48.4,33.1,0.0
8.04,1.0,2.84,8.872,2.227,-0.021,-0.009000000000000001,0.018000000000000002,19.4,-47.8,32.2,1.0
8.06,1.0200000000000014,2.858,8.894,2.134,-0.031,-0.024,0.013999999999999999,19.1,-48.6,33.5,1.0
8.08,1.040000000000001,3.0580000000000003,9.134,2.051,-0.022000000000000002,-0.021,-0.003,19.2,-48.3,33.2,1.0
8.1,1.0600000000000005,2.917,9.094,2.235,-0.013999999999999999,-0.01,-0.017,18.9,-47.9,33.8,1.0
8.12,1.08,2.947,8.83,2.319,-0.016,-0.03,-0.02,19.0,-47.7,34.0,1.0
8.14,1.1000000000000014,3.194,8.687000000000001,2.374,-0.017,-0.040999999999999995,-0.01,18.3,-47.3,33.6,1.0
8.16,1.120000000000001,3.469,8.62,2.504,0.01,0.044000000000000004,0.011000000000000001,19.2,-47.5,34.0,1.0
8.18,1.1400000000000006,3.5660000000000003,8.687000000000001,2.674,0.016,0.098,0.034,18.3,-47.2,33.1,1.0
8.2,1.1600000000000001,3.736,8.931000000000001,2.6519999999999997,0.0,0.114,0.027000000000000003,19.1,-48.6,33.0,1.0
8.22,1.1800000000000015,3.639,8.953,2.846,-0.006,0.122,-0.015,18.9,-47.3,32.2,1.0
8.24,1.200000000000001,3.6910000000000003,8.924,2.943,-0.035,0.055999999999999994,-0.061,20.3,-48.2,32.9,1.0
8.26,1.2200000000000006,3.68,8.68,2.839,-0.055,-0.018000000000000002,-0.107,18.3,-47.8,32.7,1.0
8.28,1.2400000000000002,3.781,8.474,2.648,-0.055,-0.055,-0.139,18.7,-48.0,33.2,1.0
8.3,1.2600000000000016,3.714,8.36,2.504,-0.054000000000000006,-0.083,-0.154,18.6,-47.8,33.9,1.0
8.32,1.2800000000000011,3.7510000000000003,8.323,2.436,-0.044000000000000004,-0.094,-0.152,18.3,-48.2,33.5,1.0
8.34,1.3000000000000007,3.767,8.472999999999999,2.291,-0.019,-0.048,-0.145,17.2,-47.3,33.6,1.0
8.36,1.3200000000000003,3.516,8.677,2.218,0.008,0.001,-0.132,18.7,-47.2,33.7,1.0
8.38,1.3400000000000016,3.426,8.887,2.2969999999999997,0.021,0.047,-0.105,19.7,-48.3,32.5,1.0
8.4,1.3600000000000012,3.036,9.046,2.353,0.028999999999999998,0.037000000000000005,-0.067,19.8,-48.4,32.9,1.0
8.42,1.3800000000000008,2.888,9.295,2.469,0.003,-0.02,-0.016,19.1,-48.7,32.5,1.0
8.44,1.4000000000000004,2.656,9.103,2.48,-0.02,-0.098,0.02,18.5,-48.2,32.7,1.0
8.46,1.4200000000000017,2.512,8.934,2.6260000000000003,-0.063,-0.158,0.045,18.7,-49.0,32.4,1.0
8.48,1.4400000000000013,2.463,8.894,2.6210000000000004,-0.124,-0.22399999999999998,0.037000000000000005,18.9,-48.6,32.7,1.0
8.5,1.4600000000000009,2.33,8.964,2.7960000000000003,-0.18100000000000002,-0.263,-0.008,20.1,-47.7,32.4,1.0
8.52,1.4800000000000004,2.0069999999999997,8.888,2.815,-0.268,-0.42100000000000004,-0.02,19.9,-49.6,32.9,1.0
8.54,1.5,1.896,9.05,2.667,-0.32799999999999996,-0.627,-0.022000000000000002,19.7,-49.1,32.1,1.0
8.56,1.5200000000000014,1.8530000000000002,9.49,2.56,-0.35600000000000004,-0.858,-0.059000000000000004,20.3,-48.1,32.0,1.0
8.58,1.540000000000001,2.02,10.003,2.838,-0.349,-0.9940000000000001,-0.14300000000000002,21.1,-49.0,33.2,1.0
8.6,1.5600000000000005,2.093,10.228,2.8360000000000003,-0.335,-1.137,-0.23399999999999999,20.7,-49.1,32.4,1.0
8.62,1.58,2.22,9.552,2.761,-0.272,-1.166,-0.317,20.6,-50.1,32.7,1.0
8.64,1.6000000000000014,2.208,8.817,2.7539999999999996,-0.187,-1.126,-0.402,21.3,-50.9,33.0,1.0
8.66,1.620000000000001,2.2640000000000002,7.898,2.8139999999999996,-0.085,-0.98,-0.47,21.9,-49.7,33.2,1.0
8.68,1.6400000000000006,2.36,7.159,2.792,0.02,-0.794,-0.5429999999999999,23.3,-48.9,33.3,1.0
8.7,1.6600000000000001,2.283,6.787000000000001,2.82,0.129,-0.597,-0.637,24.4,-50.5,33.6,1.0
8.72,1.6800000000000015,2.12,6.608,2.92,0.21,-0.45899999999999996,-0.759,22.7,-50.6,33.9,1.0
