time_s,time_new,ax_m/s/s,ay_m/s/s,az_m/s/s,gx_deg/s,gy_deg/s,gz_deg/s,mx_microT,my_microT,mz_microT,highg_ax_m/s/s,highg_ay_m/s/s,highg_az_m/s/s,condition
6.8,0.0,1.247,9.191,3.236,-0.015,-0.011000000000000001,0.001,27.0,-54.9,31.0,2.392,13.717,10.992,0.0
6.82,0.020000000000000462,1.229,9.119,3.25,-0.011000000000000001,-0.013000000000000001,-0.0,26.8,-55.0,30.7,1.569,12.227,13.184000000000001,0.0
6.84,0.040000000000000036,1.195,9.06,3.1630000000000003,-0.016,-0.018000000000000002,-0.001,27.2,-54.5,30.0,3.305,14.329,9.133,0.0
6.86,0.0600000000000005,1.214,9.107999999999999,3.1189999999999998,-0.012,-0.016,-0.006,27.6,-54.9,30.6,1.528,13.045,9.953,0.0
6.88,0.08000000000000007,1.253,9.087,3.167,-0.008,-0.011000000000000001,-0.006999999999999999,27.4,-56.0,31.4,2.6289999999999996,12.796,10.882,0.0
6.9,0.10000000000000053,1.17,9.113,3.154,-0.009000000000000001,-0.011000000000000001,-0.009000000000000001,27.7,-54.9,31.1,6.352,13.922,12.388,0.0
6.92,0.1200000000000001,1.251,9.157,3.1,-0.009000000000000001,-0.009000000000000001,-0.012,26.8,-55.1,31.1,1.9880000000000002,12.06,12.465,0.0
6.94,0.14000000000000057,1.205,9.081,3.145,-0.006999999999999999,-0.003,-0.016,27.3,-54.9,30.0,0.9570000000000001,12.965,11.327,0.0
6.96,0.16000000000000014,1.278,9.126,3.2030000000000003,-0.004,0.002,-0.018000000000000002,27.1,-54.6,31.0,1.358,12.360999999999999,12.821,0.0
6.98,0.1800000000000006,1.24,9.068999999999999,3.17,-0.003,0.002,-0.017,27.0,-54.8,30.6,3.275,12.29,12.842,0.0
7.0,0.20000000000000018,1.258,9.109,3.173,-0.008,0.0,-0.021,28.5,-55.5,31.1,1.435,11.959000000000001,10.209,0.0
7.02,0.21999999999999975,1.271,9.092,3.1460000000000004,-0.002,-0.003,-0.017,27.4,-55.3,31.0,2.184,13.498,10.795,0.0
7.04,0.2400000000000002,1.19,9.145,3.239,-0.004,0.006,-0.015,27.4,-56.0,31.7,3.159,12.627,11.192,0.0
7.06,0.2599999999999998,1.311,9.133,3.258,-0.016,-0.001,-0.015,28.5,-54.8,30.4,3.312,13.034,13.991,0.0
7.08,0.28000000000000025,1.29,9.157,3.2689999999999997,-0.019,-0.005,-0.009000000000000001,27.1,-55.3,31.1,1.9480000000000002,12.088,11.003,0.0
7.1,0.2999999999999998,1.369,9.158999999999999,3.261,-0.022000000000000002,-0.01,-0.009000000000000001,26.8,-55.1,30.4,0.9570000000000001,14.690999999999999,13.370999999999999,0.0
7.12,0.3200000000000003,1.296,9.158,3.341,-0.02,-0.003,0.002,26.1,-56.9,30.1,2.825,11.526,11.83,0.0
