time_s,time_new,ax_m/s/s,ay_m/s/s,az_m/s/s,gx_deg/s,gy_deg/s,gz_deg/s,mx_microT,my_microT,mz_microT,highg_ax_m/s/s,highg_ay_m/s/s,highg_az_m/s/s,condition
6.92,0.0,1.215,-9.462,2.4530000000000003,-0.002,0.03,0.003,56.2,4.5,15.1,1.17,-4.749,8.824,0.0
6.94,0.020000000000000462,1.244,-9.526,2.463,-0.001,0.028999999999999998,0.0,55.7,5.8,15.1,1.636,-5.539,12.212,0.0
6.96,0.040000000000000036,1.208,-9.586,2.528,-0.0,0.03,-0.002,55.8,5.1,14.8,0.059000000000000004,-7.984,11.003,0.0
6.98,0.0600000000000005,1.1740000000000002,-9.447000000000001,2.502,-0.003,0.035,0.0,55.8,6.3,15.1,2.231,-6.222,10.999,0.0
7.0,0.08000000000000007,1.167,-9.533999999999999,2.512,-0.006999999999999999,0.033,-0.006,56.3,3.8,15.2,2.392,-5.95,9.441,0.0
7.02,0.09999999999999964,1.229,-9.514,2.481,-0.009000000000000001,0.038,-0.005,56.3,5.4,14.4,0.22399999999999998,-8.809,11.369000000000002,0.0
7.04,0.1200000000000001,1.235,-9.505,2.488,-0.013000000000000001,0.040999999999999995,-0.006,55.6,5.0,15.8,0.5529999999999999,-6.367999999999999,11.302,0.0
7.06,0.13999999999999968,1.199,-9.498,2.521,-0.015,0.049,-0.011000000000000001,56.1,4.5,14.2,1.435,-7.9270000000000005,9.982999999999999,0.0
7.08,0.16000000000000014,1.229,-9.523,2.483,-0.006999999999999999,0.052000000000000005,-0.019,55.9,5.4,14.9,1.524,-5.2620000000000005,11.534,0.0
7.1,0.17999999999999972,1.217,-9.557,2.512,-0.011000000000000001,0.040999999999999995,-0.013999999999999999,55.8,4.4,14.1,2.381,-6.718999999999999,10.057,0.0
7.12,0.20000000000000018,1.208,-9.527999999999999,2.501,-0.012,0.049,-0.018000000000000002,55.8,4.5,15.0,3.3489999999999998,-5.143,10.524000000000001,0.0
7.14,0.21999999999999975,1.219,-9.613,2.539,-0.008,0.034,-0.017,55.4,5.3,15.2,2.461,-4.51,11.458,0.0
7.16,0.2400000000000002,1.197,-9.671,2.548,-0.003,0.032,-0.021,56.4,4.8,14.8,1.242,-6.697,12.341,0.0
