time_s,time_new,ax_m/s/s,ay_m/s/s,az_m/s/s,gx_deg/s,gy_deg/s,gz_deg/s,mx_microT,my_microT,mz_microT,condition
6.7,0.0,7.98,-0.86,5.67,0.02,0.024,0.013999999999999999,-59.7,-37.8,-41.2,0.0
6.72,0.019999999999999574,7.965,-0.883,5.747999999999999,0.019,0.018000000000000002,0.013000000000000001,-61.1,-37.0,-40.9,0.0
6.74,0.040000000000000036,7.997000000000001,-0.95,5.71,0.02,0.019,0.01,-59.4,-38.0,-41.4,0.0
6.76,0.05999999999999961,7.986000000000001,-0.823,5.702999999999999,0.016,0.021,0.005,-60.2,-37.2,-41.8,0.0
6.78,0.08000000000000007,8.04,-0.823,5.6770000000000005,0.01,0.022000000000000002,0.01,-59.9,-38.6,-40.8,0.0
6.8,0.09999999999999964,8.033999999999999,-0.915,5.693,0.013999999999999999,0.018000000000000002,0.004,-60.2,-38.1,-41.6,0.0
6.82,0.1200000000000001,7.947,-0.875,5.728,0.009000000000000001,0.011000000000000001,0.008,-59.6,-37.3,-41.3,0.0
6.84,0.13999999999999968,8.035,-0.904,5.739,0.016,0.006999999999999999,0.003,-60.3,-37.2,-42.7,0.0
6.86,0.16000000000000014,7.959,-0.8690000000000001,5.646,0.01,0.009000000000000001,0.0,-60.1,-37.3,-41.5,0.0
6.88,0.17999999999999972,7.997999999999999,-0.875,5.635,0.011000000000000001,0.012,0.0,-59.3,-38.2,-42.0,0.0
6.9,0.20000000000000018,8.058,-0.887,5.626,0.01,0.013999999999999999,-0.002,-59.9,-37.5,-40.9,0.0
6.92,0.21999999999999975,8.052,-0.87,5.622000000000001,0.017,0.01,0.003,-60.3,-38.7,-40.8,0.0
6.94,0.2400000000000002,7.9510000000000005,-0.77,5.707999999999999,0.011000000000000001,0.013000000000000001,0.002,-61.4,-39.0,-42.9,0.0
6.96,0.2599999999999998,8.03,-0.9079999999999999,5.747000000000001,0.015,0.015,-0.002,-60.5,-38.0,-41.6,0.0
6.98,0.28000000000000025,8.042,-0.871,5.69,0.008,0.012,-0.001,-61.0,-37.7,-40.7,0.0
7.0,0.2999999999999998,8.064,-0.8370000000000001,5.6979999999999995,0.006,0.013999999999999999,-0.002,-60.0,-37.7,-40.7,0.0
7.02,0.3199999999999994,8.02,-0.8490000000000001,5.692,0.013999999999999999,0.013000000000000001,0.001,-59.6,-37.2,-41.0,0.0
7.04,0.33999999999999986,7.9879999999999995,-0.87,5.599,0.017,0.017,0.003,-60.3,-39.1,-41.3,0.0
7.06,0.35999999999999943,8.046,-0.836,5.697,0.016,0.017,0.002,-60.3,-38.4,-41.1,0.0
7.08,0.3799999999999999,7.992999999999999,-0.84,5.632999999999999,0.016,0.017,0.005,-60.8,-37.6,-41.8,0.0
7.1,0.39999999999999947,8.039,-0.852,5.629,0.016,0.022000000000000002,0.005,-61.2,-37.3,-42.0,0.0
7.12,0.41999999999999993,8.006,-0.878,5.643,0.018000000000000002,0.021,0.015,-60.8,-36.4,-41.5,0.0
7.14,0.4399999999999995,7.985,-0.9009999999999999,5.712999999999999,0.023,0.022000000000000002,0.012,-59.6,-36.7,-42.5,0.0
