time_s,time_new,ax_m/s/s,ay_m/s/s,az_m/s/s,gx_deg/s,gy_deg/s,gz_deg/s,mx_microT,my_microT,mz_microT,condition
4.94,0,6.732,0.198,7.288,0.003,0.019,-0.002,-48.5,-39.1,-31,0
4.96,0.02,6.778,0.167,7.198,0.004,0.016,0,-49.3,-38.5,-30.7,0
4.98,0.04,6.768,0.156,7.318,0.001,0.017,0.005,-48.8,-38.9,-30.5,0
5,0.06,6.661,0.156,7.222,0.003,0.017,0.003,-49.6,-39.1,-31.5,0
5.02,0.08,6.776,0.185,7.242,0.01,0.016,0.003,-48.1,-39.4,-29.9,0
5.04,0.1,6.726,0.211,7.21,0.012,0.016,0.001,-49.3,-39.1,-30.6,0
5.06,0.12,6.801,0.204,7.248,0.013,0.015,0.006,-48.5,-37.7,-31.9,0
5.08,0.14,6.744,0.206,7.205,0.009,0.025,0.006,-49,-39,-32.6,0
5.1,0.16,6.682,0.156,7.261,0.015,0.028,0.01,-49.9,-38.9,-30.5,0
5.12,0.18,6.743,0.177,7.247,0.008,0.026,0.005,-49,-39.6,-32,0
5.14,0.2,6.804,0.149,7.308,0.009,0.028,0.005,-49.1,-38.4,-31.1,0
5.16,0.22,6.737,0.28,7.316,0.009,0.028,0.007,-48.1,-39.2,-31.1,0
5.18,0.24,6.722,0.188,7.218,0.005,0.027,0.012,-49.2,-39.5,-31.8,0
5.2,0.26,6.68,0.196,7.23,0.008,0.027,0.008,-48.1,-40.3,-31.1,0
5.22,0.28,6.699,0.178,7.297,0.007,0.027,0.012,-49.4,-39.1,-31.5,0
5.24,0.3,6.671,0.267,7.285,0.003,0.022,0.017,-48.6,-39.2,-30.7,0
5.26,0.32,6.702,0.246,7.308,0.004,0.023,0.016,-47.9,-38,-30,0
5.28,0.34,6.728,0.168,7.307,0,0.019,0.013,-48.7,-39.6,-31,0
5.3,0.36,6.71,0.188,7.294,-0.003,0.019,0.02,-49.3,-39,-30.8,0
5.32,0.38,6.633,0.211,7.352,-0.011,0.016,0.011,-50,-38.8,-30.2,0
5.34,0.4,6.763,0.22,7.27,-0.014,0.02,0.009,-48.5,-39.1,-32.9,0
5.36,0.42,6.737,0.18,7.335,-0.019,0.02,0.014,-49.1,-38.9,-31.4,0
5.38,0.44,6.671,0.194,7.326,-0.013,0.014,0.012,-48.8,-38.9,-31.7,0
5.4,0.46,6.729,0.226,7.261,-0.024,0.012,0.01,-48.5,-39.2,-30.5,0
5.42,0.48,6.811,0.194,7.299,-0.013,0.015,0.009,-49,-38.8,-31.4,0
5.44,0.5,6.809,0.217,7.294,-0.005,0.018,0.019,-48.7,-39.8,-32,0
5.46,0.52,6.723,0.142,7.326,-0.005,0.017,0.027,-48.7,-39,-30.7,0
5.48,0.54,6.72,0.102,7.275,-0.006,0.021,0.024,-48.9,-39.7,-31.1,0
5.5,0.56,6.731,0.094,7.243,0.002,0.023,0.026,-49,-39.5,-30,0
5.52,0.58,6.757,0.095,7.272,0.002,0.032,0.028,-48.3,-38.7,-32.2,0
5.54,0.6,6.747,0.111,7.264,0.001,0.028,0.025,-49.2,-38.4,-31.3,0
5.56,0.62,6.809,0.126,7.238,0.006,0.034,0.026,-49.1,-39.5,-32.5,0
5.58,0.64,6.762,0.085,7.245,0.01,0.034,0.019,-49.5,-39.2,-31.7,0
5.6,0.66,6.795,0.044,7.291,0.012,0.031,0.023,-49.5,-38.3,-31.7,0
5.62,0.68,6.752,0.074,7.215,0.021,0.031,0.024,-49.2,-40.8,-31.1,0
5.64,0.7,6.768,0.068,7.199,0.012,0.027,0.031,-48.5,-39.7,-31.2,0
5.66,0.72,6.77,0.016,7.187,0.02,0.032,0.039,-48.5,-39.4,-31.8,0
5.68,0.74,6.783,-0.09,7.234,0.023,0.027,0.04,-48.5,-38.4,-30.5,0
5.7,0.76,6.829,-0.091,7.199,0.028,0.031,0.044,-48,-37.7,-31.9,0
5.72,0.78,6.709,-0.075,7.17,0.032,0.028,0.041,-49.6,-40.4,-31.3,0
5.74,0.8,6.852,-0.02,7.142,0.016,0.036,0.026,-48.6,-39,-30.7,0
5.76,0.82,6.939,-0.039,7.068,-0.001,0.039,-0.003,-50.4,-38.5,-31.4,0
5.78,0.84,7.011,-0.106,7.14,-0.012,0.052,-0.044,-48.7,-39.3,-31.8,0
5.8,0.86,6.96,-0.136,7.088,-0.029,0.066,-0.079,-48.9,-38.4,-31.1,0
5.82,0.88,6.949,-0.211,7.067,-0.043,0.087,-0.116,-48.1,-39.2,-32.9,0
5.84,0.9,6.897,-0.104,7.058,-0.073,0.098,-0.143,-48.1,-38.4,-29.9,0
5.86,0.92,6.875,-0.206,7.001,-0.108,0.11,-0.187,-49.3,-38.5,-31,0
5.88,0.94,7.013,-0.354,7.054,-0.136,0.117,-0.21,-48.5,-37.8,-30.8,0
5.9,0.96,6.977,-0.448,7.027,-0.144,0.129,-0.224,-49.2,-38.6,-32.3,0
5.92,0.98,6.861,-0.496,7.068,-0.154,0.135,-0.21,-48.4,-38.9,-32.1,0
5.94,1,6.845,-0.622,7.142,-0.144,0.142,-0.194,-47.9,-38.8,-31.6,1
5.96,1.02,6.827,-0.686,7.243,-0.153,0.143,-0.168,-48.8,-38.6,-30.8,1
5.98,1.04,6.74,-0.712,7.379,-0.147,0.133,-0.137,-48.8,-38.7,-31.9,1
6,1.06,6.727,-0.659,7.34,-0.121,0.121,-0.128,-47.9,-39.1,-32.5,1
6.02,1.08,6.771,-0.884,7.377,-0.109,0.124,-0.109,-47.1,-37.9,-32.3,1
6.04,1.1,6.858,-0.83,7.274,-0.097,0.128,-0.113,-49.4,-38.4,-32.6,1
6.06,1.12,6.834,-0.863,7.226,-0.047,0.151,-0.114,-48,-39.6,-32,1
6.08,1.14,6.692,-0.736,6.977,-0.002,0.172,-0.126,-47.9,-38.9,-32.4,1
6.1,1.16,6.366,-0.516,6.753,0.033,0.196,-0.105,-47.3,-38.9,-32.9,1
6.12,1.18,6.208,-0.246,6.338,0.105,0.222,-0.093,-47.7,-39.9,-31.7,1
6.14,1.2,6.576,0.197,6.535,0.168,0.286,-0.085,-47.8,-38.9,-32.2,1
