time_s,time_new,ax_m/s/s,ay_m/s/s,az_m/s/s,gx_deg/s,gy_deg/s,gz_deg/s,mx_microT,my_microT,mz_microT,condition
4.6,0.0,1.255,9.206,2.386,-0.006999999999999999,-0.003,-0.004,-9.0,-42.4,39.8,0.0
4.62,0.020000000000000462,1.35,9.507,2.315,-0.005,-0.0,-0.006,-9.0,-43.6,39.9,0.0
4.64,0.040000000000000036,1.1740000000000002,9.385,2.395,-0.006999999999999999,0.023,-0.017,-9.1,-42.7,39.8,0.0
4.66,0.0600000000000005,1.35,9.302999999999999,2.365,0.004,-0.001,0.002,-9.1,-43.0,40.6,0.0
4.68,0.08000000000000007,1.318,9.296,2.403,0.002,0.022000000000000002,0.005,-9.2,-43.5,39.7,0.0
4.7,0.10000000000000053,1.239,9.315,2.416,-0.003,0.017,0.017,-9.5,-42.9,39.7,0.0
4.72,0.1200000000000001,1.189,9.332,2.412,-0.005,0.013000000000000001,0.012,-9.8,-44.2,38.7,0.0
4.74,0.14000000000000057,1.179,9.349,2.451,-0.01,0.012,-0.002,-9.0,-41.7,39.7,0.0
4.76,0.16000000000000014,1.208,9.254,2.414,-0.008,-0.005,-0.003,-7.9,-41.9,38.9,0.0
4.78,0.1800000000000006,1.238,9.42,2.392,-0.008,-0.006999999999999999,-0.015,-10.0,-43.6,39.9,0.0
4.8,0.20000000000000018,1.2890000000000001,9.359,2.434,-0.013000000000000001,-0.004,-0.012,-8.6,-42.1,38.6,0.0
4.82,0.22000000000000064,1.331,9.374,2.3890000000000002,-0.005,-0.003,-0.002,-8.7,-43.5,39.6,0.0
4.84,0.2400000000000002,1.3119999999999998,9.333,2.396,-0.003,-0.003,0.002,-8.4,-44.4,39.0,0.0
4.86,0.2600000000000007,1.245,9.318999999999999,2.392,-0.009000000000000001,-0.004,0.001,-9.5,-43.5,38.3,0.0
4.88,0.28000000000000025,1.2690000000000001,9.337,2.391,-0.009000000000000001,0.002,-0.002,-9.1,-42.4,40.6,0.0
4.9,0.3000000000000007,1.219,9.357000000000001,2.461,-0.018000000000000002,-0.009000000000000001,-0.008,-10.1,-42.6,39.7,0.0
4.92,0.3200000000000003,1.246,9.357000000000001,2.516,-0.019,-0.021,-0.004,-9.4,-43.6,39.5,0.0
4.94,0.34000000000000075,1.314,9.305,2.403,-0.015,-0.017,-0.006999999999999999,-9.6,-42.6,39.7,0.0
4.96,0.3600000000000003,1.287,9.286,2.406,-0.016,0.01,-0.003,-9.2,-43.2,38.9,0.0
4.98,0.3800000000000008,1.275,9.347000000000001,2.364,-0.016,0.013000000000000001,0.001,-9.3,-44.7,38.1,0.0
5.0,0.40000000000000036,1.27,9.423,2.398,-0.015,-0.008,-0.01,-8.9,-43.6,40.3,0.0
5.02,0.41999999999999993,1.287,9.267000000000001,2.395,-0.019,-0.006999999999999999,-0.002,-9.5,-42.9,39.7,0.0
5.04,0.4400000000000004,1.3130000000000002,9.229,2.354,-0.015,-0.023,-0.001,-9.2,-43.1,39.2,0.0
5.06,0.45999999999999996,1.331,9.422,2.369,-0.01,-0.013999999999999999,-0.009000000000000001,-9.9,-43.2,39.9,0.0
5.08,0.4800000000000004,1.244,9.322000000000001,2.4,-0.006999999999999999,0.018000000000000002,-0.013000000000000001,-9.1,-43.2,39.6,0.0
5.1,0.5,1.291,9.267000000000001,2.423,0.001,0.006999999999999999,-0.003,-10.0,-43.8,39.5,0.0
5.12,0.5200000000000005,1.263,9.402999999999999,2.46,-0.004,0.008,-0.004,-8.7,-42.9,39.5,0.0
5.14,0.54,1.2890000000000001,9.324,2.455,-0.003,0.008,0.001,-9.6,-42.9,39.9,0.0
5.16,0.5600000000000005,1.344,9.328,2.4419999999999997,-0.016,-0.009000000000000001,0.0,-8.3,-43.5,40.1,0.0
5.18,0.5800000000000001,1.307,9.269,2.489,-0.017,-0.006999999999999999,0.003,-9.6,-42.1,38.9,0.0
5.2,0.6000000000000005,1.349,9.291,2.414,-0.01,-0.012,0.009000000000000001,-9.4,-43.4,40.3,0.0
5.22,0.6200000000000001,1.254,9.261000000000001,2.396,-0.009000000000000001,-0.008,0.001,-8.9,-42.5,39.7,0.0
5.24,0.6400000000000006,1.251,9.336,2.39,-0.006,-0.013999999999999999,-0.003,-9.5,-43.0,39.3,0.0
5.26,0.6600000000000001,1.305,9.309,2.372,-0.006,-0.017,0.001,-7.8,-42.5,39.2,0.0
5.28,0.6800000000000006,1.339,9.321,2.338,0.008,-0.006,-0.0,-9.4,-42.3,40.1,0.0
5.3,0.7000000000000002,1.3259999999999998,9.396,2.366,0.013000000000000001,0.019,0.004,-9.2,-42.4,39.9,0.0
5.32,0.7200000000000006,1.386,9.367,2.384,0.006,0.013000000000000001,-0.0,-9.0,-42.9,39.4,0.0
5.34,0.7400000000000002,1.338,9.262,2.4130000000000003,0.011000000000000001,0.02,0.001,-10.6,-43.0,39.7,0.0
5.36,0.7600000000000007,1.301,9.25,2.445,0.002,0.018000000000000002,0.008,-8.9,-43.6,40.5,0.0
5.38,0.7800000000000002,1.205,9.302999999999999,2.408,0.005,0.016,0.006,-9.9,-43.4,40.4,0.0
