time_s,time_new,ax_m/s/s,ay_m/s/s,az_m/s/s,gx_deg/s,gy_deg/s,gz_deg/s,mx_microT,my_microT,mz_microT,highg_ax_m/s/s,highg_ay_m/s/s,highg_az_m/s/s,condition
7.08,0.0,5.763999999999999,0.064,8.111,0.016,0.016,0.016,-44.9,-31.4,-30.8,9.567,7.475,18.854,0.0
7.1,0.019999999999999574,5.768,-0.040999999999999995,8.121,0.011000000000000001,0.017,0.008,-44.7,-31.0,-30.5,8.65,5.34,19.747,0.0
7.12,0.040000000000000036,5.794,-0.053,8.075,0.012,0.015,0.01,-45.3,-31.9,-29.7,8.746,4.716,20.57,0.0
7.14,0.05999999999999961,5.794,-0.055,8.095,0.01,0.013999999999999999,0.012,-44.2,-30.3,-29.9,10.013,2.838,20.229,0.0
7.16,0.08000000000000007,5.7379999999999995,-0.008,8.083,0.006,0.013000000000000001,0.003,-44.4,-32.3,-29.7,8.681000000000001,3.967,20.232,0.0
7.18,0.09999999999999964,5.756,0.016,8.134,0.006999999999999999,0.013999999999999999,0.003,-44.5,-31.5,-29.9,8.611,3.517,20.596,0.0
7.2,0.1200000000000001,5.801,-0.042,8.109,0.01,0.012,0.009000000000000001,-44.4,-31.1,-30.0,8.204,4.377,19.947,0.0
7.22,0.13999999999999968,5.785,0.05,8.142999999999999,0.008,0.013999999999999999,0.012,-44.1,-31.8,-30.0,8.591000000000001,1.581,20.901999999999997,0.0
7.24,0.16000000000000014,5.854,-0.040999999999999995,8.075,0.012,0.013000000000000001,0.013000000000000001,-44.9,-31.7,-29.3,10.854000000000001,3.86,17.221,0.0
7.26,0.17999999999999972,5.797999999999999,-0.059000000000000004,8.101,0.011000000000000001,0.017,0.012,-44.4,-32.0,-28.8,10.509,2.6039999999999996,17.88,0.0
7.28,0.20000000000000018,5.8229999999999995,-0.09300000000000001,8.077,0.006999999999999999,0.016,0.01,-44.9,-31.8,-30.7,9.748,2.87,20.496,0.0
7.3,0.21999999999999975,5.818,-0.021,8.026,0.008,0.015,0.015,-44.2,-31.9,-30.2,9.85,6.007000000000001,18.045,0.0
7.32,0.2400000000000002,5.87,-0.08900000000000001,8.064,0.017,0.028999999999999998,0.013000000000000001,-44.2,-30.4,-29.8,9.132,5.666,19.868,0.0
7.34,0.2599999999999998,5.702999999999999,-0.003,8.082,0.017,0.031,0.009000000000000001,-45.7,-31.0,-29.1,10.062000000000001,5.4110000000000005,19.927,0.0
7.36,0.28000000000000025,5.931,0.013999999999999999,8.068,0.018000000000000002,0.031,0.013999999999999999,-45.3,-30.8,-30.8,9.567,2.977,18.88,0.0
7.38,0.2999999999999998,5.745,0.048,8.134,0.01,0.031,0.015,-44.8,-32.0,-30.3,9.402999999999999,3.9760000000000004,20.272000000000002,0.0
