time_s,time_new,ax_m/s/s,ay_m/s/s,az_m/s/s,gx_deg/s,gy_deg/s,gz_deg/s,mx_microT,my_microT,mz_microT,condition
2.44,0.0,8.837,0.057999999999999996,4.315,0.017,0.023,0.008,-42.5,-33.4,-39.5,0.0
2.46,0.020000000000000018,8.806000000000001,0.023,4.314,0.015,0.025,0.006,-43.1,-32.8,-39.4,0.0
2.48,0.040000000000000036,8.818,-0.047,4.367,0.018000000000000002,0.02,0.001,-43.5,-33.6,-38.7,0.0
2.5,0.06000000000000005,8.812000000000001,0.054000000000000006,4.325,0.017,0.016,0.011000000000000001,-43.9,-33.4,-38.9,0.0
2.52,0.08000000000000007,8.841000000000001,0.094,4.28,0.013999999999999999,0.015,0.013999999999999999,-42.3,-33.7,-39.1,0.0
2.54,0.10000000000000009,8.842,0.086,4.317,0.016,0.019,0.006999999999999999,-44.2,-32.9,-40.3,0.0
2.56,0.1200000000000001,8.839,0.067,4.268,0.013999999999999999,0.019,0.009000000000000001,-43.1,-33.1,-39.4,0.0
2.58,0.14000000000000012,8.855,0.053,4.327,0.019,0.018000000000000002,0.006999999999999999,-43.3,-33.3,-38.6,0.0
2.6,0.16000000000000014,8.88,0.013999999999999999,4.31,0.013999999999999999,0.025,0.011000000000000001,-43.8,-33.4,-39.1,0.0
2.62,0.18000000000000016,8.783,0.028999999999999998,4.315,0.006999999999999999,0.019,0.009000000000000001,-43.9,-35.1,-39.4,0.0
2.64,0.20000000000000018,8.881,0.061,4.303,0.013999999999999999,0.016,0.006,-42.4,-32.7,-39.3,0.0
2.66,0.2200000000000002,8.828,0.07,4.261,0.01,0.026000000000000002,0.003,-43.2,-33.0,-39.5,0.0
2.68,0.2400000000000002,8.875,0.01,4.343999999999999,0.013999999999999999,0.031,0.006999999999999999,-43.7,-32.4,-39.5,0.0
2.7,0.26000000000000023,8.912,-0.006999999999999999,4.2589999999999995,0.019,0.03,0.006,-43.7,-33.3,-40.0,0.0
2.72,0.28000000000000025,8.837,0.011000000000000001,4.325,0.013999999999999999,0.025,0.011000000000000001,-44.2,-32.7,-39.9,0.0
2.74,0.30000000000000027,8.814,0.055999999999999994,4.305,0.024,0.034,0.009000000000000001,-44.0,-32.6,-39.4,0.0
2.76,0.31999999999999984,8.839,0.009000000000000001,4.309,0.024,0.027000000000000003,0.013999999999999999,-43.6,-32.2,-40.4,0.0
2.78,0.33999999999999986,8.872,0.084,4.263,0.027000000000000003,0.02,0.011000000000000001,-43.5,-34.1,-40.0,0.0
2.8,0.3599999999999999,8.818,0.01,4.297,0.026000000000000002,0.026000000000000002,0.009000000000000001,-43.6,-32.6,-39.1,0.0
2.82,0.3799999999999999,8.843,-0.011000000000000001,4.35,0.022000000000000002,0.026000000000000002,0.011000000000000001,-43.5,-33.2,-39.6,0.0
2.84,0.3999999999999999,8.812999999999999,0.077,4.277,0.023,0.026000000000000002,0.009000000000000001,-43.8,-34.0,-39.4,0.0
2.86,0.41999999999999993,8.841000000000001,-0.028999999999999998,4.313,0.02,0.015,0.013000000000000001,-43.3,-32.9,-39.1,0.0
2.88,0.43999999999999995,8.843,0.08199999999999999,4.28,0.023,0.02,0.011000000000000001,-42.9,-33.0,-39.0,0.0
2.9,0.45999999999999996,8.84,0.026000000000000002,4.2410000000000005,0.022000000000000002,0.028999999999999998,0.006,-43.7,-33.2,-39.5,0.0
2.92,0.48,8.76,0.013999999999999999,4.305,0.023,0.026000000000000002,0.009000000000000001,-43.1,-32.7,-40.4,0.0
