time_s,time_new,ax_m/s/s,ay_m/s/s,az_m/s/s,gx_deg/s,gy_deg/s,gz_deg/s,mx_microT,my_microT,mz_microT,highg_ax_m/s/s,highg_ay_m/s/s,highg_az_m/s/s,condition
4.0,0.019999999999999574,8.545,0.321,4.749,-0.03,0.02,0.006999999999999999,-8.2,-32.2,16.5,6.519,3.259,12.227,0.0
4.02,0.03999999999999915,8.56,0.331,4.823,-0.021,0.021,0.001,-7.2,-33.2,16.9,6.382999999999999,2.93,12.722000000000001,0.0
4.04,0.05999999999999961,8.502,0.33399999999999996,4.785,-0.016,0.019,0.005,-8.9,-31.9,16.7,5.2589999999999995,4.067,8.49,0.0
4.06,0.07999999999999918,8.512,0.381,4.801,-0.022000000000000002,0.019,0.006,-8.7,-32.2,16.1,4.369,4.258,11.065999999999999,0.0
4.08,0.09999999999999964,8.561,0.255,4.805,-0.031,0.016,0.001,-8.9,-32.5,16.4,5.412999999999999,5.1370000000000005,14.2,0.0
4.1,0.11999999999999922,8.523,0.32,4.815,-0.013000000000000001,0.013999999999999999,0.008,-9.1,-31.7,17.1,5.834,4.777,12.437999999999999,0.0
4.12,0.13999999999999968,8.568,0.373,4.7860000000000005,-0.026000000000000002,0.024,0.015,-8.8,-33.0,16.4,5.683,4.19,12.685,0.0
4.14,0.15999999999999925,8.482000000000001,0.273,4.808,-0.024,0.021,0.015,-8.2,-31.7,16.6,5.03,2.793,13.085,0.0
4.16,0.17999999999999972,8.469,0.302,4.776,-0.025,0.02,0.012,-7.7,-32.0,16.9,4.571000000000001,3.298,11.855,0.0
4.18,0.1999999999999993,8.525,0.27899999999999997,4.816,-0.024,0.02,0.006,-9.7,-32.0,17.1,4.614,2.261,10.524000000000001,0.0
4.2,0.21999999999999975,8.535,0.29600000000000004,4.797,-0.015,0.024,0.009000000000000001,-9.0,-32.5,16.8,5.254,2.863,12.415,0.0
4.22,0.23999999999999932,8.475,0.315,4.763999999999999,-0.019,0.02,0.008,-8.0,-33.5,16.2,3.287,2.114,10.864,0.0
4.24,0.2599999999999998,8.476,0.33799999999999997,4.793,-0.023,0.023,0.0,-10.1,-32.9,16.9,6.697,3.282,11.415,0.0
4.26,0.27999999999999936,8.526,0.252,4.796,-0.019,0.023,0.006999999999999999,-8.7,-31.9,17.5,6.149,3.009,11.072000000000001,0.0
4.28,0.2999999999999998,8.479,0.302,4.769,-0.022000000000000002,0.03,0.009000000000000001,-7.7,-31.9,15.9,6.632000000000001,5.2829999999999995,11.35,0.0
4.3,0.3199999999999994,8.461,0.287,4.793,-0.023,0.021,0.011000000000000001,-8.3,-32.6,16.2,5.062,2.036,11.481,0.0
4.32,0.33999999999999986,8.447000000000001,0.23399999999999999,4.808,-0.02,0.022000000000000002,0.008,-9.8,-32.4,17.8,5.792999999999999,3.7889999999999997,12.154000000000002,0.0
4.34,0.35999999999999943,8.527999999999999,0.309,4.836,-0.008,0.019,0.005,-8.7,-32.7,16.5,7.164,3.821,12.904000000000002,0.0
4.36,0.3799999999999999,8.472999999999999,0.36,4.773,-0.005,0.023,0.006999999999999999,-7.8,-32.5,17.0,3.998,4.394,11.829,0.0
4.38,0.39999999999999947,8.478,0.326,4.732,-0.013000000000000001,0.028999999999999998,0.009000000000000001,-9.1,-32.8,16.0,4.677,3.3489999999999998,10.419,0.0
4.4,0.41999999999999993,8.442,0.29600000000000004,4.809,-0.023,0.019,0.016,-7.5,-30.8,17.2,6.468,4.553999999999999,11.003,0.0
