time_s,time_new,ax_m/s/s,ay_m/s/s,az_m/s/s,gx_deg/s,gy_deg/s,gz_deg/s,mx_microT,my_microT,mz_microT,highg_ax_m/s/s,highg_ay_m/s/s,highg_az_m/s/s,condition
3.72,4.440892098500626e-16,9.338,0.001,2.864,-0.022000000000000002,0.013999999999999999,0.006,-27.9,-36.0,18.9,6.013999999999999,0.9570000000000001,8.747,0.0
3.74,0.020000000000000462,9.314,0.023,2.8819999999999997,-0.016,0.016,0.002,-28.0,-34.8,19.2,5.081,2.805,8.991,0.0
3.76,0.040000000000000036,9.369,-0.14300000000000002,2.883,-0.017,0.018000000000000002,0.003,-27.9,-35.4,19.1,6.672999999999999,1.507,10.883,0.0
3.78,0.06000000000000005,9.338,-0.061,2.8480000000000003,-0.017,0.018000000000000002,0.003,-28.7,-35.6,18.2,5.942,1.7630000000000001,9.467,0.0
3.8,0.08000000000000007,9.357000000000001,-0.036000000000000004,2.8710000000000004,-0.012,0.013999999999999999,0.005,-27.2,-35.4,19.0,6.218999999999999,4.531000000000001,9.033999999999999,0.0
3.82,0.10000000000000009,9.351,-0.048,2.853,-0.017,0.012,0.015,-27.8,-34.6,19.7,7.782,4.143,8.004,0.0
3.84,0.1200000000000001,9.329,0.006999999999999999,2.8539999999999996,-0.018000000000000002,0.017,0.01,-27.9,-36.1,18.8,3.366,1.9269999999999998,10.042,0.0
3.86,0.14000000000000012,9.302,-0.024,2.892,-0.013000000000000001,0.024,0.004,-28.0,-36.4,19.7,5.39,4.891,8.732000000000001,0.0
3.88,0.16000000000000014,9.272,-0.009000000000000001,2.853,-0.02,0.023,0.009000000000000001,-27.5,-35.7,19.6,5.494,2.8569999999999998,8.337,0.0
3.9,0.18000000000000016,9.297,-0.071,2.843,-0.022000000000000002,0.009000000000000001,0.01,-28.2,-34.7,18.7,6.853,1.913,7.236000000000001,0.0
3.92,0.20000000000000018,9.299,-0.07,2.852,-0.021,0.013000000000000001,0.004,-27.7,-35.1,19.9,8.047,3.81,7.773,0.0
3.94,0.2200000000000002,9.322000000000001,-0.043,2.82,-0.017,0.015,-0.002,-27.7,-34.9,18.7,4.925,1.9669999999999999,8.327,0.0
3.96,0.2400000000000002,9.279,0.003,2.846,-0.018000000000000002,0.02,0.005,-28.3,-37.3,19.0,6.806,2.3369999999999997,9.033999999999999,0.0
3.98,0.26000000000000023,9.265,0.0,2.821,-0.023,0.016,0.005,-27.7,-35.5,18.5,7.957999999999999,3.9139999999999997,10.176,0.0
4.0,0.28000000000000025,9.314,-0.064,2.855,-0.023,0.015,0.013999999999999999,-28.0,-35.6,19.0,5.375,2.1390000000000002,11.772,0.0
4.02,0.2999999999999998,9.326,-0.028999999999999998,2.801,-0.015,0.015,0.006999999999999999,-29.2,-36.1,19.7,5.74,2.392,9.081,0.0
4.04,0.3200000000000003,9.261000000000001,0.006,2.859,-0.01,0.017,0.006999999999999999,-29.5,-35.7,19.6,5.167000000000001,1.435,9.28,0.0
4.06,0.33999999999999986,9.332,-0.063,2.8510000000000004,-0.006,0.013999999999999999,0.002,-27.3,-35.8,19.9,4.85,3.427,7.787000000000001,0.0
4.08,0.3600000000000003,9.28,-0.08900000000000001,2.8489999999999998,-0.02,0.018000000000000002,0.006,-28.1,-36.3,19.4,5.5520000000000005,3.363,8.118,0.0
4.1,0.3799999999999999,9.325,-0.067,2.8760000000000003,-0.013000000000000001,0.015,0.004,-29.4,-35.7,21.1,6.584,2.419,11.003,0.0
4.12,0.40000000000000036,9.3,0.043,2.885,-0.006999999999999999,0.023,0.003,-28.1,-36.3,19.0,5.433,0.684,9.738,0.0
4.14,0.41999999999999993,9.326,-0.087,2.89,-0.021,0.013999999999999999,0.005,-29.3,-35.3,19.8,5.832999999999999,1.574,10.293,0.0
4.16,0.4400000000000004,9.372,-0.07400000000000001,2.88,-0.013000000000000001,0.017,0.006999999999999999,-28.5,-34.1,19.4,6.14,4.548,9.889,0.0
