time_s,time_new,ax_m/s/s,ay_m/s/s,az_m/s/s,gx_deg/s,gy_deg/s,gz_deg/s,mx_microT,my_microT,mz_microT,condition
7.68,0.0,7.914,-0.32899999999999996,5.8229999999999995,0.027999999999999997,0.021,0.003,-39.2,-29.2,-50.0,0.0
7.7,0.020000000000000462,8.058,-0.31,5.734,0.031,0.013999999999999999,0.001,-39.6,-29.6,-50.1,0.0
7.72,0.040000000000000036,8.005,-0.345,5.747999999999999,0.034,0.016,0.002,-39.3,-27.9,-51.2,0.0
7.74,0.0600000000000005,7.981,-0.322,5.742999999999999,0.035,0.018000000000000002,0.003,-38.7,-29.4,-50.3,0.0
7.76,0.08000000000000007,8.009,-0.321,5.7829999999999995,0.032,0.025,0.012,-40.0,-28.5,-49.2,0.0
7.78,0.10000000000000053,8.004,-0.275,5.808,0.036000000000000004,0.019,0.01,-39.1,-28.2,-51.0,0.0
7.8,0.1200000000000001,7.968999999999999,-0.321,5.74,0.034,0.022000000000000002,0.013999999999999999,-39.5,-28.8,-51.0,0.0
7.82,0.14000000000000057,7.937,-0.27899999999999997,5.733,0.03,0.018000000000000002,0.019,-38.9,-29.9,-50.3,0.0
7.84,0.16000000000000014,8.047,-0.293,5.79,0.024,0.022000000000000002,0.009000000000000001,-40.2,-28.8,-50.6,0.0
7.86,0.1800000000000006,8.072000000000001,-0.318,5.726,0.032,0.023,0.012,-40.0,-28.7,-50.4,0.0
7.88,0.20000000000000018,8.011000000000001,-0.32899999999999996,5.8020000000000005,0.028999999999999998,0.028999999999999998,0.016,-39.0,-29.7,-50.0,0.0
7.9,0.22000000000000064,8.038,-0.302,5.803,0.034,0.027000000000000003,0.015,-38.9,-29.7,-49.9,0.0
7.92,0.2400000000000002,7.974,-0.336,5.734,0.033,0.022000000000000002,0.013999999999999999,-38.8,-28.3,-50.0,0.0
7.94,0.2600000000000007,8.014,-0.319,5.784,0.023,0.02,0.015,-39.0,-28.0,-50.2,0.0
7.96,0.28000000000000025,8.046,-0.32899999999999996,5.787000000000001,0.027000000000000003,0.026000000000000002,0.016,-39.5,-28.5,-49.9,0.0
7.98,0.3000000000000007,7.979,-0.381,5.749,0.035,0.03,0.011000000000000001,-40.5,-28.9,-51.0,0.0
8.0,0.3200000000000003,7.994,-0.433,5.706,0.031,0.027000000000000003,0.025,-39.6,-29.7,-49.6,0.0
8.02,0.33999999999999986,7.977,-0.348,5.751,0.021,0.021,0.02,-39.5,-28.8,-49.5,0.0
8.04,0.35999999999999943,8.017999999999999,-0.258,5.81,0.016,0.026000000000000002,0.015,-38.3,-28.3,-49.9,0.0
8.06,0.3800000000000008,8.047,-0.226,5.78,0.021,0.027999999999999997,0.004,-39.2,-28.7,-48.9,0.0
8.08,0.40000000000000036,7.973,-0.44299999999999995,5.807,0.024,0.026000000000000002,0.022000000000000002,-38.7,-29.3,-49.7,0.0
8.1,0.41999999999999993,8.016,-0.389,5.8839999999999995,0.011000000000000001,0.018000000000000002,0.027000000000000003,-39.7,-28.5,-49.7,0.0
