time_s,time_new,ax_m/s/s,ay_m/s/s,az_m/s/s,gx_deg/s,gy_deg/s,gz_deg/s,mx_microT,my_microT,mz_microT,highg_ax_m/s/s,highg_ay_m/s/s,highg_az_m/s/s,condition
7.26,0.0,0.451,9.113999999999999,3.552,-0.001,0.003,-0.006,27.1,-54.9,31.9,0.884,13.050999999999998,12.095,0.0
7.28,0.020000000000000462,0.41,9.05,3.514,0.003,0.012,-0.011000000000000001,26.9,-55.7,32.9,1.04,11.003,12.948,0.0
7.3,0.040000000000000036,0.406,9.062000000000001,3.505,0.005,0.021,-0.017,26.1,-55.2,31.9,0.531,13.074000000000002,11.318,0.0
7.32,0.0600000000000005,0.48,9.078,3.4139999999999997,-0.004,0.022000000000000002,-0.01,28.3,-56.1,33.6,1.821,11.28,12.237,0.0
7.34,0.08000000000000007,0.455,9.129,3.554,-0.01,0.013000000000000001,-0.016,26.9,-55.9,32.0,2.14,13.151,12.2,0.0
7.36,0.10000000000000053,0.386,9.113999999999999,3.515,-0.012,-0.004,-0.002,26.8,-56.4,32.2,0.669,11.767000000000001,11.862,0.0
7.38,0.1200000000000001,0.447,9.15,3.532,-0.022000000000000002,-0.021,0.006999999999999999,27.6,-54.9,32.7,0.9570000000000001,12.388,11.102,0.0
7.4,0.14000000000000057,0.473,9.125,3.478,-0.019,-0.027000000000000003,0.006999999999999999,27.4,-56.4,31.5,0.585,11.695,12.065999999999999,0.0
7.42,0.16000000000000014,0.461,9.071,3.478,-0.024,-0.018000000000000002,0.012,25.6,-56.2,33.8,2.7319999999999998,13.533,13.255999999999998,0.0
7.44,0.1800000000000006,0.4,9.068999999999999,3.39,-0.022000000000000002,-0.013000000000000001,0.003,26.3,-56.2,31.9,0.486,11.024000000000001,13.366,0.0
7.46,0.20000000000000018,0.38799999999999996,9.003,3.464,-0.024,-0.006,-0.002,26.7,-54.8,32.2,1.609,12.437999999999999,12.459000000000001,0.0
7.48,0.22000000000000064,0.419,9.074,3.409,-0.018000000000000002,-0.005,-0.012,27.0,-57.5,31.7,0.84,13.097000000000001,12.257,0.0
7.5,0.2400000000000002,0.402,9.116,3.3480000000000003,-0.019,-0.004,-0.018000000000000002,25.8,-55.8,30.5,2.285,13.73,11.817,0.0
7.52,0.2599999999999998,0.46,9.076,3.4,-0.016,0.006,-0.017,26.8,-55.9,33.0,1.764,12.806,12.806,0.0
7.54,0.28000000000000025,0.38299999999999995,9.106,3.4160000000000004,-0.012,0.005,-0.015,26.6,-56.0,33.0,0.7340000000000001,13.106,11.448,0.0
7.56,0.2999999999999998,0.38799999999999996,9.096,3.3739999999999997,-0.006999999999999999,0.0,-0.012,26.4,-56.8,31.9,0.382,10.427999999999999,12.763,0.0
7.58,0.3200000000000003,0.425,9.1,3.417,-0.001,0.003,-0.009000000000000001,26.9,-55.2,32.1,1.774,14.889000000000001,10.873,0.0
7.6,0.33999999999999986,0.45399999999999996,9.065,3.427,-0.002,-0.002,-0.006999999999999999,26.9,-57.1,31.0,1.528,13.825999999999999,13.177999999999999,0.0
7.62,0.3600000000000003,0.375,9.091000000000001,3.4219999999999997,-0.0,-0.006,-0.011000000000000001,26.7,-56.2,32.5,0.841,11.365,10.524000000000001,0.0
7.64,0.3799999999999999,0.344,9.074,3.405,0.002,-0.003,-0.008,27.0,-57.2,31.4,1.8530000000000002,10.675,12.975999999999999,0.0
7.66,0.40000000000000036,0.41,9.077,3.486,0.004,-0.0,-0.013999999999999999,26.3,-55.4,32.1,1.486,12.136,12.136,0.0
7.68,0.41999999999999993,0.444,9.027000000000001,3.406,0.004,-0.003,-0.012,26.9,-56.5,31.5,1.446,12.270999999999999,11.825,0.0
7.7,0.4400000000000004,0.46799999999999997,9.103,3.5,0.003,0.011000000000000001,-0.019,27.0,-56.4,32.1,1.435,11.003,14.782,0.0
7.72,0.45999999999999996,0.413,9.121,3.438,0.002,0.011000000000000001,-0.019,27.7,-55.8,31.8,0.342,11.823,12.915999999999999,0.0
7.74,0.4800000000000004,0.48200000000000004,9.123,3.458,0.002,0.011000000000000001,-0.015,26.9,-56.3,32.2,1.26,13.132,10.066,0.0
7.76,0.5,0.386,9.134,3.438,0.011000000000000001,0.009000000000000001,-0.01,27.3,-56.8,31.8,1.815,14.007,12.818,0.0
