time_s,time_new,ax_m/s/s,ay_m/s/s,az_m/s/s,gx_deg/s,gy_deg/s,gz_deg/s,mx_microT,my_microT,mz_microT,highg_ax_m/s/s,highg_ay_m/s/s,highg_az_m/s/s,condition
7.34,0.0,9.175,0.557,3.113,-0.024,0.013999999999999999,0.01,-15.6,-33.0,19.4,6.4270000000000005,1.7469999999999999,10.440999999999999,0.0
7.36,0.020000000000000462,9.199,0.594,3.155,-0.02,0.022000000000000002,0.001,-15.6,-33.2,19.9,8.427999999999999,4.583,10.394,0.0
7.38,0.040000000000000036,9.158,0.52,3.082,-0.021,0.021,0.005,-14.9,-32.8,19.4,6.617999999999999,4.107,9.607000000000001,0.0
7.4,0.0600000000000005,9.196,0.573,3.105,-0.027999999999999997,0.013000000000000001,0.013999999999999999,-15.2,-32.3,18.8,6.477,4.736000000000001,11.270999999999999,0.0
7.42,0.08000000000000007,9.156,0.6579999999999999,3.196,-0.024,0.015,0.015,-15.7,-33.4,19.1,6.218999999999999,3.1919999999999997,8.344,0.0
7.44,0.10000000000000053,9.202,0.584,3.112,-0.028999999999999998,0.016,0.005,-15.4,-32.7,19.3,4.672,2.1390000000000002,9.174,0.0
7.46,0.1200000000000001,9.149,0.555,3.123,-0.028999999999999998,0.021,0.004,-15.6,-32.9,19.4,7.176,3.8569999999999998,11.375,0.0
7.48,0.14000000000000057,9.197000000000001,0.531,3.088,-0.028999999999999998,0.016,0.01,-15.8,-32.5,19.1,5.483,3.388,9.714,0.0
7.5,0.16000000000000014,9.196,0.5539999999999999,3.194,-0.025,0.017,0.003,-15.0,-32.6,18.7,5.499,2.623,9.798,0.0
7.52,0.17999999999999972,9.179,0.563,3.103,-0.027999999999999997,0.012,0.01,-15.4,-31.2,20.1,3.943,1.046,8.57,0.0
7.54,0.20000000000000018,9.204,0.5489999999999999,3.139,-0.022000000000000002,0.016,0.005,-15.8,-32.8,18.6,5.74,4.315,10.055,0.0
7.56,0.21999999999999975,9.184,0.621,3.157,-0.028999999999999998,0.012,0.013999999999999999,-14.8,-33.8,19.2,6.905,5.751,10.315999999999999,0.0
7.58,0.2400000000000002,9.215,0.597,3.18,-0.021,0.017,0.011000000000000001,-15.6,-34.6,19.1,6.001,3.827,9.872,0.0
7.6,0.2599999999999998,9.196,0.564,3.202,-0.025,0.013999999999999999,0.006,-15.2,-31.7,18.9,4.967,3.735,9.252,0.0
7.62,0.28000000000000025,9.165,0.5579999999999999,3.16,-0.016,0.01,0.01,-15.9,-32.9,19.6,6.185,3.2460000000000004,10.592,0.0
7.64,0.2999999999999998,9.162,0.5589999999999999,3.1510000000000002,-0.025,0.015,0.009000000000000001,-15.2,-33.1,19.4,6.856,3.508,8.773,0.0
7.66,0.3200000000000003,9.261000000000001,0.579,3.1310000000000002,-0.015,0.013999999999999999,0.008,-13.5,-32.0,19.9,4.791,3.2489999999999997,8.517999999999999,0.0
7.68,0.33999999999999986,9.229,0.61,3.112,-0.015,0.017,0.005,-15.7,-32.5,18.6,8.007,5.337999999999999,10.046,0.0
7.7,0.3600000000000003,9.109,0.6,3.1289999999999996,-0.019,0.016,0.003,-15.0,-32.6,20.1,6.042999999999999,3.592,11.07,0.0
7.72,0.3799999999999999,9.175,0.5920000000000001,3.145,-0.024,0.016,0.012,-16.4,-34.5,19.4,7.504,5.078,8.98,0.0
