time_s,time_new,ax_m/s/s,ay_m/s/s,az_m/s/s,gx_deg/s,gy_deg/s,gz_deg/s,mx_microT,my_microT,mz_microT,condition
7.66,0.0,1.4780000000000002,-9.68,1.929,0.004,-0.006999999999999999,0.018000000000000002,-55.5,41.8,21.4,0.0
7.68,0.019999999999999574,1.5190000000000001,-9.712,1.889,0.004,0.005,0.023,-54.5,41.9,21.2,0.0
7.7,0.040000000000000036,1.4369999999999998,-9.797,1.923,0.003,0.006,0.026000000000000002,-55.6,41.9,20.4,0.0
7.72,0.05999999999999961,1.416,-9.737,1.864,-0.004,0.004,0.013000000000000001,-55.6,42.0,20.3,0.0
7.74,0.08000000000000007,1.5090000000000001,-9.738,1.8630000000000002,-0.002,0.006999999999999999,0.015,-54.0,41.0,21.4,0.0
7.76,0.09999999999999964,1.5219999999999998,-9.732999999999999,1.777,-0.005,0.01,0.019,-55.7,42.1,20.5,0.0
7.78,0.1200000000000001,1.5290000000000001,-9.747,1.8359999999999999,-0.005,0.028999999999999998,0.023,-54.3,42.0,20.7,0.0
7.8,0.13999999999999968,1.4880000000000002,-9.849,1.8630000000000002,-0.008,0.026000000000000002,0.016,-54.5,40.5,21.0,0.0
7.82,0.16000000000000014,1.469,-9.81,1.868,-0.015,0.026000000000000002,0.015,-55.7,41.8,20.9,0.0
7.84,0.17999999999999972,1.456,-9.786,1.895,-0.016,0.015,0.012,-54.8,42.1,21.1,0.0
7.86,0.20000000000000018,1.484,-9.753,1.796,-0.013999999999999999,0.004,0.013999999999999999,-55.1,40.9,20.0,0.0
7.88,0.21999999999999975,1.5090000000000001,-9.692,1.902,-0.013000000000000001,0.001,0.012,-55.6,43.4,21.1,0.0
7.9,0.2400000000000002,1.5119999999999998,-9.742,1.901,-0.013999999999999999,0.012,0.017,-55.4,40.6,21.5,0.0
7.92,0.2599999999999998,1.54,-9.773,1.9340000000000002,-0.017,0.021,0.018000000000000002,-55.2,41.4,20.8,0.0
7.94,0.28000000000000025,1.5390000000000001,-9.744,1.8630000000000002,-0.017,0.022000000000000002,0.01,-55.6,40.9,21.1,0.0
7.96,0.2999999999999998,1.587,-9.817,1.9480000000000002,-0.018000000000000002,0.028999999999999998,0.012,-55.2,41.8,21.1,0.0
7.98,0.3200000000000003,1.492,-9.773,1.94,-0.011000000000000001,0.026000000000000002,0.006999999999999999,-55.7,41.2,20.7,0.0
8.0,0.33999999999999986,1.435,-9.736,1.9,-0.004,0.023,0.006999999999999999,-56.3,41.5,20.3,0.0
8.02,0.35999999999999943,1.4240000000000002,-9.72,1.9369999999999998,-0.004,0.015,0.009000000000000001,-55.5,42.1,21.4,0.0
8.04,0.379999999999999,1.483,-9.734,1.886,-0.001,0.021,0.003,-54.8,42.3,19.7,0.0
8.06,0.40000000000000036,1.405,-9.711,1.86,-0.001,0.01,0.011000000000000001,-55.5,42.9,21.0,0.0
8.08,0.41999999999999993,1.445,-9.704,1.865,-0.004,0.006,0.013000000000000001,-55.0,42.3,21.1,0.0
8.1,0.4399999999999995,1.46,-9.776,1.8630000000000002,-0.005,0.006999999999999999,0.019,-55.2,42.7,21.3,0.0
8.12,0.4599999999999991,1.484,-9.78,1.7819999999999998,0.001,0.02,0.015,-55.8,42.1,20.8,0.0
8.14,0.4800000000000004,1.4809999999999999,-9.815,1.8980000000000001,-0.01,0.02,0.025,-55.3,41.8,20.8,0.0
8.16,0.5,1.433,-9.757,1.912,-0.017,0.017,0.021,-54.5,43.1,21.7,0.0
8.18,0.5199999999999996,1.436,-9.742,1.911,-0.006999999999999999,0.009000000000000001,0.018000000000000002,-53.8,40.4,20.4,0.0
8.2,0.5399999999999991,1.475,-9.672,1.795,-0.01,0.009000000000000001,0.027999999999999997,-55.4,41.7,20.9,0.0
8.22,0.5600000000000005,1.4909999999999999,-9.78,1.858,-0.013999999999999999,0.023,0.025,-54.9,41.1,20.6,0.0
8.24,0.5800000000000001,1.5419999999999998,-9.721,1.8980000000000001,-0.013999999999999999,0.035,0.031,-53.2,40.6,20.6,0.0
8.26,0.5999999999999996,1.42,-9.765,1.9180000000000001,-0.009000000000000001,0.023,0.024,-55.4,41.5,21.6,0.0
8.28,0.6199999999999992,1.5019999999999998,-9.735,1.8980000000000001,-0.004,0.02,0.022000000000000002,-55.4,41.8,21.8,0.0
8.3,0.6400000000000006,1.5390000000000001,-9.765,1.936,-0.006999999999999999,0.018000000000000002,0.021,-55.3,41.7,21.5,0.0
8.32,0.6600000000000001,1.493,-9.745,1.9140000000000001,0.001,0.018000000000000002,0.026000000000000002,-54.5,41.2,21.8,0.0
8.34,0.6799999999999997,1.482,-9.732999999999999,1.916,-0.005,0.016,0.027999999999999997,-54.9,42.2,20.6,0.0
