time_s,time_new,ax_m/s/s,ay_m/s/s,az_m/s/s,gx_deg/s,gy_deg/s,gz_deg/s,mx_microT,my_microT,mz_microT,condition
9.46,0,2.055,-9.57,2.056,-0.009,0.021,0.034,-57.3,56.7,18.9,0
9.48,0.02,2.096,-9.619,2.023,0.007,0.017,0.04,-58.7,56.1,17.8,0
9.5,0.04,2.12,-9.658,2.083,0.009,0.02,0.041,-58.8,56.1,17.4,0
9.52,0.06,2.162,-9.73,2.001,0.022,-0.002,0.029,-58.4,56.3,17.9,0
9.54,0.08,2.22,-9.692,1.971,0.02,-0.006,0.017,-58.2,55.8,18.4,0
9.56,0.1,2.239,-9.698,1.931,0.02,0.01,0.016,-57.9,56.4,18.2,0
9.58,0.12,2.156,-9.716,1.965,0.018,0.019,0.016,-58.5,55.4,18.1,0
9.6,0.14,2.059,-9.653,1.919,0.019,0.022,0.01,-58.9,56.3,18.4,0
9.62,0.16,2.034,-9.535,1.912,0.023,0,0.003,-58,56.8,17.2,0
9.64,0.18,2.091,-9.571,1.883,0.017,-0.007,0.004,-58.4,55.5,17.6,0
9.66,0.2,2.113,-9.55,1.933,0.015,0.007,0.01,-57.2,55.1,18.3,0
9.68,0.22,2.08,-9.652,1.778,0.025,0.011,0.02,-59.2,55.8,19.1,0
9.7,0.24,2.077,-9.582,1.903,0.012,0.006,0.019,-57.8,55.9,18.5,0
9.72,0.26,2.113,-9.594,1.778,0.014,-0.002,0.002,-58.6,55.5,18.1,0
9.74,0.28,2.09,-9.626,1.796,0.009,0.001,0.005,-58.1,55.7,17.7,0
9.76,0.3,2.112,-9.667,1.774,-0.003,0.011,0.003,-58,56.1,17.6,0
9.78,0.32,2.019,-9.627,1.797,-0.005,0.009,0.007,-58.6,54.8,16.1,0
9.8,0.34,2.035,-9.66,1.828,-0.009,0.005,0.006,-57.9,54.9,17.9,0
9.82,0.36,2.007,-9.578,1.921,-0.01,-0.006,0.007,-57.9,54.9,17.6,0
9.84,0.38,2.026,-9.577,1.821,-0.017,-0.005,0.008,-56.7,55.7,19,0
9.86,0.4,1.975,-9.577,1.828,-0.021,0.008,0.011,-58.1,54.7,17.9,0
9.88,0.42,1.988,-9.617,1.879,-0.013,0.009,0.017,-58.3,54.7,18.3,0
9.9,0.44,2.033,-9.634,1.887,-0.017,0.008,0.019,-58.1,56.1,17.3,0
9.92,0.46,1.986,-9.601,1.914,-0.018,-0.002,0.021,-57.6,55.3,17.8,0
9.94,0.48,2.077,-9.676,1.96,-0.016,-0.004,0.021,-57.7,54.9,17.8,0
9.96,0.5,2.073,-9.697,2.002,-0.018,-0.017,0.023,-58.6,55.7,18.1,0
9.98,0.52,2.088,-9.703,1.984,-0.02,-0.012,0.02,-57,55.7,18.9,0
10,0.54,2.062,-9.686,1.982,-0.012,-0.011,0.019,-57.9,54.5,18.7,0
10.02,0.56,2.083,-9.583,1.926,-0.014,-0.012,0.019,-58.4,56,17.8,0
10.04,0.58,2.008,-9.72,2.031,-0.008,-0.012,0.014,-57.4,55.1,18,0
10.06,0.6,2.134,-9.639,1.978,-0.006,0.001,0.026,-57.6,55.6,18.9,0
10.08,0.62,2.105,-9.711,2.012,0.004,0.011,0.027,-58.6,55,16.9,0
10.1,0.64,2.046,-9.702,1.992,0.003,-0.004,0.018,-58,55.7,17.4,0
10.12,0.66,2.151,-9.579,1.951,0.007,-0.019,0.011,-58.7,56.4,17.6,0
10.14,0.68,2.159,-9.579,2.026,0.004,-0.009,0.019,-57.4,55.6,18.5,0
10.16,0.7,2.17,-9.634,1.965,0.006,0.014,0.025,-58.5,56.1,18.6,0
10.18,0.72,2.162,-9.58,1.995,0.012,0.018,0.025,-58.5,55.6,17.8,0
10.2,0.74,2.112,-9.625,1.923,0.009,0.003,0.019,-58.5,54.9,18.1,0
10.22,0.76,2.166,-9.679,1.966,0.009,-0.009,0.012,-58.2,56.1,18.1,0
10.24,0.78,2.155,-9.636,1.924,0.02,-0.005,0.007,-58.9,55.2,18,0
10.26,0.8,2.199,-9.669,1.914,0.01,0.008,0.014,-58.7,56.1,17.6,0
10.28,0.82,2.163,-9.55,1.941,0.012,0.008,0.004,-58,55,17.6,0
10.3,0.84,2.135,-9.62,1.928,0.005,0.014,0.008,-57.7,56.2,18,0
10.32,0.86,2.122,-9.522,1.906,0.004,0.004,-0.001,-58,55.2,18.3,0
10.34,0.88,2.144,-9.62,1.854,-0.002,0.012,0.009,-60.1,56.2,17.7,0
10.36,0.9,2.123,-9.565,1.902,-0.007,0.022,0.017,-57.9,54.5,17.9,0
10.38,0.92,2.191,-9.572,1.845,-0.026,0.03,0.011,-59,55.1,18.2,0
10.4,0.94,2.155,-9.58,1.84,-0.038,0.057,0.032,-57.5,55.3,17.2,0
10.42,0.96,2.126,-9.487,1.873,-0.045,0.084,0.044,-58,55.6,18.6,0
10.44,0.98,2.223,-9.543,1.919,-0.056,0.105,0.052,-58.8,55.1,17.2,0
10.46,1,2.232,-9.501,1.905,-0.063,0.127,0.057,-58.1,56.1,17.6,1
10.48,1.02,2.345,-9.592,1.954,-0.073,0.146,0.06,-59.4,55.4,18,1
10.5,1.04,2.261,-9.635,1.987,-0.064,0.156,0.072,-58.1,55.4,18.2,1
10.52,1.06,2.308,-9.73,2.097,-0.062,0.136,0.085,-58.1,55.9,17.6,1
10.54,1.08,2.218,-9.689,2.005,-0.054,0.117,0.094,-58.3,54.6,19.2,1
10.56,1.1,2.259,-9.558,2.027,-0.046,0.1,0.084,-58.2,55.5,19.5,1
10.58,1.12,2.379,-9.398,1.862,-0.048,0.106,0.097,-58,56.1,18.3,1
10.6,1.14,2.351,-9.145,1.908,-0.052,0.119,0.1,-58.4,56.6,19.1,1
10.62,1.16,2.387,-9.179,1.839,-0.058,0.155,0.126,-57.7,55.7,19.4,1
10.64,1.18,2.422,-9.244,1.89,-0.054,0.209,0.169,-57.4,56.2,17.8,1
10.66,1.2,2.37,-9.375,1.882,-0.054,0.234,0.213,-57.1,55.7,19.7,1
10.68,1.22,2.4,-9.323,1.963,-0.059,0.209,0.259,-56.7,55.3,19.5,1
10.7,1.24,2.622,-9.418,1.892,-0.058,0.217,0.315,-56.6,55.4,19.5,1
10.72,1.26,2.611,-9.632,1.844,-0.067,0.25,0.343,-56.5,53.6,20.9,1
10.74,1.28,2.641,-9.846,1.814,-0.061,0.256,0.397,-56,54.7,19.8,1
10.76,1.3,2.451,-9.824,1.839,-0.064,0.295,0.425,-56.1,54.9,19.3,1
10.78,1.32,2.498,-10.188,1.934,-0.064,0.328,0.462,-54.9,55.8,21.3,1
10.8,1.34,2.374,-10.517,1.954,-0.05,0.36,0.511,-56.1,53.5,19.2,1
10.82,1.36,1.795,-10.577,2.092,-0.027,0.306,0.507,-55.1,53.6,20.4,1
10.84,1.38,1.575,-9.992,2.174,-0.012,0.169,0.475,-56.2,53.8,17.8,1
10.86,1.4,1.051,-9.317,2.071,0.024,0.03,0.437,-55.1,54.6,20.5,1
10.88,1.42,0.433,-8.3,2.04,0.052,-0.132,0.373,-54.9,53.7,19.5,1
10.9,1.44,0.256,-7.935,1.495,0.051,-0.3,0.321,-54.3,53.3,19.3,1
10.92,1.46,-0.264,-9.271,1.508,0.08,-0.465,0.374,-55,54.3,20.3,1
10.94,1.48,-0.111,-10.688,1.612,0.06,-0.643,0.403,-54.9,53,20.4,1
10.96,1.5,-0.577,-11.39,1.696,0.021,-0.868,0.435,-54,52.9,19.8,1
10.98,1.52,-0.525,-10.443,1.477,-0.043,-1.051,0.389,-53.6,53,19.8,1
11,1.54,-0.091,-10.19,1.316,-0.109,-1.083,0.403,-54.3,51.5,19.3,1
11.02,1.56,0.465,-10.395,1.266,-0.199,-0.941,0.442,-53.9,52.3,17.8,1
11.04,1.58,0.155,-10.437,1.454,-0.281,-0.697,0.516,-53,52.1,18.4,1
11.06,1.6,0.301,-9.824,1.513,-0.368,-0.423,0.589,-53.4,52.4,18.9,1
11.08,1.62,0.26,-9.154,1.631,-0.43,-0.206,0.651,-54,52,17.2,1
11.1,1.64,-0.062,-8.624,1.798,-0.487,-0.151,0.716,-51.5,51.6,17.9,1
11.12,1.66,0.142,-8.435,1.921,-0.534,-0.189,0.779,-52.1,51.2,17.7,1
11.14,1.68,0.114,-8.609,1.862,-0.59,-0.206,0.812,-51.3,50.9,19.5,1
11.16,1.7,0.48,-8.71,2.005,-0.641,-0.208,0.835,-51,50.3,18.6,1
11.18,1.72,0.545,-8.924,2.08,-0.687,-0.131,0.873,-51.5,50.7,18.7,1
11.2,1.74,0.632,-9.267,2.253,-0.71,-0.017,0.886,-51,49.5,20.3,1
11.22,1.76,0.459,-9.605,2.38,-0.732,0.064,0.875,-50.2,50.3,20.1,1
11.24,1.78,0.533,-9.471,2.416,-0.755,0.1,0.841,-49.5,48.9,20.3,1
11.26,1.8,0.57,-9.767,2.756,-0.726,0.122,0.811,-49.5,49.1,20.5,1
11.28,1.82,0.501,-9.84,2.896,-0.703,0.108,0.758,-47.8,49.4,22.3,1
11.3,1.84,0.589,-9.896,2.882,-0.657,0.032,0.679,-49.9,47.9,22.2,1
11.32,1.86,0.582,-9.719,2.837,-0.6,-0.081,0.592,-47.8,47.7,22.3,1
11.34,1.88,0.737,-9.63,2.705,-0.537,-0.212,0.473,-47.6,47.8,23,1
11.36,1.9,0.996,-10.127,2.767,-0.459,-0.331,0.365,-47.8,47.5,24.2,1
11.38,1.92,1.034,-10.71,2.844,-0.429,-0.387,0.239,-47,48.5,22.8,1
11.4,1.94,1.023,-11.173,2.855,-0.356,-0.478,0.154,-47.4,47.9,23.2,1
11.42,1.96,0.747,-11.74,2.776,-0.336,-0.581,0.116,-46.7,47,22.8,1
11.44,1.98,0.484,-12.458,2.961,-0.317,-0.733,0.09,-47.4,47.4,21.3,1
11.46,2,0.954,-13.277,2.902,-0.303,-0.798,0.11,-47.3,47.9,21.8,1
11.48,2.02,1.139,-12.798,2.883,-0.315,-0.705,0.07,-47,47.7,23,1
11.5,2.04,1.345,-12.667,2.775,-0.277,-0.355,0,-47.1,47,22.3,1
11.52,2.06,1.594,-13,2.801,-0.201,0.098,-0.134,-47.1,48.1,22.4,1
11.54,2.08,1.783,-12.967,2.445,-0.092,0.529,-0.327,-48.4,48.9,22.9,1
11.56,2.1,2.036,-12.121,2.025,0.027,0.973,-0.534,-48.3,48.6,23.8,1
11.58,2.12,1.942,-10.798,1.892,0.197,1.372,-0.726,-48.8,49.9,23.7,1
