time_s,time_new,ax_m/s/s,ay_m/s/s,az_m/s/s,gx_deg/s,gy_deg/s,gz_deg/s,mx_microT,my_microT,mz_microT,highg_ax_m/s/s,highg_ay_m/s/s,highg_az_m/s/s,condition
2.66,0.0,8.212,0.156,5.398,-0.033,0.043,0.009000000000000001,-16.9,-4.4,-11.5,8.484,0.88,12.537,0.0
2.68,0.020000000000000018,8.169,0.187,5.349,-0.025,0.048,0.002,-17.0,-3.3,-11.1,10.148,2.682,13.975,0.0
2.7,0.040000000000000036,8.225,0.158,5.336,-0.034,0.05,0.006,-17.1,-1.7,-10.5,9.132,2.7569999999999997,12.081,0.0
2.72,0.06000000000000005,8.21,0.215,5.441,-0.034,0.043,0.002,-15.2,-4.2,-10.7,8.877,3.3489999999999998,11.535,0.0
2.74,0.08000000000000007,8.173,0.259,5.4270000000000005,-0.035,0.049,0.005,-15.9,-2.6,-11.8,9.537,4.753,14.249,0.0
2.76,0.09999999999999964,8.232999999999999,0.192,5.3870000000000005,-0.037000000000000005,0.049,-0.0,-17.8,-2.5,-10.2,10.052,2.8569999999999998,13.642999999999999,0.0
2.78,0.11999999999999966,8.274,0.149,5.449,-0.032,0.05,-0.003,-18.0,-3.1,-10.1,8.558,3.048,11.942,0.0
2.8,0.13999999999999968,8.282,0.168,5.396,-0.026000000000000002,0.045,-0.004,-16.5,-2.6,-9.5,9.225,4.784,12.780999999999999,0.0
2.82,0.1599999999999997,8.158999999999999,0.165,5.395,-0.034,0.048,-0.004,-16.2,-2.1,-10.3,9.099,5.2620000000000005,13.948,0.0
2.84,0.17999999999999972,8.179,0.228,5.375,-0.034,0.042,-0.002,-17.0,-3.0,-11.1,8.7,2.481,12.811,0.0
2.86,0.19999999999999973,8.184,0.188,5.343,-0.031,0.031,-0.008,-17.2,-3.4,-11.4,9.158,4.035,12.645,0.0
2.88,0.21999999999999975,8.254,0.23600000000000002,5.397,-0.019,0.024,-0.011000000000000001,-16.6,-3.7,-10.9,9.908999999999999,3.998,13.905999999999999,0.0
2.9,0.23999999999999977,8.207,0.264,5.45,-0.02,0.027999999999999997,-0.011000000000000001,-15.8,-2.9,-11.6,9.565,3.19,13.235999999999999,0.0
2.92,0.2599999999999998,8.269,0.28,5.529,-0.02,0.038,-0.013999999999999999,-16.6,-2.7,-11.0,11.296,4.305,13.540999999999999,0.0
2.94,0.2799999999999998,8.274,0.20199999999999999,5.505,-0.016,0.040999999999999995,-0.019,-16.3,-2.6,-12.3,9.507,3.9019999999999997,13.2,0.0
2.96,0.2999999999999998,8.221,0.188,5.432,-0.005,0.040999999999999995,-0.02,-16.0,-3.8,-10.3,8.022,3.447,13.982999999999999,0.0
2.98,0.31999999999999984,8.192,0.154,5.452999999999999,-0.006999999999999999,0.045,-0.016,-16.5,-4.1,-10.8,8.464,4.084,13.762,0.0
3.0,0.33999999999999986,8.211,0.156,5.4510000000000005,-0.006999999999999999,0.043,-0.021,-18.3,-2.6,-12.0,10.13,2.786,14.184000000000001,0.0
