time_s,time_new,ax_m/s/s,ay_m/s/s,az_m/s/s,gx_deg/s,gy_deg/s,gz_deg/s,mx_microT,my_microT,mz_microT,condition
4.32,0.0,8.86,-0.608,4.684,0.013000000000000001,-0.025,-0.042,-14.2,-6.9,-9.8,0.0
4.34,0.019999999999999574,8.843,-0.556,4.578,0.039,-0.022000000000000002,-0.04,-12.8,-7.5,-10.9,0.0
4.36,0.040000000000000036,8.677,-0.531,4.55,0.039,-0.028999999999999998,-0.037000000000000005,-13.7,-6.5,-11.5,0.0
4.38,0.05999999999999961,8.591000000000001,-0.44799999999999995,4.453,0.043,-0.042,-0.036000000000000004,-13.8,-6.8,-11.2,0.0
4.4,0.08000000000000007,8.69,-0.405,4.414,0.033,-0.040999999999999995,-0.032,-13.9,-5.8,-12.4,0.0
4.42,0.09999999999999964,8.785,-0.382,4.427,0.019,-0.04,-0.031,-14.4,-8.2,-11.7,0.0
4.44,0.1200000000000001,8.894,-0.28,4.631,0.005,-0.023,-0.027000000000000003,-14.0,-7.1,-10.5,0.0
4.46,0.13999999999999968,8.914,-0.278,4.414,-0.011000000000000001,-0.02,-0.028999999999999998,-13.7,-6.4,-11.4,0.0
4.48,0.16000000000000014,8.857000000000001,-0.301,4.3580000000000005,-0.021,-0.028999999999999998,-0.03,-14.4,-5.6,-10.2,0.0
4.5,0.17999999999999972,8.709,-0.259,4.551,-0.03,-0.035,-0.024,-14.7,-8.0,-10.7,0.0
4.52,0.1999999999999993,8.873,-0.39799999999999996,4.183,-0.022000000000000002,-0.051,-0.02,-13.5,-6.6,-10.3,0.0
4.54,0.21999999999999975,8.782,-0.374,4.334,-0.013000000000000001,-0.055,-0.033,-14.5,-6.6,-11.8,0.0
4.56,0.23999999999999932,8.765,-0.317,4.246,0.008,-0.059000000000000004,-0.028999999999999998,-13.7,-7.8,-10.9,0.0
4.58,0.2599999999999998,8.873,-0.262,4.228,0.013000000000000001,-0.042,-0.032,-13.2,-6.9,-10.9,0.0
4.6,0.27999999999999936,8.859,-0.307,4.163,0.018000000000000002,-0.040999999999999995,-0.022000000000000002,-14.0,-6.9,-10.8,0.0
4.62,0.2999999999999998,8.925,-0.345,4.121,0.016,-0.046,-0.006,-14.3,-6.9,-10.8,0.0
4.64,0.3199999999999994,8.923,-0.306,4.1930000000000005,0.018000000000000002,-0.05,0.004,-14.1,-7.3,-10.0,0.0
4.66,0.33999999999999986,8.847000000000001,-0.366,4.173,0.01,-0.048,0.006999999999999999,-14.7,-7.8,-10.7,0.0
4.68,0.35999999999999943,8.934,-0.373,4.123,0.006,-0.04,0.021,-14.6,-6.4,-10.7,0.0
4.7,0.3799999999999999,8.939,-0.42200000000000004,4.113,0.015,-0.037000000000000005,0.01,-14.8,-7.0,-12.0,0.0
4.72,0.39999999999999947,8.892000000000001,-0.321,4.209,0.004,-0.025,0.013999999999999999,-14.3,-7.9,-11.3,0.0
4.74,0.41999999999999993,8.908,-0.40299999999999997,4.059,0.002,-0.022000000000000002,0.015,-14.1,-7.3,-9.9,0.0
4.76,0.4399999999999995,8.933,-0.376,4.064,0.015,-0.008,0.024,-14.2,-6.8,-9.9,0.0
4.78,0.45999999999999996,8.964,-0.29,4.1080000000000005,0.016,-0.006,0.021,-14.7,-5.9,-11.2,0.0
4.8,0.47999999999999954,8.985,-0.293,4.1080000000000005,0.016,0.006,0.022000000000000002,-14.2,-7.5,-11.3,0.0
4.82,0.5,8.921,-0.361,4.148,0.023,0.013999999999999999,0.026000000000000002,-14.5,-7.5,-10.5,0.0
4.84,0.5199999999999996,8.895,-0.37799999999999995,4.186,0.019,0.013999999999999999,0.027000000000000003,-15.4,-8.2,-10.0,0.0
4.86,0.54,8.901,-0.33799999999999997,4.171,0.027999999999999997,0.019,0.032,-14.2,-7.3,-11.6,0.0
4.88,0.5599999999999996,8.908999999999999,-0.433,4.2410000000000005,0.028999999999999998,0.016,0.03,-14.5,-6.8,-10.4,0.0
4.9,0.5800000000000001,8.896,-0.353,4.191,0.023,0.015,0.032,-13.8,-7.5,-9.7,0.0
4.92,0.5999999999999996,8.91,-0.406,4.143,0.023,0.013999999999999999,0.031,-14.5,-6.9,-9.8,0.0
4.94,0.6200000000000001,8.878,-0.409,4.183,0.021,0.013000000000000001,0.031,-14.2,-6.3,-10.5,0.0
4.96,0.6399999999999997,8.912,-0.44299999999999995,4.211,0.016,0.015,0.031,-14.0,-6.5,-11.1,0.0
4.98,0.6600000000000001,8.949,-0.406,4.265,0.012,0.022000000000000002,0.022000000000000002,-14.1,-6.4,-10.2,0.0
5.0,0.6799999999999997,8.856,-0.32899999999999996,4.143,0.002,0.012,0.013999999999999999,-13.9,-6.7,-9.9,0.0
5.02,0.6999999999999993,8.866,-0.35700000000000004,4.213,0.008,0.015,0.013000000000000001,-14.3,-6.8,-9.8,0.0
5.04,0.7199999999999998,8.851,-0.40299999999999997,4.067,0.0,0.008,0.006,-14.5,-7.2,-10.7,0.0
5.06,0.7399999999999993,8.95,-0.409,4.207,0.0,0.026000000000000002,-0.005,-12.6,-6.9,-10.0,0.0
5.08,0.7599999999999998,8.884,-0.42700000000000005,4.21,0.004,0.009000000000000001,-0.005,-14.6,-8.0,-10.4,0.0
5.1,0.7799999999999994,8.885,-0.341,4.146,-0.013000000000000001,0.006,0.002,-13.1,-6.6,-10.0,0.0
5.12,0.7999999999999998,8.789,-0.408,4.226,-0.009000000000000001,0.019,-0.005,-14.8,-7.7,-10.3,0.0
5.14,0.8199999999999994,8.857999999999999,-0.375,4.291,-0.023,0.006,0.002,-14.2,-7.6,-10.5,0.0
5.16,0.8399999999999999,9.062000000000001,-0.46299999999999997,4.093999999999999,-0.005,-0.006,-0.004,-13.7,-6.9,-10.4,0.0
5.18,0.8599999999999994,8.845,-0.406,4.208,-0.013999999999999999,0.005,-0.016,-14.5,-6.6,-10.9,0.0
5.2,0.8799999999999999,8.942,-0.4,4.138999999999999,-0.004,0.006,-0.009000000000000001,-14.4,-6.0,-10.4,0.0
5.22,0.8999999999999995,8.94,-0.517,4.0889999999999995,-0.005,0.012,-0.015,-13.4,-7.5,-10.2,0.0
5.24,0.9199999999999999,8.918,-0.442,4.118,-0.004,0.013999999999999999,-0.016,-14.0,-6.5,-9.9,0.0
5.26,0.9399999999999995,8.897,-0.406,4.147,-0.0,0.017,-0.015,-13.7,-7.1,-9.7,0.0
5.28,0.96,8.93,-0.365,4.2,-0.004,0.013000000000000001,-0.009000000000000001,-13.1,-6.4,-11.0,0.0
5.3,0.9799999999999995,8.815,-0.384,4.199,-0.003,0.022000000000000002,-0.002,-14.3,-6.1,-9.9,0.0
5.32,1.0,8.852,-0.401,4.132,-0.002,0.021,-0.005,-14.8,-7.0,-12.0,1.0
5.34,1.0199999999999996,8.892999999999999,-0.337,4.1930000000000005,0.006,0.028999999999999998,-0.004,-13.9,-7.4,-10.4,1.0
5.36,1.04,8.857000000000001,-0.22699999999999998,4.255,-0.012,0.031,0.002,-13.1,-7.1,-11.4,1.0
5.38,1.0599999999999996,8.761000000000001,-0.36700000000000005,4.394,-0.026000000000000002,0.039,0.004,-14.3,-7.2,-9.4,1.0
5.4,1.08,8.575,-0.292,4.497,-0.045,0.048,-0.003,-14.9,-6.9,-9.4,1.0
5.42,1.0999999999999996,8.318,-0.22899999999999998,4.559,-0.084,0.04,-0.006,-12.7,-7.3,-10.1,1.0
5.44,1.12,8.537,-0.05,4.676,-0.126,0.0,-0.05,-15.1,-7.8,-10.0,1.0
5.46,1.1399999999999997,8.72,0.08,4.824,-0.17300000000000001,-0.03,-0.077,-15.2,-4.6,-10.8,1.0
5.48,1.1600000000000001,8.697000000000001,0.068,4.776,-0.191,-0.046,-0.1,-14.2,-6.8,-10.5,1.0
5.5,1.1799999999999997,8.61,0.245,4.604,-0.185,-0.044000000000000004,-0.128,-14.3,-7.4,-9.8,1.0
5.52,1.1999999999999993,8.677,0.35700000000000004,4.46,-0.16399999999999998,-0.055999999999999994,-0.147,-11.9,-6.8,-8.9,1.0
5.54,1.2199999999999998,8.597999999999999,0.28,4.398,-0.11599999999999999,-0.059000000000000004,-0.18100000000000002,-13.8,-7.3,-10.1,1.0
5.56,1.2399999999999993,8.62,0.377,4.383,-0.017,-0.054000000000000006,-0.18600000000000003,-13.8,-7.4,-9.2,1.0
5.58,1.2599999999999998,8.422,0.37200000000000005,4.257,0.081,-0.044000000000000004,-0.168,-14.1,-7.2,-10.5,1.0
5.6,1.2799999999999994,8.21,0.21600000000000003,4.202,0.157,-0.042,-0.14800000000000002,-13.5,-7.0,-8.3,1.0
5.62,1.2999999999999998,7.874,-0.065,4.171,0.231,-0.062,-0.11199999999999999,-15.2,-8.6,-9.1,1.0
5.64,1.3199999999999994,7.72,-0.374,4.36,0.26899999999999996,-0.11900000000000001,-0.086,-15.4,-7.2,-9.5,1.0
5.66,1.3399999999999999,7.8389999999999995,-0.6709999999999999,4.827,0.299,-0.226,-0.061,-13.7,-8.2,-10.0,1.0
5.68,1.3599999999999994,8.818,-0.884,5.078,0.28600000000000003,-0.336,-0.004,-15.0,-8.9,-10.3,1.0
5.7,1.38,8.611,-0.875,5.26,0.242,-0.379,0.086,-14.7,-7.0,-9.4,1.0
5.72,1.3999999999999995,8.812999999999999,-0.821,4.992,0.305,-0.373,0.192,-14.0,-8.4,-9.8,1.0
5.74,1.42,9.281,-0.778,5.231,0.254,-0.384,0.244,-15.7,-6.7,-8.9,1.0
5.76,1.4399999999999995,10.244000000000002,-0.728,5.825,0.233,-0.293,0.28800000000000003,-14.8,-7.7,-8.9,1.0
5.78,1.46,9.925,-0.499,5.757999999999999,0.19399999999999998,-0.183,0.33799999999999997,-14.1,-6.8,-8.6,1.0
5.8,1.4799999999999995,9.552999999999999,-0.531,5.519,0.19699999999999998,-0.087,0.32799999999999996,-14.4,-5.9,-8.1,1.0
5.82,1.5,8.397,-0.28300000000000003,5.352,0.17300000000000001,-0.032,0.312,-12.5,-6.9,-8.2,1.0
5.84,1.5199999999999996,7.787000000000001,-0.078,5.2989999999999995,0.155,-0.064,0.254,-14.2,-6.5,-9.0,1.0
5.86,1.54,7.335,0.040999999999999995,5.18,0.13699999999999998,-0.091,0.16699999999999998,-13.4,-6.5,-8.9,1.0
5.88,1.5599999999999996,6.997000000000001,-0.131,4.965,0.126,-0.16699999999999998,0.068,-13.3,-6.2,-9.1,1.0
5.9,1.58,6.845,-0.18,4.821000000000001,0.10300000000000001,-0.22899999999999998,0.004,-13.0,-5.4,-8.9,1.0
5.92,1.5999999999999996,6.999,-0.217,4.696000000000001,0.078,-0.273,-0.054000000000000006,-13.6,-6.9,-8.7,1.0
5.94,1.62,7.337999999999999,-0.39799999999999996,4.728,0.051,-0.312,-0.095,-14.5,-6.6,-8.2,1.0
5.96,1.6399999999999997,7.832999999999999,-0.547,4.718,0.027000000000000003,-0.309,-0.113,-13.9,-7.7,-7.0,1.0
5.98,1.6600000000000001,8.158,-0.626,4.879,-0.013000000000000001,-0.268,-0.129,-12.8,-7.2,-8.6,1.0
6.0,1.6799999999999997,8.5,-0.746,5.11,-0.059000000000000004,-0.22,-0.10800000000000001,-14.2,-7.5,-6.5,1.0
6.02,1.6999999999999993,8.543,-0.763,5.343999999999999,-0.08800000000000001,-0.166,-0.092,-13.4,-7.2,-7.8,1.0
6.04,1.7199999999999998,8.337,-0.8290000000000001,5.1579999999999995,-0.084,-0.142,-0.063,-14.7,-7.1,-6.9,1.0
6.06,1.7399999999999993,8.413,-0.882,4.952,-0.061,-0.156,-0.06,-13.3,-8.1,-5.4,1.0
6.08,1.7599999999999998,8.665,-1.057,5.013,-0.006999999999999999,-0.172,-0.08,-13.9,-7.2,-6.3,1.0
6.1,1.7799999999999994,9.022,-0.892,5.07,0.018000000000000002,-0.142,-0.109,-13.9,-7.7,-6.3,1.0
6.12,1.7999999999999998,9.375,-0.736,5.237,0.075,-0.066,-0.115,-14.8,-7.3,-5.4,1.0
