time_s,time_new,ax_m/s/s,ay_m/s/s,az_m/s/s,gx_deg/s,gy_deg/s,gz_deg/s,mx_microT,my_microT,mz_microT,condition
7.34,0.0,2.2880000000000003,9.093,1.861,-0.006,0.03,-0.006999999999999999,28.1,-50.6,36.1,0.0
7.36,0.020000000000000462,2.24,9.204,1.739,-0.017,0.027999999999999997,-0.001,27.1,-50.3,36.9,0.0
7.38,0.040000000000000036,2.306,9.349,1.7590000000000001,-0.006999999999999999,0.046,-0.004,27.9,-50.9,37.5,0.0
7.4,0.0600000000000005,2.2319999999999998,9.293,1.7409999999999999,-0.004,0.059000000000000004,-0.015,28.0,-50.8,37.4,0.0
7.42,0.08000000000000007,2.23,9.228,1.758,-0.004,0.046,-0.013000000000000001,28.2,-49.6,37.0,0.0
7.44,0.10000000000000053,2.162,9.391,1.7309999999999999,-0.006999999999999999,0.025,-0.006999999999999999,28.4,-50.8,37.0,0.0
7.46,0.1200000000000001,2.214,9.34,1.7919999999999998,-0.006999999999999999,0.012,-0.008,28.0,-50.1,36.6,0.0
7.48,0.14000000000000057,2.204,9.312999999999999,1.6980000000000002,-0.006999999999999999,0.013999999999999999,-0.013999999999999999,28.4,-51.6,35.3,0.0
7.5,0.16000000000000014,2.126,9.27,1.7830000000000001,-0.005,0.004,-0.023,29.0,-50.7,36.6,0.0
7.52,0.17999999999999972,2.262,9.227,1.797,-0.012,-0.02,-0.018000000000000002,27.9,-50.8,37.1,0.0
7.54,0.20000000000000018,2.2230000000000003,9.28,1.837,-0.001,-0.016,-0.013999999999999999,27.9,-50.3,37.3,0.0
7.56,0.21999999999999975,2.222,9.236,1.849,-0.01,-0.011000000000000001,-0.006,28.7,-50.8,36.6,0.0
7.58,0.2400000000000002,2.2640000000000002,9.238,1.839,-0.006,-0.009000000000000001,-0.01,28.4,-51.2,37.9,0.0
7.6,0.2599999999999998,2.2969999999999997,9.292,1.818,-0.011000000000000001,-0.005,-0.013999999999999999,27.0,-50.4,36.3,0.0
7.62,0.28000000000000025,2.315,9.357999999999999,1.82,-0.01,-0.015,-0.001,27.6,-50.8,37.2,0.0
7.64,0.2999999999999998,2.331,9.33,1.7469999999999999,-0.019,-0.006999999999999999,0.008,28.8,-50.9,36.4,0.0
7.66,0.3200000000000003,2.331,9.362,1.7930000000000001,-0.021,-0.0,0.003,28.9,-50.7,37.2,0.0
7.68,0.33999999999999986,2.251,9.3,1.817,-0.021,-0.004,-0.005,28.3,-50.6,37.6,0.0
7.7,0.3600000000000003,2.1830000000000003,9.311,1.8530000000000002,-0.03,-0.031,-0.001,28.7,-50.2,36.7,0.0
7.72,0.3799999999999999,2.171,9.309,1.739,-0.032,-0.05,0.0,27.7,-50.2,36.9,0.0
7.74,0.40000000000000036,2.217,9.344,1.742,-0.024,-0.06,-0.004,27.8,-50.3,36.9,0.0
7.76,0.41999999999999993,2.27,9.232999999999999,1.844,-0.021,-0.034,-0.013999999999999999,27.8,-49.8,35.7,0.0
7.78,0.4400000000000004,2.205,9.262,1.916,-0.018000000000000002,-0.052000000000000005,-0.009000000000000001,27.9,-50.7,37.0,0.0
7.8,0.45999999999999996,2.248,9.39,1.815,-0.027999999999999997,-0.08,-0.001,28.4,-50.2,37.2,0.0
7.82,0.4800000000000004,2.331,9.322000000000001,1.849,-0.027000000000000003,-0.06,-0.013999999999999999,27.8,-49.8,38.4,0.0
7.84,0.5,2.394,9.246,1.9680000000000002,-0.023,-0.022000000000000002,-0.017,29.5,-50.6,36.5,0.0
7.86,0.5200000000000005,2.375,9.258,1.855,-0.026000000000000002,-0.017,-0.008,27.7,-50.0,36.7,0.0
7.88,0.54,2.313,9.179,1.882,-0.027999999999999997,-0.027000000000000003,0.003,28.1,-51.2,36.9,0.0
7.9,0.5600000000000005,2.379,9.206,1.78,-0.034,-0.035,0.008,28.6,-51.6,36.6,0.0
7.92,0.5800000000000001,2.362,9.293,1.794,-0.027999999999999997,-0.027999999999999997,-0.002,28.1,-51.2,36.9,0.0
7.94,0.6000000000000005,2.305,9.352,1.745,-0.025,-0.01,-0.009000000000000001,28.8,-51.3,36.7,0.0
7.96,0.6200000000000001,2.229,9.285,1.814,-0.021,-0.018000000000000002,-0.013999999999999999,29.4,-51.0,37.4,0.0
7.98,0.6400000000000006,2.2,9.232000000000001,1.8219999999999998,-0.016,-0.036000000000000004,-0.001,28.6,-50.8,37.2,0.0
8.0,0.6600000000000001,2.286,9.302999999999999,1.8030000000000002,-0.018000000000000002,-0.034,0.005,28.4,-50.3,36.1,0.0
8.02,0.6799999999999997,2.261,9.312000000000001,1.8559999999999999,-0.004,-0.016,-0.006999999999999999,27.6,-50.6,37.3,0.0
8.04,0.6999999999999993,2.201,9.221,1.8230000000000002,-0.004,0.003,-0.012,29.0,-50.9,39.4,0.0
8.06,0.7200000000000006,2.131,9.277000000000001,1.889,-0.005,-0.011000000000000001,-0.015,28.4,-51.2,35.8,0.0
8.08,0.7400000000000002,2.21,9.247,1.892,-0.003,-0.013999999999999999,-0.016,28.9,-51.4,37.6,0.0
8.1,0.7599999999999998,2.2359999999999998,9.298,1.7830000000000001,-0.004,-0.028999999999999998,-0.011000000000000001,28.2,-50.2,36.9,0.0
8.12,0.7799999999999994,2.318,9.312000000000001,1.751,-0.0,-0.027000000000000003,-0.021,29.6,-50.6,38.6,0.0
8.14,0.8000000000000007,2.3680000000000003,9.334,1.8330000000000002,0.001,-0.022000000000000002,-0.027999999999999997,29.4,-51.3,36.4,0.0
8.16,0.8200000000000003,2.265,9.317,1.819,-0.002,-0.016,-0.018000000000000002,29.0,-50.6,34.9,0.0
8.18,0.8399999999999999,2.3080000000000003,9.301,1.8359999999999999,0.001,-0.045,-0.013000000000000001,27.9,-50.4,36.9,0.0
8.2,0.8599999999999994,2.383,9.299,1.801,-0.006,-0.043,-0.01,28.3,-50.1,37.0,0.0
8.22,0.8800000000000008,2.2319999999999998,9.232999999999999,1.882,-0.002,-0.043,-0.016,28.6,-49.9,36.8,0.0
