time_s,time_new,ax_m/s/s,ay_m/s/s,az_m/s/s,gx_deg/s,gy_deg/s,gz_deg/s,mx_microT,my_microT,mz_microT,highg_ax_m/s/s,highg_ay_m/s/s,highg_az_m/s/s,condition
6.88,0.0,7.956,0.473,5.797000000000001,-0.02,0.038,-0.006,-10.6,-5.0,-12.3,8.329,3.7710000000000004,13.817,0.0
6.9,0.020000000000000462,7.922999999999999,0.48,5.904,-0.013000000000000001,0.035,-0.011000000000000001,-9.8,-4.9,-12.1,9.025,3.008,14.277000000000001,0.0
6.92,0.040000000000000036,7.869,0.46299999999999997,5.846,-0.017,0.039,-0.008,-9.3,-6.3,-12.1,9.36,2.799,12.366,0.0
6.94,0.0600000000000005,7.83,0.541,5.902,-0.018000000000000002,0.037000000000000005,-0.008,-9.9,-4.1,-11.3,10.312000000000001,6.086,13.261,0.0
6.96,0.08000000000000007,7.914,0.44799999999999995,5.897,-0.012,0.042,-0.011000000000000001,-9.9,-4.4,-11.8,9.089,3.3489999999999998,15.613,0.0
6.98,0.10000000000000053,7.933,0.542,5.916,-0.018000000000000002,0.044000000000000004,-0.013000000000000001,-9.0,-4.8,-10.0,9.472000000000001,5.007,14.318,0.0
7.0,0.1200000000000001,7.853,0.5760000000000001,5.933,-0.023,0.043,-0.01,-9.1,-4.2,-12.3,8.736,2.62,14.977,0.0
7.02,0.13999999999999968,7.7860000000000005,0.613,5.715,-0.018000000000000002,0.045,-0.013999999999999999,-9.1,-6.0,-10.8,10.745,5.029,13.382,0.0
7.04,0.16000000000000014,7.872999999999999,0.51,5.9079999999999995,-0.013999999999999999,0.035,-0.009000000000000001,-9.0,-5.1,-11.6,8.851,4.065,15.665,0.0
7.06,0.17999999999999972,7.822,0.534,6.047999999999999,-0.021,0.037000000000000005,-0.015,-9.6,-5.2,-11.4,9.576,3.701,14.947000000000001,0.0
7.08,0.20000000000000018,7.749,0.528,5.831,-0.013999999999999999,0.046,0.002,-9.7,-4.7,-11.3,9.185,3.827,15.174000000000001,0.0
7.1,0.21999999999999975,7.769,0.488,5.874,-0.012,0.03,-0.002,-9.8,-5.4,-11.6,10.777999999999999,4.418,13.365,0.0
7.12,0.2400000000000002,7.837999999999999,0.442,5.854,-0.01,0.016,-0.012,-9.5,-6.1,-12.5,9.199,5.122000000000001,14.162,0.0
7.14,0.2599999999999998,7.92,0.484,5.888,-0.004,0.018000000000000002,-0.004,-10.2,-5.4,-12.3,8.346,4.626,14.350999999999999,0.0
